i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,2.550892e+02,26.870545,29.174048,5.181576,-3.973731e+06,-4.314383e+06,-7.662735e+05,1.006072e+00
1,2.716436e+02,6.560039,33.207590,-21.312481,-1.001111e+06,-5.067725e+06,3.252443e+06,inf
2,1.158545e+03,36.611246,-15.927045,-2.438420,-1.153843e+07,5.019582e+06,7.684948e+05,1.006072e+00
3,1.187271e+03,38.890084,8.583249,-3.726823,-1.240766e+07,-2.738436e+06,1.189021e+06,inf
4,1.761550e+03,8.328295,0.403147,39.121311,-3.236529e+06,-1.566703e+05,-1.520326e+07,inf
5,2.090406e+03,-3.355282,-7.996811,-39.048599,1.420431e+06,3.385385e+06,1.653091e+07,inf
6,2.638643e+03,-34.908278,-5.963445,-18.597028,1.660331e+07,2.836374e+06,8.845244e+06,inf
7,2.867180e+03,-8.205438,-25.911711,-29.347130,4.068227e+06,1.284693e+07,1.455020e+07,1.006072e+00
8,3.888190e+03,32.801432,10.083033,20.552336,-1.893836e+07,-5.821580e+06,-1.186618e+07,1.006072e+00
9,7.955274e+03,1.468697,-36.444042,16.421777,-1.212930e+06,3.009747e+07,-1.356200e+07,inf

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,9.1000e-31kg
Charge,-1.6022e-19C
Dose expected value,inf
Total,10
Seed,30006
