i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,4.498264e+00,5.374109,5.834810,1.036315,-3.552687e+03,-3.857245e+03,-6.850817e+02,0.000000e+00,0.000000e+00
1,7.521611e+00,1.312008,6.641518,-4.262496,-1.121553e+03,-5.677418e+03,3.643741e+03,0.000000e+00,0.000000e+00
2,7.875151e+00,7.322249,-3.185409,-0.487684,-6.404747e+03,2.786267e+03,4.265757e+02,0.000000e+00,0.000000e+00
3,9.453263e+00,7.778017,1.716650,-0.745365,-7.453973e+03,-1.645132e+03,7.143116e+02,0.000000e+00,0.000000e+00
4,9.986413e+00,1.665659,0.080629,7.824262,-1.640661e+03,-7.941930e+01,-7.706838e+03,0.000000e+00,0.000000e+00
5,1.219538e+01,-0.671056,-1.599362,-7.809720,7.304404e+02,1.740895e+03,8.500828e+03,0.000000e+00,0.000000e+00
6,1.234417e+01,-6.981656,-1.192689,-3.719406,7.645703e+03,1.306129e+03,4.073170e+03,0.000000e+00,0.000000e+00
7,1.781333e+01,-1.641088,-5.182342,-5.869426,2.158899e+03,6.817525e+03,7.721404e+03,0.000000e+00,0.000000e+00
8,2.034162e+01,6.560286,2.016607,4.110467,-9.222393e+03,-2.834928e+03,-5.778458e+03,0.000000e+00,0.000000e+00
9,2.243006e+01,0.293739,-7.288808,3.284355,-4.336163e+02,1.075969e+04,-4.848344e+03,0.000000e+00,0.000000e+00
10,2.483174e+01,5.563296,-0.612415,-5.716177,-8.640997e+03,9.512116e+02,8.878454e+03,0.000000e+00,0.000000e+00
11,2.699932e+01,2.544165,1.250060,-7.480947,-4.120499e+03,-2.024583e+03,1.211605e+04,0.000000e+00,0.000000e+00
12,2.802610e+01,-7.351896,3.104337,0.559205,1.213134e+04,-5.122456e+03,-9.227429e+02,1.183885e+00,3.317968e+01
13,2.962837e+01,-0.622884,3.947690,6.930206,1.056791e+03,-6.697689e+03,-1.175786e+04,0.000000e+00,0.000000e+00
14,3.189162e+01,1.210798,-0.907235,7.855628,-2.131269e+03,1.596931e+03,-1.382761e+04,0.000000e+00,0.000000e+00
15,3.223258e+01,-6.738847,-0.191557,4.307116,1.192508e+04,3.389803e+02,-7.621881e+03,0.000000e+00,0.000000e+00
16,3.575905e+01,-2.248000,0.085118,7.677190,4.190033e+03,-1.586501e+02,-1.430946e+04,0.000000e+00,0.000000e+00
