i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,2.751239e+04,5.374109,5.834810,1.036315,-3.220302e+05,-3.496365e+05,-6.209862e+04,1.005748e+00,2.767052e+04
1,5.135829e+04,1.312008,6.641518,-4.262496,-1.074157e+05,-5.437492e+05,3.489757e+05,1.006099e+00,5.167151e+04
2,3.261093e+04,7.322249,-3.185409,-0.487684,-4.776965e+05,2.078130e+05,3.181604e+04,1.006085e+00,3.280938e+04
3,2.640488e+04,7.778017,1.716650,-0.745365,-4.566011e+05,-1.007743e+05,4.375593e+04,1.006088e+00,2.656563e+04
4,4.221306e+04,1.665659,0.080629,7.824262,-1.236333e+05,-5.984703e+03,-5.807547e+05,9.501805e-01,4.011003e+04
5,1.199772e+04,-0.671056,-1.599362,-7.809720,2.655427e+04,6.328812e+04,3.090372e+05,1.006041e+00,1.207020e+04
6,1.913408e+04,-6.981656,-1.192689,-3.719406,3.488897e+05,5.960146e+04,1.858674e+05,1.006044e+00,1.924972e+04
7,2.110623e+03,-1.641088,-5.182342,-5.869426,2.723724e+04,8.601167e+04,9.741524e+04,1.006010e+00,2.123308e+03
8,3.883578e+04,6.560286,2.016607,4.110467,-4.670515e+05,-1.435698e+05,-2.926396e+05,1.006056e+00,3.907095e+04
9,1.726624e+04,0.293739,-7.288808,3.284355,-1.394399e+04,3.460042e+05,-1.559104e+05,1.006005e+00,1.736993e+04
10,4.394998e+04,5.563296,-0.612415,-5.716177,-4.213447e+05,4.638214e+04,4.329233e+05,1.006084e+00,4.421739e+04
11,5.999021e+04,2.544165,1.250060,-7.480947,-2.251186e+05,-1.106107e+05,6.619463e+05,1.006019e+00,6.035129e+04
12,9.886922e+04,-7.351896,3.104337,0.559205,8.351335e+05,-3.526350e+05,-6.352254e+04,1.006007e+00,9.946312e+04
13,2.534919e+03,-0.622884,3.947690,6.930206,1.132962e+04,-7.180439e+04,-1.260533e+05,1.003354e+00,2.543421e+03
14,1.675362e+04,1.210798,-0.907235,7.855628,-5.661769e+04,4.242289e+04,-3.673341e+05,9.177880e-01,1.537627e+04
15,2.471431e+04,-6.738847,-0.191557,4.307116,3.827241e+05,1.087925e+04,-2.446171e+05,1.005476e+00,2.484965e+04
16,9.256077e+04,-2.248000,0.085118,7.677190,2.470790e+05,-9.355320e+03,-8.438043e+05,1.006039e+00,9.311971e+04
