i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.228526e+05,5.374109,5.834810,1.036315,-5.368637e+05,-5.828868e+05,-1.035260e+05,1.005947e+00,3.247726e+05
1,1.605911e+03,1.312008,6.641518,-4.262496,-9.243843e+03,-4.679328e+04,3.003172e+04,1.007739e+00,1.618339e+03
2,2.217602e+03,7.322249,-3.185409,-0.487684,-6.062360e+04,2.637318e+04,4.037717e+03,1.006040e+00,2.230996e+03
3,1.199288e+05,7.778017,1.716650,-0.745365,-4.735719e+05,-1.045199e+05,4.538223e+04,1.006088e+00,1.206589e+05
4,7.410728e+03,1.665659,0.080629,7.824262,-2.520995e+04,-1.220335e+03,-1.184211e+05,1.348333e-01,9.992126e+02
5,1.838684e+04,-0.671056,-1.599362,-7.809720,1.599808e+04,3.812903e+04,1.861849e+05,1.005946e+00,1.849617e+04
6,9.120120e+04,-6.981656,-1.192689,-3.719406,3.706928e+05,6.332612e+04,1.974828e+05,1.006043e+00,9.175235e+04
7,1.736045e+05,-1.641088,-5.182342,-5.869426,1.202175e+05,3.796312e+05,4.299634e+05,1.006082e+00,1.746604e+05
8,1.901647e+05,6.560286,2.016607,4.110467,-5.029713e+05,-1.546114e+05,-3.151458e+05,1.006056e+00,1.913164e+05
9,2.615689e+05,0.293739,-7.288808,3.284355,-2.641258e+04,6.553978e+05,-2.953239e+05,1.006057e+00,2.631531e+05
10,4.130642e+05,5.563296,-0.612415,-5.716177,-6.286319e+05,6.920057e+04,6.459068e+05,1.006085e+00,4.155778e+05
11,7.797601e+04,2.544165,1.250060,-7.480947,-1.249054e+05,-6.137152e+04,3.672760e+05,1.005839e+00,7.843130e+04
12,7.651846e+04,-7.351896,3.104337,0.559205,3.575509e+05,-1.509758e+05,-2.719630e+04,1.005588e+00,7.694604e+04
13,1.924890e+04,-0.622884,3.947690,6.930206,1.519377e+04,-9.629447e+04,-1.690458e+05,1.004368e+00,1.933298e+04
14,4.193005e+03,1.210798,-0.907235,7.855628,-1.378447e+04,1.032852e+04,-8.943325e+04,8.669591e-02,3.635164e+02
15,1.314907e+05,-6.738847,-0.191557,4.307116,4.296239e+05,1.221242e+04,-2.745930e+05,1.005536e+00,1.322186e+05
16,3.945591e+04,-2.248000,0.085118,7.677190,7.850690e+04,-2.972560e+03,-2.681104e+05,1.005571e+00,3.967572e+04
17,2.839192e+05,6.687549,3.341530,2.847957,-6.264982e+05,-3.130388e+05,-2.668002e+05,1.005896e+00,2.855931e+05
18,5.292461e+04,6.812767,-4.097687,0.891717,-2.755547e+05,1.657384e+05,-3.606711e+04,1.006082e+00,5.324651e+04
19,1.401320e+04,5.027028,1.636314,-6.004287,-1.046250e+05,-3.405576e+04,1.249642e+05,1.005960e+00,1.409672e+04
20,1.075494e+05,4.683261,4.704813,-4.464505,-2.700273e+05,-2.712700e+05,2.574143e+05,1.006083e+00,1.082037e+05
21,3.579790e+05,-4.172353,-4.417639,-5.203454,4.388996e+05,4.647019e+05,5.473635e+05,1.006083e+00,3.601567e+05
22,1.591772e+05,5.020097,-4.229411,4.572822,-3.521340e+05,2.966714e+05,-3.207600e+05,1.005744e+00,1.600915e+05
23,4.210066e+05,-3.708683,-0.310028,-7.081635,4.230771e+05,3.536715e+04,8.078549e+05,1.006070e+00,4.235622e+05
24,2.697290e+04,4.197759,-6.477876,2.101417,-1.212095e+05,1.870475e+05,-6.067801e+04,1.006028e+00,2.713549e+04
25,3.320969e+04,-4.164990,0.851143,6.777051,1.334448e+05,-2.727034e+04,-2.171344e+05,1.004401e+00,3.335583e+04
26,3.695552e+05,-0.746607,-0.360855,7.956907,7.979706e+04,3.856807e+04,-8.504315e+05,1.005482e+00,3.715810e+05
27,1.082231e+05,-5.686856,0.054309,-5.626431,3.289180e+05,-3.141161e+03,3.254231e+05,1.006004e+00,1.088729e+05
28,3.119337e+05,2.946127,-2.414342,-7.035005,-2.892931e+05,2.370747e+05,6.907978e+05,1.006079e+00,3.138300e+05
29,1.455892e+05,0.739100,3.100149,7.337766,-4.958192e+04,-2.079709e+05,-4.922478e+05,1.005742e+00,1.464252e+05
30,6.897144e+03,-1.186670,7.619905,2.128112,1.732686e+04,-1.112601e+05,-3.107309e+04,1.005011e+00,6.931704e+03
31,1.786501e+05,-1.367523,-5.301197,5.833283,1.016229e+05,3.939408e+05,-4.334811e+05,1.006078e+00,1.797360e+05
32,1.260290e+05,-2.925177,6.474259,-3.677949,1.825756e+05,-4.040925e+05,2.295601e+05,1.006088e+00,1.267962e+05
33,4.318202e+04,-3.138961,-6.819774,2.763622,1.146814e+05,2.491592e+05,-1.009684e+05,1.003708e+00,4.334215e+04
34,2.415416e+05,2.239337,2.983805,-7.076883,-1.934955e+05,-2.578231e+05,6.114957e+05,1.006026e+00,2.429972e+05
35,3.856457e+05,3.450468,-0.992849,7.149023,-3.767277e+05,1.084009e+05,-7.805421e+05,1.004339e+00,3.873189e+05
36,8.133354e+03,-6.581989,4.248959,-1.619805,1.043632e+05,-6.737096e+04,2.568342e+04,1.005485e+00,8.177963e+03
37,5.178940e+03,-0.972814,0.070325,-7.940320,1.230852e+04,-8.897923e+02,1.004648e+05,9.927461e-01,5.141373e+03
38,2.064086e+05,2.281723,6.986139,-3.160317,-1.822561e+05,-5.580286e+05,2.524352e+05,1.006159e+00,2.076799e+05
39,2.644748e+05,-2.697425,-3.774866,-6.517230,2.438916e+05,3.413100e+05,5.892649e+05,1.006084e+00,2.660839e+05
40,1.304703e+05,-4.715940,0.703502,6.423783,2.994881e+05,-4.467625e+04,-4.079455e+05,1.005456e+00,1.311822e+05
41,1.697023e+04,2.814009,-1.999630,7.216844,-6.445027e+04,4.579826e+04,-1.652900e+05,1.003268e+00,1.702569e+04
42,4.564485e+04,-2.377674,1.502366,-7.489297,8.931071e+04,-5.643220e+04,2.813146e+05,1.004578e+00,4.585381e+04
43,2.957709e+02,3.823259,6.212548,3.284347,-1.156024e+04,-1.878464e+04,-9.930754e+03,8.844916e-01,2.616069e+02
44,1.789442e+05,5.234348,5.945433,1.119563,-3.892932e+05,-4.421787e+05,-8.326509e+04,1.005851e+00,1.799912e+05
45,2.693571e+05,-1.628092,0.503105,-7.816406,1.485588e+05,-4.590692e+04,7.132252e+05,1.005731e+00,2.709006e+05
46,4.870859e+04,0.489114,2.204324,-7.674746,-1.897878e+04,-8.553297e+04,2.977983e+05,9.912274e-01,4.828129e+04
47,4.251186e+04,5.131721,-6.135392,-0.149679,-1.860259e+05,2.224092e+05,5.425885e+03,1.006079e+00,4.277027e+04
48,3.540158e+05,3.271781,-7.238734,0.946664,-3.422559e+05,7.572327e+05,-9.902902e+04,1.006084e+00,3.561696e+05
49,3.414963e+05,-2.812900,-3.100667,-6.817144,2.890033e+05,3.185690e+05,7.004077e+05,1.006084e+00,3.435741e+05
