i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,2.555277e+05,5.374109,5.834810,1.036315,-4.082922e+05,-4.432934e+05,-7.873293e+04,1.005859e+00,2.570248e+05
1,5.743270e+05,1.312008,6.641518,-4.262496,-1.494382e+05,-7.564714e+05,4.854999e+05,1.006093e+00,5.778265e+05
2,3.905621e+05,7.322249,-3.185409,-0.487684,-6.877571e+05,2.991960e+05,4.580672e+04,1.006086e+00,3.929389e+05
3,3.761873e+05,7.778017,1.716650,-0.745365,-7.169956e+05,-1.582448e+05,6.870944e+04,1.006087e+00,3.784771e+05
4,3.704588e+05,1.665659,0.080629,7.824262,-1.523707e+05,-7.375793e+03,-7.157459e+05,9.661461e-01,3.579173e+05
5,1.284185e+05,-0.671056,-1.599362,-7.809720,3.614250e+04,8.614024e+04,4.206246e+05,1.006060e+00,1.291966e+05
6,1.779352e+05,-6.981656,-1.192689,-3.719406,4.426239e+05,7.561424e+04,2.358033e+05,1.006058e+00,1.790130e+05
7,3.203480e+05,-1.641088,-5.182342,-5.869426,1.396009e+05,4.408416e+05,4.992892e+05,1.006084e+00,3.222968e+05
8,4.640128e+05,6.560286,2.016607,4.110467,-6.716350e+05,-2.064580e+05,-4.208252e+05,1.006070e+00,4.668295e+05
9,2.400335e+05,0.293739,-7.288808,3.284355,-2.162937e+04,5.367079e+05,-2.418419e+05,1.006046e+00,2.414847e+05
10,3.081233e+05,5.563296,-0.612415,-5.716177,-4.641304e+05,5.109204e+04,4.768848e+05,1.006085e+00,3.099981e+05
11,1.996608e+05,2.544165,1.250060,-7.480947,-1.708587e+05,-8.395042e+04,5.023987e+05,1.005960e+00,2.008508e+05
12,4.620233e+04,-7.351896,3.104337,0.559205,2.375072e+05,-1.002874e+05,-1.806545e+04,1.005002e+00,4.643343e+04
13,4.451006e+04,-0.622884,3.947690,6.930206,1.975067e+04,-1.251750e+05,-2.197459e+05,1.005125e+00,4.473818e+04
14,1.380148e+05,1.210798,-0.907235,7.855628,-6.760521e+04,5.065569e+04,-4.386208e+05,9.388168e-01,1.295706e+05
15,3.171468e+05,-6.738847,-0.191557,4.307116,5.703761e+05,1.621342e+04,-3.645543e+05,1.005790e+00,3.189830e+05
16,3.088514e+05,-2.248000,0.085118,7.677190,1.877659e+05,-7.109508e+03,-6.412430e+05,1.005998e+00,3.107039e+05
17,4.752009e+05,6.687549,3.341530,2.847957,-6.928690e+05,-3.462020e+05,-2.950649e+05,1.005938e+00,4.780226e+05
18,1.373980e+05,6.812767,-4.097687,0.891717,-3.795416e+05,2.282835e+05,-4.967785e+04,1.006084e+00,1.382340e+05
19,5.274098e+04,5.027028,1.636314,-6.004287,-1.735126e+05,-5.647890e+04,2.072436e+05,1.006043e+00,5.305968e+04
20,4.391941e+05,4.683261,4.704813,-4.464505,-4.664683e+05,-4.686149e+05,4.446795e+05,1.006085e+00,4.418667e+05
21,3.412887e+05,-4.172353,-4.417639,-5.203454,3.663427e+05,3.878795e+05,4.568759e+05,1.006082e+00,3.433646e+05
22,4.542457e+05,5.020097,-4.229411,4.572822,-5.085142e+05,4.284212e+05,-4.632072e+05,1.005931e+00,4.569397e+05
23,1.691748e+05,-3.708683,-0.310028,-7.081635,2.292625e+05,1.916521e+04,4.377709e+05,1.006035e+00,1.701958e+05
24,3.415464e+05,4.197759,-6.477876,2.101417,-3.687125e+05,5.689878e+05,-1.845791e+05,1.006081e+00,3.436232e+05
25,2.710036e+05,-4.164990,0.851143,6.777051,3.258720e+05,-6.659411e+04,-5.302416e+05,1.005801e+00,2.725756e+05
26,4.217313e+04,-0.746607,-0.360855,7.956907,2.304386e+04,1.113772e+04,-2.455883e+05,9.991458e-01,4.213710e+04
27,3.530338e+03,-5.686856,0.054309,-5.626431,5.078388e+04,-4.849853e+02,5.024429e+04,9.916622e-01,3.500903e+03
28,1.476344e+05,2.946127,-2.414342,-7.035005,-1.701339e+05,1.394242e+05,4.062597e+05,1.006067e+00,1.485301e+05
29,3.135373e+04,0.739100,3.100149,7.337766,-1.966951e+04,-8.250357e+04,-1.952783e+05,1.004000e+00,3.147916e+04
30,1.161697e+05,-1.186670,7.619905,2.128112,6.078856e+04,-3.903387e+05,-1.090151e+05,1.006002e+00,1.168669e+05
31,2.906195e+05,-1.367523,-5.301197,5.833283,1.108007e+05,4.295184e+05,-4.726297e+05,1.006080e+00,2.923865e+05
32,2.229685e+05,-2.925177,6.474259,-3.677949,2.075962e+05,-4.594702e+05,2.610195e+05,1.006087e+00,2.243257e+05
33,3.028412e+05,-3.138961,-6.819774,2.763622,2.596205e+05,5.640569e+05,-2.285766e+05,1.005640e+00,3.045492e+05
34,6.238683e+04,2.239337,2.983805,-7.076883,-8.406426e+04,-1.120115e+05,2.656648e+05,1.005782e+00,6.274757e+04
35,2.770400e+05,3.450468,-0.992849,7.149023,-2.729573e+05,7.854166e+04,-5.655402e+05,1.002933e+00,2.778526e+05
36,1.152976e+05,-6.581989,4.248959,-1.619805,3.359022e+05,-2.168394e+05,8.266437e+04,1.006033e+00,1.159932e+05
37,2.620025e+04,-0.972814,0.070325,-7.940320,2.366619e+04,-1.710846e+03,1.931685e+05,1.002265e+00,2.625958e+04
38,2.526697e+05,2.281723,6.986139,-3.160317,-1.723793e+05,-5.277878e+05,2.387552e+05,1.006164e+00,2.542270e+05
39,7.646779e+04,-2.697425,-3.774866,-6.517230,1.121074e+05,1.568868e+05,2.708619e+05,1.006078e+00,7.693258e+04
40,4.182575e+05,-4.715940,0.703502,6.423783,4.583906e+05,-6.838058e+04,-6.243934e+05,1.005825e+00,4.206939e+05
41,2.120712e+05,2.814009,-1.999630,7.216844,-1.947654e+05,1.384000e+05,-4.994980e+05,1.005825e+00,2.133065e+05
42,5.716829e+04,-2.377674,1.502366,-7.489297,8.544278e+04,-5.398819e+04,2.691313e+05,1.004522e+00,5.742679e+04
43,2.024977e+05,3.823259,6.212548,3.284347,-2.585766e+05,-4.201703e+05,-2.221287e+05,1.005926e+00,2.036976e+05
44,6.071866e+04,5.234348,5.945433,1.119563,-1.938515e+05,-2.201862e+05,-4.146249e+04,1.005196e+00,6.103416e+04
