i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.055995e+05,5.374109,5.834810,1.036315,-5.691871e+05,-6.179812e+05,-1.097591e+05,1.005948e+00,3.074173e+05
1,6.977484e+04,1.312008,6.641518,-4.262496,-6.639847e+04,-3.361159e+05,2.157176e+05,1.006127e+00,7.020237e+04
2,2.233053e+05,7.322249,-3.185409,-0.487684,-6.629278e+05,2.883945e+05,4.415301e+04,1.006086e+00,2.246643e+05
3,1.423697e+05,7.778017,1.716650,-0.745365,-5.622764e+05,-1.240974e+05,5.388275e+04,1.006087e+00,1.432363e+05
4,7.525087e+04,1.665659,0.080629,7.824262,-8.754152e+04,-4.237612e+03,-4.112173e+05,8.689853e-01,6.539190e+04
5,2.364371e+05,-0.671056,-1.599362,-7.809720,6.251568e+04,1.489968e+05,7.275544e+05,1.006076e+00,2.378736e+05
6,1.595677e+02,-6.981656,-1.192689,-3.719406,1.689675e+04,2.886502e+03,9.001570e+03,9.526474e-01,1.520118e+02
7,1.605511e+05,-1.641088,-5.182342,-5.869426,1.259826e+05,3.978368e+05,4.505826e+05,1.006082e+00,1.615276e+05
8,7.433656e+03,6.560286,2.016607,4.110467,-1.083668e+05,-3.331153e+04,-6.789919e+04,1.005365e+00,7.473538e+03
9,2.106849e+05,0.293739,-7.288808,3.284355,-2.583160e+04,6.409815e+05,-2.888279e+05,1.006052e+00,2.119601e+05
10,1.665657e+05,5.563296,-0.612415,-5.716177,-4.350080e+05,4.788622e+04,4.469621e+05,1.006084e+00,1.675791e+05
11,2.393414e+04,2.544165,1.250060,-7.480947,-7.540957e+04,-3.705204e+04,2.217368e+05,1.005334e+00,2.406180e+04
12,1.391720e+05,-7.351896,3.104337,0.559205,5.254695e+05,-2.218794e+05,-3.996865e+04,1.005831e+00,1.399835e+05
13,8.417316e+04,-0.622884,3.947690,6.930206,3.462313e+04,-2.194331e+05,-3.852168e+05,1.005721e+00,8.465472e+04
14,9.024684e+04,1.210798,-0.907235,7.855628,-6.968833e+04,5.221655e+04,-4.521360e+05,9.319681e-01,8.410718e+04
15,2.279619e+05,-6.738847,-0.191557,4.307116,6.164373e+05,1.752275e+04,-3.939942e+05,1.005788e+00,2.292814e+05
16,2.707281e+05,-2.248000,0.085118,7.677190,2.240966e+05,-8.485123e+03,-7.653167e+05,1.006013e+00,2.723561e+05
17,1.082936e+05,6.687549,3.341530,2.847957,-4.216389e+05,-2.106779e+05,-1.795589e+05,1.005619e+00,1.089021e+05
18,4.540763e+04,6.812767,-4.097687,0.891717,-2.781379e+05,1.672921e+05,-3.640522e+04,1.006082e+00,4.568379e+04
