i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,5.477959e+01,5.374109,5.834810,1.036315,-8.005050e+03,-8.691291e+03,-1.543652e+03,7.870322e-01,4.311330e+01
1,3.073464e+04,1.312008,6.641518,-4.262496,-4.629123e+04,-2.343309e+05,1.503925e+05,1.006176e+00,3.092446e+04
2,3.246561e+05,7.322249,-3.185409,-0.487684,-8.396620e+05,3.652794e+05,5.592404e+04,1.006086e+00,3.266319e+05
3,5.028975e+04,7.778017,1.716650,-0.745365,-3.510402e+05,-7.747644e+04,3.364006e+04,1.006090e+00,5.059601e+04
4,4.793789e+02,1.665659,0.080629,7.824262,-7.339623e+03,-3.552883e+02,-3.447713e+04,0.000000e+00,0.000000e+00
5,1.972814e+04,-0.671056,-1.599362,-7.809720,1.896926e+04,4.521038e+04,2.207632e+05,1.005967e+00,1.984586e+04
6,1.745229e+05,-6.981656,-1.192689,-3.719406,5.869929e+05,1.002771e+05,3.127145e+05,1.006066e+00,1.755816e+05
7,7.301463e+04,-1.641088,-5.182342,-5.869426,8.924521e+04,2.818248e+05,3.191896e+05,1.006078e+00,7.345840e+04
8,2.031757e+05,6.560286,2.016607,4.110467,-5.951232e+05,-1.829386e+05,-3.728853e+05,1.006061e+00,2.044070e+05
9,1.378456e+05,0.293739,-7.288808,3.284355,-2.194861e+04,5.446296e+05,-2.454115e+05,1.006038e+00,1.386780e+05
10,9.176529e+04,5.563296,-0.612415,-5.716177,-3.391717e+05,3.733644e+04,3.484922e+05,1.006083e+00,9.232347e+04
11,1.018422e+04,2.544165,1.250060,-7.480947,-5.167225e+04,-2.538885e+04,1.519388e+05,1.004380e+00,1.022882e+04
12,4.699598e+04,-7.351896,3.104337,0.559205,3.207583e+05,-1.354401e+05,-2.439776e+04,1.005344e+00,4.724712e+04
13,2.275026e+05,-0.622884,3.947690,6.930206,5.979277e+04,-3.789522e+05,-6.652541e+05,1.005956e+00,2.288575e+05
14,1.692060e+05,1.210798,-0.907235,7.855628,-1.002370e+05,7.510623e+04,-6.503347e+05,9.672043e-01,1.636567e+05
15,3.868681e+03,-6.738847,-0.191557,4.307116,8.435586e+04,2.397886e+03,-5.391582e+04,9.893531e-01,3.827491e+03
16,2.351337e+05,-2.248000,0.085118,7.677190,2.193825e+05,-8.306630e+03,-7.492176e+05,1.006005e+00,2.365457e+05
