i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,4.499189e+04,5.374109,5.834810,1.036315,-3.088594e+05,-3.353367e+05,-5.955883e+04,1.005622e+00,4.524482e+04
1,1.822575e+04,1.312008,6.641518,-4.262496,-4.799172e+04,-2.429390e+05,1.559172e+05,1.006164e+00,1.833810e+04
2,5.278753e+04,7.322249,-3.185409,-0.487684,-4.558242e+05,1.982979e+05,3.035928e+04,1.006085e+00,5.310875e+04
3,6.041386e+04,7.778017,1.716650,-0.745365,-5.179936e+05,-1.143239e+05,4.963915e+04,1.006088e+00,6.078164e+04
4,1.654615e+05,1.665659,0.080629,7.824262,-1.835785e+05,-8.886464e+03,-8.623412e+05,9.736919e-01,1.611086e+05
5,1.664972e+05,-0.671056,-1.599362,-7.809720,7.419074e+04,1.768225e+05,8.634281e+05,1.006079e+00,1.675093e+05
6,7.593724e+04,-6.981656,-1.192689,-3.719406,5.212824e+05,8.905162e+04,2.777079e+05,1.006062e+00,7.639758e+04
7,5.732248e+04,-1.641088,-5.182342,-5.869426,1.064588e+05,3.361830e+05,3.807548e+05,1.006081e+00,5.767105e+04
8,3.870922e+04,6.560286,2.016607,4.110467,-3.497174e+05,-1.075018e+05,-2.191218e+05,1.006017e+00,3.894214e+04
9,1.309318e+05,0.293739,-7.288808,3.284355,-2.879865e+04,7.146054e+05,-3.220030e+05,1.006058e+00,1.317250e+05
10,9.488717e+04,5.563296,-0.612415,-5.716177,-4.643262e+05,5.111360e+04,4.770860e+05,1.006084e+00,9.546449e+04
11,5.826960e+04,2.544165,1.250060,-7.480947,-1.664001e+05,-8.175969e+04,4.892883e+05,1.005931e+00,5.861518e+04
12,3.484743e+04,-7.351896,3.104337,0.559205,3.718536e+05,-1.570151e+05,-2.828420e+04,1.005573e+00,3.504163e+04
13,2.329236e+03,-0.622884,3.947690,6.930206,8.145190e+03,-5.162225e+04,-9.062334e+04,9.993200e-01,2.327652e+03
14,2.183104e+04,1.210798,-0.907235,7.855628,-4.847260e+04,3.631988e+04,-3.144889e+05,8.565781e-01,1.869999e+04
15,6.819266e+04,-6.738847,-0.191557,4.307116,4.768059e+05,1.355361e+04,-3.047492e+05,1.005589e+00,6.857376e+04
16,2.595856e+03,-2.248000,0.085118,7.677190,3.103301e+04,-1.175024e+03,-1.059814e+05,1.002707e+00,2.602882e+03
17,6.709043e+04,6.687549,3.341530,2.847957,-4.693367e+05,-2.345108e+05,-1.998715e+05,1.005708e+00,6.747341e+04
18,1.656804e+05,6.812767,-4.097687,0.891717,-7.513570e+05,4.519200e+05,-9.834443e+04,1.006086e+00,1.666886e+05
19,2.469128e+03,5.027028,1.636314,-6.004287,-6.768155e+04,-2.203056e+04,8.083891e+04,1.005749e+00,2.483323e+03
20,4.484273e+04,4.683261,4.704813,-4.464505,-2.687086e+05,-2.699452e+05,2.561572e+05,1.006083e+00,4.511551e+04
21,6.810038e+04,-4.172353,-4.417639,-5.203454,2.950143e+05,3.123577e+05,3.679202e+05,1.006079e+00,6.851438e+04
