i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.810611e+04,5.374109,5.834810,1.036315,-3.428109e+05,-3.721987e+05,-6.610587e+04,1.005774e+00,3.832612e+04
1,4.283197e+04,1.312008,6.641518,-4.262496,-8.873016e+04,-4.491612e+05,2.882696e+05,1.006105e+00,4.309347e+04
2,1.610307e+04,7.322249,-3.185409,-0.487684,-3.036335e+05,1.320902e+05,2.022292e+04,1.006084e+00,1.620105e+04
3,1.316076e+04,7.778017,1.716650,-0.745365,-2.915816e+05,-6.435362e+04,2.794217e+04,1.006090e+00,1.324091e+04
4,7.970489e+04,1.665659,0.080629,7.824262,-1.536666e+05,-7.438521e+03,-7.218330e+05,9.679693e-01,7.715189e+04
5,3.885379e+02,-0.671056,-1.599362,-7.809720,4.322415e+03,1.030183e+04,5.030406e+04,1.004447e+00,3.902655e+02
6,8.508667e+04,-6.981656,-1.192689,-3.719406,6.654877e+05,1.136865e+05,3.545318e+05,1.006074e+00,8.560348e+04
7,3.659698e+04,-1.641088,-5.182342,-5.869426,1.025901e+05,3.239661e+05,3.669181e+05,1.006081e+00,3.681954e+04
8,3.935433e+04,6.560286,2.016607,4.110467,-4.252751e+05,-1.307279e+05,-2.664639e+05,1.006048e+00,3.959233e+04
9,7.655723e+04,0.293739,-7.288808,3.284355,-2.655867e+04,6.590229e+05,-2.969574e+05,1.006059e+00,7.702109e+04
10,1.781319e+04,5.563296,-0.612415,-5.716177,-2.426353e+05,2.670959e+04,2.493029e+05,1.006081e+00,1.792151e+04
11,7.369833e+04,2.544165,1.250060,-7.480947,-2.256966e+05,-1.108947e+05,6.636457e+05,1.006016e+00,7.414172e+04
12,1.362013e+03,-7.351896,3.104337,0.559205,8.866268e+04,-3.743780e+04,-6.743926e+03,9.980972e-01,1.359421e+03
13,7.084006e+04,-0.622884,3.947690,6.930206,5.417484e+04,-3.433471e+05,-6.027490e+05,1.005963e+00,7.126251e+04
14,8.078850e+02,1.210798,-0.907235,7.855628,-1.124598e+04,8.426468e+03,-7.296365e+04,1.257848e-02,1.016196e+01
15,5.177715e+04,-6.738847,-0.191557,4.307116,5.010782e+05,1.424357e+04,-3.202628e+05,1.005714e+00,5.207299e+04
16,4.226624e+04,-2.248000,0.085118,7.677190,1.510233e+05,-5.718299e+03,-5.157627e+05,1.005955e+00,4.251791e+04
17,4.640883e+04,6.687549,3.341530,2.847957,-4.707802e+05,-2.352321e+05,-2.004862e+05,1.005776e+00,4.667687e+04
18,2.250206e+04,6.812767,-4.097687,0.891717,-3.339532e+05,2.008634e+05,-4.371083e+04,1.006084e+00,2.263896e+04
19,5.118607e+01,5.027028,1.636314,-6.004287,-1.175271e+04,-3.825545e+03,1.403745e+04,9.968466e-01,5.102467e+01
20,9.196371e+04,4.683261,4.704813,-4.464505,-4.640956e+05,-4.662314e+05,4.424176e+05,1.006085e+00,9.252333e+04
21,8.466884e+04,-4.172353,-4.417639,-5.203454,3.967288e+05,4.200519e+05,4.947711e+05,1.006083e+00,8.518388e+04
22,7.534673e+04,5.020097,-4.229411,4.572822,-4.502930e+05,3.793700e+05,-4.101733e+05,1.005894e+00,7.579080e+04
23,4.628693e+04,-3.708683,-0.310028,-7.081635,2.607353e+05,2.179618e+04,4.978673e+05,1.006048e+00,4.656687e+04
24,1.200961e+05,4.197759,-6.477876,2.101417,-4.753710e+05,7.335806e+05,-2.379728e+05,1.006083e+00,1.208266e+05
25,1.494666e+04,-4.164990,0.851143,6.777051,1.663937e+05,-3.400367e+04,-2.707470e+05,1.005064e+00,1.502235e+04
26,8.210934e+04,-0.746607,-0.360855,7.956907,6.990995e+04,3.378936e+04,-7.450603e+05,1.005361e+00,8.254952e+04
27,5.837696e+04,-5.686856,0.054309,-5.626431,4.489974e+05,-4.287918e+03,4.442266e+05,1.006050e+00,5.873016e+04
28,3.169707e+04,2.946127,-2.414342,-7.035005,-1.714004e+05,1.404621e+05,4.092841e+05,1.006068e+00,3.188940e+04
29,3.989935e+04,0.739100,3.100149,7.337766,-4.824332e+04,-2.023561e+05,-4.789582e+05,1.005752e+00,4.012885e+04
30,3.111243e+03,-1.186670,7.619905,2.128112,2.162956e+04,-1.388889e+05,-3.878933e+04,1.005447e+00,3.128189e+03
31,3.335520e+04,-1.367523,-5.301197,5.833283,8.161449e+04,3.163782e+05,-3.481334e+05,1.006075e+00,3.355784e+04
32,1.707497e+04,-2.925177,6.474259,-3.677949,1.249059e+05,-2.764528e+05,1.570495e+05,1.006089e+00,1.717895e+04
33,3.818253e+04,-3.138961,-6.819774,2.763622,2.004330e+05,4.354649e+05,-1.764664e+05,1.005362e+00,3.838725e+04
34,2.054287e+04,2.239337,2.983805,-7.076883,-1.048820e+05,-1.397500e+05,3.314541e+05,1.005898e+00,2.066402e+04
35,7.581822e+04,3.450468,-0.992849,7.149023,-3.104671e+05,8.933485e+04,-6.432567e+05,1.003720e+00,7.610023e+04
36,2.292282e+04,-6.581989,4.248959,-1.619805,3.256433e+05,-2.102168e+05,8.013968e+04,1.006031e+00,2.306108e+04
37,4.916254e+04,-0.972814,0.070325,-7.940320,7.048522e+04,-5.095430e+03,5.753155e+05,1.005637e+00,4.943967e+04
38,5.464151e+04,2.281723,6.986139,-3.160317,-1.742911e+05,-5.336413e+05,2.414031e+05,1.006160e+00,5.497808e+04
39,4.099454e+04,-2.697425,-3.774866,-6.517230,1.784692e+05,2.497557e+05,4.311982e+05,1.006083e+00,4.124392e+04
40,2.537862e+03,-4.715940,0.703502,6.423783,7.763421e+04,-1.158111e+04,-1.057489e+05,9.987042e-01,2.534573e+03
41,8.906994e+03,2.814009,-1.999630,7.216844,-8.678445e+04,6.166889e+04,-2.225685e+05,1.004722e+00,8.949056e+03
42,9.688068e+03,-2.377674,1.502366,-7.489297,7.647539e+04,-4.832203e+04,2.408854e+05,1.004192e+00,9.728677e+03
43,4.558058e+04,3.823259,6.212548,3.284347,-2.667316e+05,-4.334216e+05,-2.291342e+05,1.005940e+00,4.585132e+04
44,4.654954e+03,5.234348,5.945433,1.119563,-1.167001e+05,-1.325538e+05,-2.496073e+04,1.003740e+00,4.672365e+03
45,1.828722e+02,-1.628092,0.503105,-7.816406,7.194549e+03,-2.223224e+03,3.454075e+04,8.851746e-01,1.618738e+02
46,7.445141e+04,0.489114,2.204324,-7.674746,-4.361113e+04,-1.965453e+05,6.843076e+05,1.003311e+00,7.469795e+04
47,1.078319e+03,5.131721,-6.135392,-0.149679,-5.506651e+04,6.583652e+04,1.606145e+03,1.005980e+00,1.084767e+03
48,1.437233e+04,3.271781,-7.238734,0.946664,-1.281736e+05,2.835810e+05,-3.708602e+04,1.006071e+00,1.445959e+04
49,5.645815e+04,-2.812900,-3.100667,-6.817144,2.184080e+05,2.407516e+05,5.293180e+05,1.006083e+00,5.680160e+04
50,4.543544e+04,-0.337736,-1.090672,-7.918104,2.352480e+04,7.597002e+04,5.515304e+05,1.006037e+00,4.570972e+04
51,1.097403e+04,-1.954198,7.749167,-0.362658,6.689636e+04,-2.652704e+05,1.241457e+04,1.006100e+00,1.104096e+04
52,5.115470e+04,-2.594361,1.555754,-7.406006,1.917450e+05,-1.149832e+05,5.473658e+05,1.005819e+00,5.145237e+04
53,5.561174e+01,-0.791048,-6.182939,-5.014530,1.927688e+03,1.506708e+04,1.221981e+04,9.818833e-01,5.460424e+01
54,8.326265e+04,-0.129343,-0.461785,7.985614,1.219604e+04,4.354271e+04,-7.529814e+05,1.001791e+00,8.341179e+04
55,1.130067e+05,-1.607058,-0.254403,7.832793,1.765365e+05,2.794631e+04,-8.604381e+05,1.005988e+00,1.136833e+05
56,2.103707e+02,-6.710662,0.466956,-4.330008,3.180598e+04,-2.213193e+03,2.052259e+04,1.108108e-01,2.331134e+01
57,3.029023e+04,2.346184,-1.355214,-7.527205,-1.334333e+05,7.707438e+04,4.280908e+05,1.006045e+00,3.047333e+04
58,1.514601e+04,0.171423,0.205094,-7.995533,-6.893958e+03,-8.248065e+03,3.215492e+05,1.003319e+00,1.519628e+04
59,7.949442e+04,-7.536317,2.658624,-0.368302,6.943498e+05,-2.449492e+05,3.393309e+04,1.006023e+00,7.997323e+04
60,7.662621e+03,-4.242505,1.688195,-6.568953,1.213562e+05,-4.829054e+04,1.879039e+05,1.005331e+00,7.703471e+03
61,7.015177e+04,0.888879,3.604421,7.086469,-7.693300e+04,-3.119649e+05,-6.133383e+05,1.005942e+00,7.056861e+04
62,5.320827e+04,-0.016447,-0.014750,7.999969,1.239702e+03,1.111780e+03,-6.030159e+05,1.002658e+00,5.334968e+04
63,8.226675e+04,-1.097702,-7.655947,2.044880,1.028839e+05,7.175661e+05,-1.916597e+05,1.003223e+00,8.253192e+04
64,6.739760e+04,-1.661858,-3.564243,-6.966664,1.409831e+05,3.023711e+05,5.910142e+05,1.006086e+00,6.780779e+04
65,7.641126e+03,0.964335,-1.788357,7.737689,-2.754594e+04,5.108387e+04,-2.210247e+05,5.318004e-01,4.063554e+03
66,8.745361e+03,-3.414258,-3.616270,6.266214,1.043364e+05,1.105097e+05,-1.914895e+05,1.006052e+00,8.798291e+03
67,1.979076e+04,-1.004992,0.843995,-7.891620,4.620027e+04,-3.879911e+04,3.627841e+05,9.998382e-01,1.978756e+04
68,5.113601e+04,-0.750110,6.182916,5.020845,5.542929e+04,-4.568858e+05,-3.710147e+05,1.005956e+00,5.144056e+04
69,2.227745e+03,1.308996,-6.058709,5.057526,-2.018932e+04,9.344665e+04,-7.800488e+04,1.004689e+00,2.238190e+03
70,1.791640e+03,0.420072,0.029918,-7.988908,-5.810312e+03,-4.138221e+02,1.105003e+05,9.926236e-01,1.778424e+03
71,2.796546e+04,3.221498,-6.876726,2.516464,-1.760434e+05,3.757886e+05,-1.375158e+05,1.006076e+00,2.813539e+04
72,2.284233e+04,1.686799,3.409523,7.037746,-8.330758e+04,-1.683894e+05,-3.475799e+05,1.005632e+00,2.297099e+04
