i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,7.982193e+03,5.374109,5.834810,1.036315,-2.601865e+05,-2.824913e+05,-5.017301e+04,1.005434e+00,8.025567e+03
1,4.080275e+03,1.312008,6.641518,-4.262496,-4.541489e+04,-2.298949e+05,1.475455e+05,1.006173e+00,4.105464e+03
2,1.487581e+04,7.322249,-3.185409,-0.487684,-4.839518e+05,2.105343e+05,3.223266e+04,1.006085e+00,1.496634e+04
3,2.054043e+04,7.778017,1.716650,-0.745365,-6.040750e+05,-1.333226e+05,5.788830e+04,1.006087e+00,2.066547e+04
4,1.533629e+04,1.665659,0.080629,7.824262,-1.117798e+05,-5.410914e+03,-5.250743e+05,9.204552e-01,1.411637e+04
5,2.129782e+01,-0.671056,-1.599362,-7.809720,1.678200e+03,3.999739e+03,1.953081e+04,9.933353e-01,2.115588e+01
6,2.671898e+04,-6.981656,-1.192689,-3.719406,6.184230e+05,1.056463e+05,3.294585e+05,1.006069e+00,2.688114e+04
7,2.353192e+04,-1.641088,-5.182342,-5.869426,1.364199e+05,4.307964e+05,4.879121e+05,1.006083e+00,2.367507e+04
8,1.729179e+03,6.560286,2.016607,4.110467,-1.478291e+05,-4.544210e+04,-9.262503e+04,1.005699e+00,1.739034e+03
9,2.517702e+04,0.293739,-7.288808,3.284355,-2.525699e+04,6.267234e+05,-2.824031e+05,1.006051e+00,2.532936e+04
10,5.214362e+02,5.563296,-0.612415,-5.716177,-6.884145e+04,7.578151e+03,7.073323e+04,1.006036e+00,5.245837e+02
11,3.882911e+04,2.544165,1.250060,-7.480947,-2.716697e+05,-1.334833e+05,7.988266e+05,1.006028e+00,3.906316e+04
12,2.399554e+04,-7.351896,3.104337,0.559205,6.171374e+05,-2.605862e+05,-4.694117e+04,1.005902e+00,2.413716e+04
13,1.466608e+04,-0.622884,3.947690,6.930206,4.087724e+04,-2.590701e+05,-4.547999e+05,1.005825e+00,1.475150e+04
14,5.738042e+03,1.210798,-0.907235,7.855628,-4.970166e+04,3.724080e+04,-3.224631e+05,8.635581e-01,4.955133e+03
15,2.372722e+04,-6.738847,-0.191557,4.307116,5.625048e+05,1.598967e+04,-3.595234e+05,1.005729e+00,2.386314e+04
16,5.526942e+01,-2.248000,0.085118,7.677190,9.056409e+03,-3.429090e+02,-3.092872e+04,9.755133e-01,5.391605e+01
17,8.133180e+03,6.687549,3.341530,2.847957,-3.268244e+05,-1.633025e+05,-1.391813e+05,1.005310e+00,8.176364e+03
18,1.977322e+03,6.812767,-4.097687,0.891717,-1.641646e+05,9.874037e+04,-2.148735e+04,1.006074e+00,1.989332e+03
19,2.494717e+04,5.027028,1.636314,-6.004287,-4.302681e+05,-1.400536e+05,5.139126e+05,1.006078e+00,2.509879e+04
20,3.242830e+04,4.683261,4.704813,-4.464505,-4.570120e+05,-4.591152e+05,4.356649e+05,1.006085e+00,3.262563e+04
21,2.859476e+04,-4.172353,-4.417639,-5.203454,3.823327e+05,4.048095e+05,4.768174e+05,1.006082e+00,2.876867e+04
22,1.062102e+04,5.020097,-4.229411,4.572822,-2.803577e+05,2.362002e+05,-2.553787e+05,1.005485e+00,1.067928e+04
23,2.705236e+03,-3.708683,-0.310028,-7.081635,1.045297e+05,8.738161e+03,1.995967e+05,1.005798e+00,2.720921e+03
24,1.014658e+04,4.197759,-6.477876,2.101417,-2.291366e+05,3.535979e+05,-1.147068e+05,1.006069e+00,1.020816e+04
25,7.962246e+02,-4.164990,0.851143,6.777051,6.368673e+04,-1.301481e+04,-1.036277e+05,9.987684e-01,7.952439e+02
26,1.029244e+04,-0.746607,-0.360855,7.956907,4.104575e+04,1.983852e+04,-4.374422e+05,1.003531e+00,1.032879e+04
27,1.621461e+04,-5.686856,0.054309,-5.626431,3.924123e+05,-3.747532e+03,3.882428e+05,1.006025e+00,1.631230e+04
28,2.016138e+04,2.946127,-2.414342,-7.035005,-2.266881e+05,1.857702e+05,5.413045e+05,1.006073e+00,2.028382e+04
29,2.371408e+03,0.739100,3.100149,7.337766,-1.950400e+04,-8.180936e+04,-1.936352e+05,1.003595e+00,2.379932e+03
30,1.538476e+04,-1.186670,7.619905,2.128112,7.976133e+04,-5.121676e+05,-1.430398e+05,1.006028e+00,1.547751e+04
31,2.399068e+04,-1.367523,-5.301197,5.833283,1.147818e+05,4.449512e+05,-4.896114e+05,1.006079e+00,2.413653e+04
32,6.974577e+01,-2.925177,6.474259,-3.677949,1.323818e+04,-2.929991e+04,1.664492e+04,1.006271e+00,7.018314e+01
33,2.973692e+04,-3.138961,-6.819774,2.763622,2.933264e+05,6.372871e+05,-2.582521e+05,1.005676e+00,2.990570e+04
34,7.956815e+03,2.239337,2.983805,-7.076883,-1.082446e+05,-1.442306e+05,3.420809e+05,1.005872e+00,8.003535e+03
35,9.773835e+03,3.450468,-0.992849,7.149023,-1.848535e+05,5.319037e+04,-3.829979e+05,9.980533e-01,9.754808e+03
36,2.858580e+04,-6.581989,4.248959,-1.619805,6.030448e+05,-3.892915e+05,1.484072e+05,1.006067e+00,2.875923e+04
37,8.594621e+03,-0.972814,0.070325,-7.940320,4.887206e+04,-3.532998e+03,3.989042e+05,1.004979e+00,8.637411e+03
38,3.553337e+04,2.281723,6.986139,-3.160317,-2.330764e+05,-7.136293e+05,3.228242e+05,1.006136e+00,3.575141e+04
39,1.895279e+04,-2.697425,-3.774866,-6.517230,2.012348e+05,2.816147e+05,4.862021e+05,1.006083e+00,1.906808e+04
40,2.923595e+04,-4.715940,0.703502,6.423783,4.369624e+05,-6.518403e+04,-5.952052e+05,1.005751e+00,2.940408e+04
41,3.338867e+04,2.814009,-1.999630,7.216844,-2.786392e+05,1.980006e+05,-7.146018e+05,1.005938e+00,3.358694e+04
42,4.689394e+03,-2.377674,1.502366,-7.489297,8.823234e+04,-5.575082e+04,2.779180e+05,1.004364e+00,4.709859e+03
43,1.271402e+04,3.823259,6.212548,3.284347,-2.336105e+05,-3.796019e+05,-2.006817e+05,1.005854e+00,1.278845e+04
44,3.740799e+02,5.234348,5.945433,1.119563,-5.486078e+04,-6.231361e+04,-1.173406e+04,9.940346e-01,3.718484e+02
45,4.540661e+04,-1.628092,0.503105,-7.816406,1.879990e+05,-5.809454e+04,9.025762e+05,1.005838e+00,4.567172e+04
46,3.665939e+04,0.489114,2.204324,-7.674746,-5.074811e+04,-2.287100e+05,7.962948e+05,1.003600e+00,3.679138e+04
47,1.962488e+04,5.131721,-6.135392,-0.149679,-3.895684e+05,4.657609e+05,1.136268e+04,1.006084e+00,1.974428e+04
48,1.814961e+04,3.271781,-7.238734,0.946664,-2.388554e+05,5.284617e+05,-6.911091e+04,1.006081e+00,1.825998e+04
49,1.865026e+03,-2.812900,-3.100667,-6.817144,6.582852e+04,7.256293e+04,1.595373e+05,1.006048e+00,1.876307e+03
50,1.873542e+04,-0.337736,-1.090672,-7.918104,2.505109e+04,8.089896e+04,5.873137e+05,1.006034e+00,1.884846e+04
51,1.083853e+04,-1.954198,7.749167,-0.362658,1.102481e+05,-4.371770e+05,2.045974e+04,1.006090e+00,1.090453e+04
52,3.657266e+03,-2.594361,1.555754,-7.406006,8.502094e+04,-5.098429e+04,2.427055e+05,1.004442e+00,3.673513e+03
53,9.244505e+01,-0.791048,-6.182939,-5.014530,4.121560e+03,3.221469e+04,2.612698e+04,1.002016e+00,9.263146e+01
54,5.783154e+03,-0.129343,-0.461785,7.985614,5.330189e+03,1.903001e+04,-3.290848e+05,9.776940e-01,5.654155e+03
55,1.452460e+04,-1.607058,-0.254403,7.832793,1.049544e+05,1.661463e+04,-5.115474e+05,1.005752e+00,1.460814e+04
56,2.803345e+04,-6.710662,0.466956,-4.330008,6.088647e+05,-4.236734e+04,3.928657e+05,1.005101e+00,2.817644e+04
57,3.569544e+03,2.346184,-1.355214,-7.527205,-7.596010e+04,4.387644e+04,2.437010e+05,1.005932e+00,3.590717e+03
58,2.315959e+04,0.171423,0.205094,-7.995533,-1.413681e+04,-1.691355e+04,6.593713e+05,1.005300e+00,2.328233e+04
59,1.301973e+04,-7.536317,2.658624,-0.368302,4.659907e+05,-1.643899e+05,2.277311e+04,1.005916e+00,1.309675e+04
60,5.662716e+01,-4.242505,1.688195,-6.568953,1.730023e+04,-6.884179e+03,2.678711e+04,9.659407e-01,5.469848e+01
61,4.236764e+04,0.888879,3.604421,7.086469,-9.914637e+04,-4.020406e+05,-7.904315e+05,1.005981e+00,4.262105e+04
62,1.560697e+04,-0.016447,-0.014750,7.999969,1.113406e+03,9.985157e+02,-5.415829e+05,1.000912e+00,1.562121e+04
63,3.199776e+04,-1.097702,-7.655947,2.044880,1.064049e+05,7.421230e+05,-1.982188e+05,1.002806e+00,3.208756e+04
64,4.326741e+04,-1.661858,-3.564243,-6.966664,1.873232e+05,4.017584e+05,7.852763e+05,1.006086e+00,4.353074e+04
65,3.083439e+03,0.964335,-1.788357,7.737689,-2.901769e+04,5.381323e+04,-2.328339e+05,4.984269e-01,1.536869e+03
66,9.794922e+02,-3.414258,-3.616270,6.266214,5.790472e+04,6.133079e+04,-1.062730e+05,1.005953e+00,9.853228e+02
67,1.641064e+03,-1.004992,0.843995,-7.891620,2.206187e+04,-1.852762e+04,1.732392e+05,9.756056e-01,1.601031e+03
68,1.955823e+03,-0.750110,6.182916,5.020845,1.797658e+04,-1.481751e+05,-1.203258e+05,1.004627e+00,1.964873e+03
69,5.547257e+03,1.308996,-6.058709,5.057526,-5.283169e+04,2.445324e+05,-2.041242e+05,1.005826e+00,5.579573e+03
70,5.338525e+02,0.420072,0.029918,-7.988908,-5.259580e+03,-3.745979e+02,1.000265e+05,9.859385e-01,5.263457e+02
71,1.646272e+03,3.221498,-6.876726,2.516464,-7.083139e+04,1.511993e+05,-5.532975e+04,1.005997e+00,1.656144e+03
72,1.755569e+04,1.686799,3.409523,7.037746,-1.211127e+05,-2.448047e+05,-5.053122e+05,1.005826e+00,1.765798e+04
73,1.312234e+04,-0.113073,2.508694,7.595635,7.019109e+03,-1.557294e+05,-4.715058e+05,1.005780e+00,1.319820e+04
74,1.127038e+03,-3.185977,-3.600874,-6.394002,5.796010e+04,6.550801e+04,1.163213e+05,1.006015e+00,1.133817e+03
75,1.069621e+04,0.134997,-7.306129,-3.256110,-7.565841e+03,4.094676e+05,1.824868e+05,1.006101e+00,1.076148e+04
76,1.789418e+04,-5.495286,-3.899235,4.312516,3.983487e+05,2.826523e+05,-3.126108e+05,1.006033e+00,1.800214e+04
77,5.370223e+03,5.899259,5.363641,-0.655813,-2.342669e+05,-2.129968e+05,2.604313e+04,1.005983e+00,5.402355e+03
78,4.902122e+04,-5.470164,-3.375278,-4.762857,6.563109e+05,4.049663e+05,5.714481e+05,1.006084e+00,4.931947e+04
79,9.091300e+03,1.791848,2.890808,-7.241030,-9.258301e+04,-1.493652e+05,3.741369e+05,1.005742e+00,9.143497e+03
80,1.853003e+01,-6.277609,-2.342218,4.371000,1.464366e+04,5.463646e+03,-1.019615e+04,9.026786e-01,1.672666e+01
81,1.571966e+04,-7.571935,-1.372965,-2.186496,5.144529e+05,9.328211e+04,1.485550e+05,1.006052e+00,1.581479e+04
82,1.064871e+04,-6.661879,3.091605,3.171963,3.725311e+05,-1.728820e+05,-1.773756e+05,9.901572e-01,1.054390e+04
83,1.626451e+04,-7.093849,2.460385,2.761125,4.902523e+05,-1.700359e+05,-1.908199e+05,1.003630e+00,1.632355e+04
84,5.454733e+03,5.047648,2.703662,5.586722,-2.020194e+05,-1.082073e+05,-2.235944e+05,1.006077e+00,5.487882e+03
85,3.248483e+04,-2.693025,-5.388481,-5.264209,2.630255e+05,5.262885e+05,5.141510e+05,1.006082e+00,3.268241e+04
86,4.434624e+04,1.405850,-0.508605,-7.859065,-1.604297e+05,5.803985e+04,8.968432e+05,1.006042e+00,4.461416e+04
87,7.563483e+03,-6.778969,1.720845,-3.883848,3.194786e+05,-8.109982e+04,1.830376e+05,1.002272e+00,7.580667e+03
88,3.307240e+02,-2.867758,-2.242981,7.123552,2.826133e+04,2.210424e+04,-7.020154e+04,1.005559e+00,3.325624e+02
89,6.082876e+03,-4.435973,6.632806,-0.572730,1.874824e+05,-2.803296e+05,2.420592e+04,1.005994e+00,6.119336e+03
90,2.440470e+04,7.174651,0.675956,-3.473826,-6.073719e+05,-5.722323e+04,2.940777e+05,1.006088e+00,2.455328e+04
91,4.011745e+04,0.652891,-0.370514,-7.964700,-7.086380e+04,4.021506e+04,8.644768e+05,1.005992e+00,4.035782e+04
92,3.932263e+04,4.411012,-6.581352,1.108505,-4.739982e+05,7.072184e+05,-1.191177e+05,1.006083e+00,3.956184e+04
93,9.863764e+03,6.306729,0.880756,-4.842462,-3.394241e+05,-4.740173e+04,2.606182e+05,1.006084e+00,9.923773e+03
94,3.254368e+04,-5.186367,2.181230,-5.687163,5.070068e+05,-2.132318e+05,5.559634e+05,1.006038e+00,3.274017e+04
95,2.985348e+04,-1.870345,-5.265476,-5.725083,1.751203e+05,4.930061e+05,5.360391e+05,1.006083e+00,3.003509e+04
96,2.321725e+04,1.986786,0.053116,7.749185,-1.640490e+05,-4.385777e+03,-6.398506e+05,8.845552e-01,2.053694e+04
97,5.761345e+03,4.692670,-3.262897,-5.597531,-1.930186e+05,1.342093e+05,2.302373e+05,1.006105e+00,5.796519e+03
98,3.824613e+04,7.980185,0.318147,-0.464153,-8.457148e+05,-3.371621e+04,4.918943e+04,1.006086e+00,3.847891e+04
99,3.347145e+03,-4.827378,-1.370395,6.230444,1.513442e+05,4.296358e+04,-1.953321e+05,1.005591e+00,3.365861e+03
100,1.672474e+04,-4.424523,-4.529245,-4.889738,3.100725e+05,3.174115e+05,3.426750e+05,1.006079e+00,1.682640e+04
101,6.015880e+03,-1.392431,7.228067,3.133078,5.852489e+04,-3.038008e+05,-1.316855e+05,1.005804e+00,6.050796e+03
102,1.801263e+03,-0.945930,2.381757,7.578420,2.175528e+04,-5.477763e+04,-1.742948e+05,1.005345e+00,1.810890e+03
103,8.357438e+02,0.223793,-1.364099,7.879667,-3.505912e+03,2.136976e+04,-1.234416e+05,0.000000e+00,0.000000e+00
104,2.423270e+04,3.434875,5.433143,4.762624,-2.897537e+05,-4.583205e+05,-4.017579e+05,1.005987e+00,2.437779e+04
105,5.434652e+03,-7.906715,1.109872,-0.502035,3.158633e+05,-4.433798e+04,2.005568e+04,1.005738e+00,5.465835e+03
106,6.836919e+03,2.340350,3.234511,-6.932582,-1.048645e+05,-1.449293e+05,3.106293e+05,1.005909e+00,6.877316e+03
107,4.773637e+03,-6.093188,-3.239718,4.046886,2.281321e+05,1.212967e+05,-1.515175e+05,1.005823e+00,4.801436e+03
108,1.378081e+04,0.041514,-0.003429,7.999892,-2.640872e+03,2.181459e+02,-5.089073e+05,9.996413e-01,1.377587e+04
109,4.384465e+04,7.860149,1.466440,0.260035,-8.918797e+05,-1.663948e+05,-2.950582e+04,1.006085e+00,4.411144e+04
110,3.600419e+03,-0.550954,-7.929012,-0.909513,1.791469e+04,2.578178e+05,2.957348e+04,1.004298e+00,3.615893e+03
111,2.035144e+04,3.203255,3.104439,6.640905,-2.476318e+05,-2.399927e+05,-5.133837e+05,1.006029e+00,2.047415e+04
112,2.805609e+04,-2.323846,-2.026162,7.382033,2.109299e+05,1.839098e+05,-6.700493e+05,1.006066e+00,2.822628e+04
113,7.380025e+03,3.734379,-1.109701,-6.987344,-1.738459e+05,5.165972e+04,3.252807e+05,1.006044e+00,7.424631e+03
114,2.842011e+04,-0.440126,7.762579,1.883789,4.020754e+04,-7.091467e+05,-1.720926e+05,1.006071e+00,2.859264e+04
115,8.493801e+03,4.378848,-3.269945,-5.842358,-2.186896e+05,1.633085e+05,2.917806e+05,1.006080e+00,8.545442e+03
116,9.595866e+03,-6.627478,2.068489,-3.974655,3.518095e+05,-1.098026e+05,2.109885e+05,1.003613e+00,9.630536e+03
117,1.606053e+04,1.988965,7.659000,-1.176326,-1.365917e+05,-5.259801e+05,8.078390e+04,1.006291e+00,1.616157e+04
118,2.207427e+03,3.506436,6.987178,1.698310,-8.927428e+04,-1.778944e+05,-4.323916e+04,1.006210e+00,2.221137e+03
119,1.565426e+04,-1.508694,-3.636781,-6.964027,1.022903e+05,2.465759e+05,4.721651e+05,1.006086e+00,1.574953e+04
120,5.087160e+03,1.970158,-0.333063,7.746454,-7.614757e+04,1.287306e+04,-2.994042e+05,9.180931e-01,4.670486e+03
121,6.606564e+03,0.689484,-5.617458,5.654094,-3.036891e+04,2.474257e+05,-2.490394e+05,1.005874e+00,6.645371e+03
122,1.300930e+02,0.679332,-5.629297,-5.643539,-4.198809e+03,3.479351e+04,3.488154e+04,1.002578e+00,1.304284e+02
123,1.425778e+04,-0.379665,-0.829249,7.947842,2.456656e+04,5.365723e+04,-5.142715e+05,9.963800e-01,1.420617e+04
124,6.763367e+03,1.256900,6.985722,-3.690514,-5.601437e+04,-3.113221e+05,1.644696e+05,1.006234e+00,6.805531e+03
125,3.170665e+04,-3.704815,3.873121,5.939132,3.574859e+05,-3.737261e+05,-5.730801e+05,1.004804e+00,3.185897e+04
126,2.707633e+04,1.939804,3.324092,7.013385,-1.729697e+05,-2.964048e+05,-6.253740e+05,1.005924e+00,2.723673e+04
127,1.349319e+04,-0.668273,-1.082773,-7.898165,4.206573e+04,6.815722e+04,4.971652e+05,1.006019e+00,1.357440e+04
128,3.587536e+04,-0.326553,-0.310716,7.987291,3.351728e+04,3.189179e+04,-8.198132e+05,1.004164e+00,3.602476e+04
129,2.659755e+04,-0.236139,-1.322175,7.886450,2.086922e+04,1.168495e+05,-6.969788e+05,9.905341e-01,2.634578e+04
130,1.035845e+04,-1.619242,-0.196034,7.831962,8.930510e+04,1.081177e+04,-4.319516e+05,1.005644e+00,1.041691e+04
131,2.941885e+04,6.803295,-0.982203,4.092733,-6.323381e+05,9.129171e+04,-3.804025e+05,1.006051e+00,2.959686e+04
132,1.091127e+04,-0.173309,-4.098469,6.868225,9.810136e+03,2.319939e+05,-3.887760e+05,1.005855e+00,1.097516e+04
133,8.658219e+03,5.337228,-2.123817,5.568070,-2.691208e+05,1.070899e+05,-2.807606e+05,9.989319e-01,8.648971e+03
134,8.027901e+03,2.746156,2.706712,7.009446,-1.333348e+05,-1.314197e+05,-3.403313e+05,1.005580e+00,8.072697e+03
135,1.128642e+04,5.784728,4.497865,3.210316,-3.330262e+05,-2.589416e+05,-1.848175e+05,9.765599e-01,1.102187e+04
136,3.370676e+04,-3.623317,6.871674,-1.910933,3.604808e+05,-6.836570e+05,1.901171e+05,1.006083e+00,3.391180e+04
