i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.705250e+04,5.374109,5.834810,1.036315,-1.585929e+05,-1.721884e+05,-3.058223e+04,1.004500e+00,1.712923e+04
1,5.636315e+03,1.312008,6.641518,-4.262496,-2.225960e+04,-1.126804e+05,7.231775e+04,1.006410e+00,5.672442e+03
2,1.351240e+05,7.322249,-3.185409,-0.487684,-6.082666e+05,2.646151e+05,4.051241e+04,1.006086e+00,1.359463e+05
3,5.289172e+03,7.778017,1.716650,-0.745365,-1.278339e+05,-2.821362e+04,1.225028e+04,1.006110e+00,5.321489e+03
4,8.056098e+01,1.665659,0.080629,7.824262,-3.378561e+03,-1.635456e+02,-1.587044e+04,0.000000e+00,0.000000e+00
5,9.271800e+04,-0.671056,-1.599362,-7.809720,4.617685e+04,1.100556e+05,5.374038e+05,1.006069e+00,9.328067e+04
6,1.260938e+05,-6.981656,-1.192689,-3.719406,5.602587e+05,9.571001e+04,2.984721e+05,1.006067e+00,1.268588e+05
7,1.164362e+05,-1.641088,-5.182342,-5.869426,1.265491e+05,3.996257e+05,4.526088e+05,1.006083e+00,1.171445e+05
8,1.627941e+05,6.560286,2.016607,4.110467,-5.981711e+05,-1.838755e+05,-3.747950e+05,1.006065e+00,1.637814e+05
9,4.182324e+04,0.293739,-7.288808,3.284355,-1.357546e+04,3.368594e+05,-1.517897e+05,1.005990e+00,4.207377e+04
10,5.952587e+04,5.563296,-0.612415,-5.716177,-3.067385e+05,3.376616e+04,3.151678e+05,1.006083e+00,5.988793e+04
11,4.745747e+04,2.544165,1.250060,-7.480947,-1.252509e+05,-6.154128e+04,3.682919e+05,1.005835e+00,4.773440e+04
12,4.425928e+04,-7.351896,3.104337,0.559205,3.495303e+05,-1.475891e+05,-2.658623e+04,1.005554e+00,4.450510e+04
13,1.672038e+05,-0.622884,3.947690,6.930206,5.755906e+04,-3.647955e+05,-6.404018e+05,1.005966e+00,1.682013e+05
14,7.389481e+04,1.210798,-0.907235,7.855628,-7.438101e+04,5.573271e+04,-4.825821e+05,9.462494e-01,6.992292e+04
15,3.432266e+04,-6.738847,-0.191557,4.307116,2.821366e+05,8.019968e+03,-1.803268e+05,1.004788e+00,3.448699e+04
16,1.422451e+05,-2.248000,0.085118,7.677190,1.916012e+05,-7.254728e+03,-6.543411e+05,1.005995e+00,1.430979e+05
17,4.041147e+01,6.687549,3.341530,2.847957,-9.607328e+03,-4.800440e+03,-4.091373e+03,2.609805e-01,1.054661e+01
18,1.131427e+05,6.812767,-4.097687,0.891717,-5.178692e+05,3.114837e+05,-6.778343e+04,1.006085e+00,1.138311e+05
19,1.427793e+04,5.027028,1.636314,-6.004287,-1.357461e+05,-4.418578e+04,1.621352e+05,1.006010e+00,1.436374e+04
20,1.913251e+05,4.683261,4.704813,-4.464505,-4.629325e+05,-4.650629e+05,4.413088e+05,1.006085e+00,1.924894e+05
21,1.286595e+05,-4.172353,-4.417639,-5.203454,3.382091e+05,3.580919e+05,4.217897e+05,1.006081e+00,1.294420e+05
22,1.719330e+05,5.020097,-4.229411,4.572822,-4.704083e+05,3.963171e+05,-4.284965e+05,1.005891e+00,1.729458e+05
23,1.023010e+05,-3.708683,-0.310028,-7.081635,2.680668e+05,2.240905e+04,5.118666e+05,1.006046e+00,1.029195e+05
24,9.597508e+04,4.197759,-6.477876,2.101417,-2.938867e+05,4.535186e+05,-1.471210e+05,1.006077e+00,9.655827e+04
25,5.497589e+03,-4.164990,0.851143,6.777051,6.978842e+04,-1.426173e+04,-1.135560e+05,1.000358e+00,5.499556e+03
26,7.273326e+04,-0.746607,-0.360855,7.956907,4.550317e+04,2.199291e+04,-4.849468e+05,1.004186e+00,7.303773e+04
27,2.142112e+05,-5.686856,0.054309,-5.626431,5.948077e+05,-5.680404e+03,5.884877e+05,1.006065e+00,2.155104e+05
28,2.540241e+05,2.946127,-2.414342,-7.035005,-3.355616e+05,2.749916e+05,8.012815e+05,1.006081e+00,2.555688e+05
29,1.095843e+05,0.739100,3.100149,7.337766,-5.529181e+04,-2.319210e+05,-5.489354e+05,1.005805e+00,1.102204e+05
30,1.508171e+03,-1.186670,7.619905,2.128112,1.041450e+04,-6.687413e+04,-1.867683e+04,1.003117e+00,1.512872e+03
31,4.054077e+04,-1.367523,-5.301197,5.833283,6.222486e+04,2.412144e+05,-2.654253e+05,1.006066e+00,4.078668e+04
32,1.443492e+05,-2.925177,6.474259,-3.677949,2.511554e+05,-5.558793e+05,3.157883e+05,1.006087e+00,1.452278e+05
33,8.754502e+04,-3.138961,-6.819774,2.763622,2.098867e+05,4.560043e+05,-1.847897e+05,1.005355e+00,8.801380e+04
34,3.336618e+04,2.239337,2.983805,-7.076883,-9.243915e+04,-1.231706e+05,2.921316e+05,1.005817e+00,3.356026e+04
35,1.391684e+05,3.450468,-0.992849,7.149023,-2.908918e+05,8.370220e+04,-6.026987e+05,1.003104e+00,1.396004e+05
36,1.039112e+05,-6.581989,4.248959,-1.619805,4.794813e+05,-3.095259e+05,1.179987e+05,1.006058e+00,1.045407e+05
37,1.764532e+04,-0.972814,0.070325,-7.940320,2.920304e+04,-2.111110e+03,2.383615e+05,1.003343e+00,1.770432e+04
38,6.528456e+04,2.281723,6.986139,-3.160317,-1.317502e+05,-4.033906e+05,1.824817e+05,1.006227e+00,6.569108e+04
39,7.236693e+04,-2.697425,-3.774866,-6.517230,1.639845e+05,2.294853e+05,3.962018e+05,1.006082e+00,7.280708e+04
40,1.346861e+05,-4.715940,0.703502,6.423783,3.911227e+05,-5.834587e+04,-5.327649e+05,1.005704e+00,1.354544e+05
41,2.168334e+05,2.814009,-1.999630,7.216844,-2.961228e+05,2.104244e+05,-7.594404e+05,1.005967e+00,2.181272e+05
42,6.295630e+03,-2.377674,1.502366,-7.489297,4.263391e+04,-2.693882e+04,1.342901e+05,9.993263e-01,6.291389e+03
43,7.173112e+03,3.823259,6.212548,3.284347,-7.317636e+04,-1.189068e+05,-6.286170e+04,1.003818e+00,7.200496e+03
44,4.670136e+04,5.234348,5.945433,1.119563,-2.556293e+05,-2.903565e+05,-5.467601e+04,1.005534e+00,4.695980e+04
45,1.547183e+05,-1.628092,0.503105,-7.816406,1.447215e+05,-4.472113e+04,6.948024e+05,1.005704e+00,1.556009e+05
46,1.081486e+05,0.489114,2.204324,-7.674746,-3.634995e+04,-1.638208e+05,5.703714e+05,1.001719e+00,1.083345e+05
47,1.314204e+05,5.131721,-6.135392,-0.149679,-4.204145e+05,5.026400e+05,1.226238e+04,1.006085e+00,1.322201e+05
48,1.210995e+05,3.271781,-7.238734,0.946664,-2.572993e+05,5.692684e+05,-7.444752e+04,1.006082e+00,1.218361e+05
49,1.181627e+05,-2.812900,-3.100667,-6.817144,2.185133e+05,2.408677e+05,5.295733e+05,1.006083e+00,1.188815e+05
50,1.976901e+05,-0.337736,-1.090672,-7.918104,3.393543e+04,1.095897e+05,7.956039e+05,1.006060e+00,1.988881e+05
51,4.975203e+04,-1.954198,7.749167,-0.362658,9.850478e+04,-3.906103e+05,1.828043e+04,1.006091e+00,5.005507e+04
52,2.051219e+05,-2.594361,1.555754,-7.406006,2.655337e+05,-1.592319e+05,7.580072e+05,1.005932e+00,2.063386e+05
53,1.375994e+05,-0.791048,-6.182939,-5.014530,6.631230e+04,5.183063e+05,4.203603e+05,1.006080e+00,1.384360e+05
54,1.079246e+05,-0.129343,-0.461785,7.985614,9.602550e+03,3.428334e+04,-5.928596e+05,9.983393e-01,1.077454e+05
55,2.242140e+05,-1.607058,-0.254403,7.832793,1.719674e+05,2.722301e+04,-8.381684e+05,1.005971e+00,2.255528e+05
56,9.827781e+03,-6.710662,0.466956,-4.330008,1.503406e+05,-1.046133e+04,9.700625e+04,9.864391e-01,9.694507e+03
57,1.349174e+05,2.346184,-1.355214,-7.527205,-1.947508e+05,1.124929e+05,6.248144e+05,1.006065e+00,1.357356e+05
58,4.034551e+04,0.171423,0.205094,-7.995533,-7.781254e+03,-9.309642e+03,3.629346e+05,1.003686e+00,4.049422e+04
59,2.300174e+03,-7.536317,2.658624,-0.368302,8.168132e+04,-2.881513e+04,3.991791e+03,1.000769e+00,2.301943e+03
60,1.355976e+00,-4.242505,1.688195,-6.568953,1.116430e+03,-4.442545e+02,1.728644e+03,0.000000e+00,0.000000e+00
61,9.682794e+04,0.888879,3.604421,7.086469,-6.250664e+04,-2.534657e+05,-4.983260e+05,1.005844e+00,9.739383e+04
62,3.762796e+04,-0.016447,-0.014750,7.999969,7.209673e+02,6.465721e+02,-3.506929e+05,9.946214e-01,3.742557e+04
63,1.243509e+05,-1.097702,-7.655947,2.044880,8.747668e+04,6.101079e+05,-1.629579e+05,1.001484e+00,1.245355e+05
64,1.504869e+05,-1.661858,-3.564243,-6.966664,1.456889e+05,3.124639e+05,6.107415e+05,1.006086e+00,1.514027e+05
65,1.938775e+05,0.964335,-1.788357,7.737689,-9.595662e+04,1.779513e+05,-7.699424e+05,9.346777e-01,1.812129e+05
66,1.440231e+05,-3.414258,-3.616270,6.266214,2.928165e+05,3.101417e+05,-5.374085e+05,1.006081e+00,1.448989e+05
67,4.376778e+04,-1.004992,0.843995,-7.891620,4.751415e+04,-3.990252e+04,3.731013e+05,9.995554e-01,4.374832e+04
68,4.361979e+03,-0.750110,6.182916,5.020845,1.119567e+04,-9.228230e+04,-7.493797e+04,1.002715e+00,4.373820e+03
69,7.362042e+04,1.308996,-6.058709,5.057526,-8.026396e+04,3.715032e+05,-3.101134e+05,1.005981e+00,7.406077e+04
70,1.320638e+05,0.420072,0.029918,-7.988908,-3.449835e+04,-2.457042e+03,6.560886e+05,1.005690e+00,1.328152e+05
71,1.367334e+05,3.221498,-6.876726,2.516464,-2.692021e+05,5.746485e+05,-2.102865e+05,1.006082e+00,1.375649e+05
72,7.389606e+04,1.686799,3.409523,7.037746,-1.036233e+05,-2.094534e+05,-4.323421e+05,1.005761e+00,7.432180e+04
73,9.622365e+04,-0.113073,2.508694,7.595635,7.926533e+03,-1.758619e+05,-5.324616e+05,1.005867e+00,9.678818e+04
74,7.316344e+04,-3.185977,-3.600874,-6.394002,1.947480e+05,2.201092e+05,3.908437e+05,1.006081e+00,7.360834e+04
75,1.210223e+05,0.134997,-7.306129,-3.256110,-1.061307e+04,5.743854e+05,2.559854e+05,1.006093e+00,1.217597e+05
76,6.351894e+04,-5.495286,-3.899235,4.312516,3.129862e+05,2.220825e+05,-2.456211e+05,1.006007e+00,6.390052e+04
77,7.356322e+04,5.899259,5.363641,-0.655813,-3.615856e+05,-3.287558e+05,4.019699e+04,1.006047e+00,7.400805e+04
78,3.256224e+04,-5.470164,-3.375278,-4.762857,2.230698e+05,1.376417e+05,1.942263e+05,1.006070e+00,3.275989e+04
79,1.272831e+05,1.791848,2.890808,-7.241030,-1.444673e+05,-2.330708e+05,5.838065e+05,1.005957e+00,1.280413e+05
80,1.458660e+04,-6.277609,-2.342218,4.371000,1.713384e+05,6.392749e+04,-1.193002e+05,1.005429e+00,1.466579e+04
81,1.353567e+05,-7.571935,-1.372965,-2.186496,6.295498e+05,1.141518e+05,1.817907e+05,1.006065e+00,1.361777e+05
82,3.526446e+03,-6.661879,3.091605,3.171963,8.940228e+04,-4.148929e+04,-4.256769e+04,8.322270e-01,2.934804e+03
83,1.003535e+05,-7.093849,2.460385,2.761125,5.078453e+05,-1.761378e+05,-1.976676e+05,1.003993e+00,1.007542e+05
84,2.949178e+05,5.047648,2.703662,5.586722,-6.194736e+05,-3.318075e+05,-6.856316e+05,1.006085e+00,2.967124e+05
85,1.534717e+05,-2.693025,-5.388481,-5.264209,2.384173e+05,4.770498e+05,4.660479e+05,1.006082e+00,1.544051e+05
86,5.429311e+04,1.405850,-0.508605,-7.859065,-7.402779e+04,2.678159e+04,4.138344e+05,1.005894e+00,5.461309e+04
87,4.975062e+04,-6.778969,1.720845,-3.883848,3.417010e+05,-8.674098e+04,1.957694e+05,1.003008e+00,4.990027e+04
88,9.614517e+04,-2.867758,-2.242981,7.123552,2.009507e+05,1.571711e+05,-4.991644e+05,1.006077e+00,9.672946e+04
89,2.356377e+04,-4.435973,6.632806,-0.572730,1.538844e+05,-2.300928e+05,1.986806e+04,1.005961e+00,2.370424e+04
