i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.690180e+03,5.374109,5.834810,1.036315,-4.887813e+04,-5.306825e+04,-9.425403e+03,9.894740e-01,1.672390e+03
1,7.127222e+04,1.312008,6.641518,-4.262496,-7.748866e+04,-3.922556e+05,2.517478e+05,1.006116e+00,7.170815e+04
2,9.266175e+04,7.322249,-3.185409,-0.487684,-4.931015e+05,2.145147e+05,3.284206e+04,1.006085e+00,9.322562e+04
3,9.773230e+04,7.778017,1.716650,-0.745365,-5.379347e+05,-1.187250e+05,5.155009e+04,1.006088e+00,9.832725e+04
4,2.732584e+04,1.665659,0.080629,7.824262,-6.091363e+04,-2.948639e+03,-2.861355e+05,7.375599e-01,2.015445e+04
5,1.214351e+05,-0.671056,-1.599362,-7.809720,5.173360e+04,1.232993e+05,6.020730e+05,1.006071e+00,1.221723e+05
6,7.666373e+04,-6.981656,-1.192689,-3.719406,4.276564e+05,7.305732e+04,2.278296e+05,1.006050e+00,7.712757e+04
7,3.053331e+04,-1.641088,-5.182342,-5.869426,6.343958e+04,2.003340e+05,2.268946e+05,1.006070e+00,3.071866e+04
8,1.868766e+05,6.560286,2.016607,4.110467,-6.273961e+05,-1.928591e+05,-3.931065e+05,1.006065e+00,1.880099e+05
9,4.581374e+04,0.293739,-7.288808,3.284355,-1.390919e+04,3.451406e+05,-1.555212e+05,1.005987e+00,4.608803e+04
10,6.702271e+04,5.563296,-0.612415,-5.716177,-3.186286e+05,3.507503e+04,3.273846e+05,1.006082e+00,6.743038e+04
11,1.647676e+04,2.544165,1.250060,-7.480947,-7.224751e+04,-3.549838e+04,2.124390e+05,1.005267e+00,1.656354e+04
12,1.373519e+05,-7.351896,3.104337,0.559205,6.027793e+05,-2.545234e+05,-4.584904e+04,1.005893e+00,1.381613e+05
13,2.141833e+04,-0.622884,3.947690,6.930206,2.016702e+04,-1.278137e+05,-2.243781e+05,1.005003e+00,2.152549e+04
14,8.290020e+04,1.210798,-0.907235,7.855628,-7.712430e+04,5.778822e+04,-5.003804e+05,9.452783e-01,7.836376e+04
15,1.393787e+05,-6.738847,-0.191557,4.307116,5.565771e+05,1.582117e+04,-3.557347e+05,1.005721e+00,1.401760e+05
16,2.176375e+05,-2.248000,0.085118,7.677190,2.320090e+05,-8.784715e+03,-7.923385e+05,1.006018e+00,2.189473e+05
17,8.195697e+04,6.687549,3.341530,2.847957,-4.235469e+05,-2.116313e+05,-1.803715e+05,1.005623e+00,8.241779e+04
18,4.809795e+04,6.812767,-4.097687,0.891717,-3.305433e+05,1.988125e+05,-4.326452e+04,1.006083e+00,4.839053e+04
19,1.876158e+05,5.027028,1.636314,-6.004287,-4.817122e+05,-1.567989e+05,5.753575e+05,1.006080e+00,1.887565e+05
20,5.153521e+04,4.683261,4.704813,-4.464505,-2.352025e+05,-2.362849e+05,2.242162e+05,1.006082e+00,5.184865e+04
21,8.129674e+04,-4.172353,-4.417639,-5.203454,2.631838e+05,2.786560e+05,3.282236e+05,1.006078e+00,8.179082e+04
22,1.544433e+05,5.020097,-4.229411,4.572822,-4.364537e+05,3.677105e+05,-3.975671e+05,1.005838e+00,1.553449e+05
23,3.883284e+04,-3.708683,-0.310028,-7.081635,1.616817e+05,1.351579e+04,3.087270e+05,1.005966e+00,3.906451e+04
