i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.897924e+03,5.374109,5.834810,1.036315,-4.859330e+04,-5.275900e+04,-9.370477e+03,9.914543e-01,3.864614e+03
1,4.990293e+05,1.312008,6.641518,-4.262496,-1.342309e+05,-6.794908e+05,4.360941e+05,1.006095e+00,5.020708e+05
2,3.357336e+05,7.322249,-3.185409,-0.487684,-6.144621e+05,2.673104e+05,4.092505e+04,1.006086e+00,3.377768e+05
3,2.997034e+05,7.778017,1.716650,-0.745365,-6.166914e+05,-1.361071e+05,5.909732e+04,1.006087e+00,3.015277e+05
4,6.081279e+05,1.665659,0.080629,7.824262,-1.881208e+05,-9.106341e+03,-8.836780e+05,9.794188e-01,5.956119e+05
5,3.601855e+04,-0.671056,-1.599362,-7.809720,1.844486e+04,4.396055e+04,2.146603e+05,1.005984e+00,3.623410e+04
6,2.048773e+05,-6.981656,-1.192689,-3.719406,4.576764e+05,7.818569e+04,2.438224e+05,1.006059e+00,2.061187e+05
7,2.285793e+03,-1.641088,-5.182342,-5.869426,1.136327e+04,3.588374e+04,4.064127e+04,1.005452e+00,2.298256e+03
8,5.470089e+05,6.560286,2.016607,4.110467,-7.027053e+05,-2.160089e+05,-4.402928e+05,1.006071e+00,5.503300e+05
9,3.499819e+04,0.293739,-7.288808,3.284355,-7.958629e+03,1.974843e+05,-8.898691e+04,1.005859e+00,3.520326e+04
10,1.753194e+05,5.563296,-0.612415,-5.716177,-3.373653e+05,3.713759e+04,3.466362e+05,1.006083e+00,1.763859e+05
11,6.440768e+04,2.544165,1.250060,-7.480947,-9.351200e+04,-4.594656e+04,2.749658e+05,1.005663e+00,6.477242e+04
12,2.220806e+04,-7.351896,3.104337,0.559205,1.586748e+05,-6.700039e+04,-1.206924e+04,1.003583e+00,2.228764e+04
13,4.665126e+05,-0.622884,3.947690,6.930206,6.161582e+04,-3.905062e+05,-6.855373e+05,1.005987e+00,4.693057e+05
14,1.385368e+05,1.210798,-0.907235,7.855628,-6.526909e+04,4.890527e+04,-4.234641e+05,9.331997e-01,1.292825e+05
15,1.458640e+05,-6.738847,-0.191557,4.307116,3.727459e+05,1.059561e+04,-2.382395e+05,1.005384e+00,1.466494e+05
16,3.119553e+05,-2.248000,0.085118,7.677190,1.818426e+05,-6.885232e+03,-6.210144e+05,1.005991e+00,3.138242e+05
17,1.828770e+03,6.687549,3.341530,2.847957,-4.141901e+04,-2.069560e+04,-1.763868e+04,9.689322e-01,1.771954e+03
18,1.535164e+05,6.812767,-4.097687,0.891717,-3.865932e+05,2.325249e+05,-5.060083e+04,1.006084e+00,1.544504e+05
19,3.142600e+05,5.027028,1.636314,-6.004287,-4.081399e+05,-1.328508e+05,4.874827e+05,1.006078e+00,3.161701e+05
20,7.024397e-01,4.683261,4.704813,-4.464505,-5.684680e+02,-5.710841e+02,5.419148e+02,0.000000e+00,0.000000e+00
21,1.851686e+00,-4.172353,-4.417639,-5.203454,8.222766e+02,8.706170e+02,1.025483e+03,0.000000e+00,0.000000e+00
22,3.228461e+05,5.020097,-4.229411,4.572822,-4.131075e+05,3.480414e+05,-3.763010e+05,1.005848e+00,3.247340e+05
23,7.745419e+04,-3.708683,-0.310028,-7.081635,1.494842e+05,1.249614e+04,2.854363e+05,1.005965e+00,7.791620e+04
24,2.752642e+04,4.197759,-6.477876,2.101417,-1.008662e+05,1.556541e+05,-5.049405e+04,1.006004e+00,2.769169e+04
25,3.739738e+05,-4.164990,0.851143,6.777051,3.688822e+05,-7.538354e+04,-6.002256e+05,1.005860e+00,3.761651e+05
26,1.905508e+05,-0.746607,-0.360855,7.956907,4.720092e+04,2.281348e+04,-5.030404e+05,1.004423e+00,1.913936e+05
27,1.288861e+05,-5.686856,0.054309,-5.626431,2.956844e+05,-2.823781e+03,2.925427e+05,1.005985e+00,1.296574e+05
28,2.680696e+05,2.946127,-2.414342,-7.035005,-2.209166e+05,1.810405e+05,5.275229e+05,1.006075e+00,2.696980e+05
29,9.107756e+04,0.739100,3.100149,7.337766,-3.230445e+04,-1.355007e+05,-3.207176e+05,1.005307e+00,9.156088e+04
30,1.264600e+05,-1.186670,7.619905,2.128112,6.111667e+04,-3.924456e+05,-1.096035e+05,1.006001e+00,1.272190e+05
31,9.877484e+02,-1.367523,-5.301197,5.833283,6.224594e+03,2.412961e+04,-2.655152e+04,1.005179e+00,9.928643e+02
32,2.231796e+05,-2.925177,6.474259,-3.677949,2.001394e+05,-4.429662e+05,2.516437e+05,1.006087e+00,2.245382e+05
33,4.078904e+04,-3.138961,-6.819774,2.763622,9.181442e+04,1.994780e+05,-8.083579e+04,1.002548e+00,4.089297e+04
34,9.057683e+03,2.239337,2.983805,-7.076883,-3.086606e+04,-4.112749e+04,9.754473e+04,1.003720e+00,9.091376e+03
35,1.122852e+04,3.450468,-0.992849,7.149023,-5.295322e+04,1.523694e+04,-1.097138e+05,9.228431e-01,1.036216e+04
36,2.783528e+05,-6.581989,4.248959,-1.619805,5.029307e+05,-3.246635e+05,1.237695e+05,1.006062e+00,2.800402e+05
37,3.714429e+05,-0.972814,0.070325,-7.940320,8.586759e+04,-6.207433e+03,7.008696e+05,1.005769e+00,3.735856e+05
38,1.105221e+05,2.281723,6.986139,-3.160317,-1.098602e+05,-3.363682e+05,1.521628e+05,1.006275e+00,1.112156e+05
39,1.750963e+05,-2.697425,-3.774866,-6.517230,1.634711e+05,2.287669e+05,3.949615e+05,1.006082e+00,1.761613e+05
40,2.657192e+04,-4.715940,0.703502,6.423783,1.113353e+05,-1.660849e+04,-1.516546e+05,1.002106e+00,2.662788e+04
41,1.297311e+05,2.814009,-1.999630,7.216844,-1.467915e+05,1.043098e+05,-3.764632e+05,1.005612e+00,1.304592e+05
42,2.221117e+05,-2.377674,1.502366,-7.489297,1.622898e+05,-1.025450e+05,5.111872e+05,1.005648e+00,2.233662e+05
43,2.862843e+04,3.823259,6.212548,3.284347,-9.368838e+04,-1.522375e+05,-8.048243e+04,1.004804e+00,2.876598e+04
44,3.296051e+05,5.234348,5.945433,1.119563,-4.352239e+05,-4.943491e+05,-9.308912e+04,1.005905e+00,3.315515e+05
45,2.439246e+05,-1.628092,0.503105,-7.816406,1.164555e+05,-3.598650e+04,5.590982e+05,1.005531e+00,2.452738e+05
46,2.532955e+05,0.489114,2.204324,-7.674746,-3.565143e+04,-1.606728e+05,5.594109e+05,1.001805e+00,2.537528e+05
47,1.333971e+05,5.131721,-6.135392,-0.149679,-2.714497e+05,3.245404e+05,7.917472e+03,1.006083e+00,1.342086e+05
48,1.527447e+05,3.271781,-7.238734,0.946664,-1.851913e+05,4.097311e+05,-5.358362e+04,1.006079e+00,1.536733e+05
49,5.743831e+04,-2.812900,-3.100667,-6.817144,9.763564e+04,1.076240e+05,2.366228e+05,1.006072e+00,5.778706e+04
