i,eV,hit_status,x_0,y_0,z_0,v_x,v_y,v_z
0,4.012807e+04,miss,53.741090,58.348096,10.363151,-1.802088e+05,-1.399576e+05,-3.745169e+04
1,5.134215e+04,miss,-7.044606,-14.697498,-78.322137,-4.171115e+04,3.994218e+04,2.550926e+05
2,5.163419e+04,miss,77.780168,17.166498,-7.453646,-2.506357e+05,-7.024085e+04,3.231894e+04
3,6.151252e+04,miss,60.829508,27.163487,-44.293521,-1.719655e+05,-1.434576e+05,1.783426e+05
4,1.060021e+05,miss,-69.816556,-11.926889,-37.194056,3.231345e+05,-3.617449e+04,1.884436e+05
5,1.063864e+05,miss,0.910003,-11.850085,79.112245,-4.581194e+04,1.304951e+05,-3.501711e+05
6,1.073853e+05,miss,2.937395,-72.888083,32.843554,8.033288e+04,3.352222e+05,-1.557276e+05
7,1.145064e+05,miss,0.381819,-18.105584,77.923309,7.177896e+04,2.385952e+04,-3.832036e+05
8,1.176282e+05,miss,-73.518964,31.043370,5.592054,3.896971e+05,-6.248150e+04,-3.095384e+04
9,1.193324e+05,miss,12.662377,21.881220,-75.900437,3.039567e+04,-7.437091e+04,3.905658e+05
10,1.225314e+05,miss,-67.388470,-1.915574,43.071158,2.987851e+05,1.684384e+04,-2.714823e+05
11,1.255578e+05,miss,15.464628,9.914339,77.862386,-1.486136e+05,1.658747e+04,-3.806967e+05
12,1.284042e+05,miss,68.127674,-40.976873,8.917170,-2.957902e+05,2.840901e+05,-5.370845e+04
13,1.325720e+05,miss,3.886808,-30.452448,73.875173,-6.345555e+04,6.623052e+04,-4.101508e+05
14,1.353666e+05,miss,-41.723531,-44.176395,-52.034538,2.907216e+05,1.595391e+05,2.653083e+05
15,1.361666e+05,miss,-27.699135,74.977564,-3.335078,1.671494e+05,-3.915142e+05,1.427816e+04
16,1.580085e+05,miss,41.977585,-64.778756,21.014165,-2.983966e+05,3.333406e+05,-1.018400e+05
17,1.644438e+05,miss,33.942484,70.207062,-17.857105,-9.618032e+04,-4.422342e+05,1.195012e+05
18,1.720748e+05,miss,-56.868556,0.543094,-56.264308,3.740821e+05,-6.836511e+04,2.909612e+05
19,1.735588e+05,miss,27.099004,-41.515503,62.786200,-7.582181e+04,3.164958e+05,-3.540176e+05
20,1.766477e+05,miss,-11.866696,76.199052,21.281119,3.396325e+04,-4.723806e+05,-1.051931e+05
21,1.849325e+05,miss,4.257924,67.077869,43.386975,-8.228247e+04,-4.342806e+05,-2.259006e+05
22,1.849953e+05,miss,-31.389612,-68.197737,27.636225,2.183500e+05,4.236402e+05,-1.390577e+05
23,1.904012e+05,miss,6.312052,-9.216022,-79.216305,3.403170e+04,1.526607e+05,4.787734e+05
24,1.954691e+05,miss,-65.819894,42.489585,-16.198048,3.677835e+05,-3.291032e+05,1.298697e+05
25,1.997385e+05,miss,45.576986,-11.368477,64.757209,-3.482836e+05,-1.847742e+04,-3.801125e+05
26,2.021386e+05,miss,-26.974249,-37.748659,-65.172300,4.837199e+04,2.736938e+05,4.382670e+05
27,2.078785e+05,miss,7.041686,23.279307,-76.213441,3.775855e+04,-5.282281e+04,5.222623e+05
28,2.087620e+05,miss,-23.776736,15.023657,-74.892967,2.193242e+05,1.286357e+04,4.794607e+05
29,2.155156e+05,miss,-21.840306,24.666841,72.900946,1.864316e+04,-1.358900e+05,-5.180114e+05
30,2.217972e+05,miss,-16.280917,5.031049,-78.164060,1.364464e+05,9.594111e+04,5.173941e+05
31,2.252160e+05,miss,28.471008,-18.339959,-72.477911,-2.984463e+05,1.083471e+05,4.463909e+05
32,2.339715e+05,miss,32.717810,-72.387345,9.466638,-3.463950e+05,4.320911e+05,-7.104615e+04
33,2.404685e+05,miss,29.125041,-57.430801,-47.470361,-7.930290e+04,4.131203e+05,3.787334e+05
34,2.480903e+05,miss,-19.541982,77.491669,-3.626584,2.040016e+04,-5.737393e+05,3.096026e+04
35,2.491362e+05,miss,42.878001,-42.042551,-52.857364,-3.655703e+05,1.744582e+05,4.097167e+05
36,2.525190e+05,miss,-1.293430,-4.617847,79.856136,-1.306237e+05,1.054806e+04,-5.650473e+05
37,2.670637e+05,miss,73.337347,31.842024,2.778328,-5.083152e+05,-3.116851e+05,-1.730311e+04
38,2.688174e+05,miss,23.461836,-13.552139,-75.272052,-7.826539e+04,2.126534e+05,5.539142e+05
39,2.695237e+05,miss,78.676501,-5.266376,13.500872,-5.933645e+05,2.062396e+04,-8.125366e+04
40,2.703354e+05,miss,-42.425051,16.881947,-65.689534,3.500992e+05,1.880719e+04,4.871009e+05
41,2.820766e+05,miss,42.536214,61.424626,-28.595207,-1.937489e+05,-5.271245e+05,2.458361e+05
42,2.890184e+05,miss,-10.977021,-76.559465,20.448797,2.529296e+04,5.852340e+05,-2.048044e+05
43,2.899376e+05,miss,21.185985,-35.104952,-68.693496,-2.848714e+04,3.398620e+05,5.196060e+05
44,2.992661e+05,miss,-34.142577,-36.162701,62.662138,1.454093e+05,3.786403e+05,-4.839679e+05
45,2.996504e+05,miss,56.655367,-19.379548,53.052828,-4.291918e+05,2.743170e+05,-3.738901e+05
46,3.028224e+05,miss,13.089955,-60.587093,50.575263,5.425322e+04,4.904329e+05,-4.000097e+05
47,3.066722e+05,miss,42.686350,-4.512966,-67.509323,-4.126241e+05,1.156234e+05,4.743180e+05
48,3.190221e+05,miss,16.867994,34.095228,70.377455,-1.566622e+05,-1.244541e+05,-6.205062e+05
49,3.225154e+05,miss,58.566679,43.478734,-32.856412,-3.929791e+05,-4.647188e+05,2.435531e+05
50,3.233094e+05,miss,1.349973,-73.061290,-32.561103,-1.614787e+05,5.621952e+05,2.977135e+05
51,3.249307e+05,miss,-12.082958,26.197890,74.616839,-6.244555e+04,-2.405804e+05,-6.092241e+05
52,3.313834e+05,miss,-54.701635,-33.752785,-47.628569,4.544183e+05,3.535129e+05,3.317565e+05
53,3.471368e+05,miss,50.269159,-60.589827,-14.208609,-4.001312e+05,5.412151e+05,9.747111e+04
54,3.603470e+05,miss,-75.719352,-13.729655,-21.864955,6.095553e+05,2.344809e+05,2.314767e+05
55,3.616755e+05,miss,-54.084270,57.430056,13.292115,4.455454e+05,-5.100404e+05,-1.524419e+05
56,3.824699e+05,miss,50.476481,27.036624,55.867216,-4.555313e+05,-3.444363e+05,-4.283124e+05
57,3.852517e+05,miss,-1.851325,-13.690917,-78.798042,1.794660e+05,5.569260e+04,6.913706e+05
58,3.914818e+05,miss,-67.789688,17.208450,-38.838478,5.268566e+05,-2.989870e+05,3.932338e+05
