Energy,proton,alpha,Li7,Be9,B11,C12,N14,O16,F19,Ne20,Na23,Mg24,Al27,Si28,P29,S32,Cl35,Ar38,K39,Ca40,Sc43,Ti47,V49,Cr52,Mn54,Fe56,Co57,Ni58
467741.9376467602,6.959098,3.175131,0.01314749,0.005824767,0.02700739,0.08534037,0.02350619,0.07993563,0.001594731,0.01365217,0.002926013,0.01818207,0.00290334,0.01336612,0.0004303203,0.002359506,0.0004922351,0.0009989022,0.0008175963,0.002435032,0.0004774899,0.00172025,0.0007831906,0.001518316,0.0009616383,0.01111033,7.013271e-05,0.0005630677
475806.45455589663,8.250852,3.707027,0.01533006,0.006795769,0.03133536,0.09942326,0.02746139,0.09333768,0.001860374,0.01588988,0.003405966,0.02114393,0.003383336,0.01555333,0.0005027061,0.002757449,0.0005752537,0.001158308,0.0009536862,0.002824507,0.0005573664,0.002002012,0.0009131829,0.001768953,0.001117416,0.01290427,8.140021e-05,0.0006556592
483870.97650112567,9.776752,4.304163,0.01781413,0.007903329,0.03617749,0.1151959,0.03191549,0.1084049,0.002160958,0.01839124,0.003940367,0.0244407,0.003921671,0.01799044,0.0005854504,0.003206445,0.0006698221,0.001338522,0.00110762,0.003254162,0.000647229,0.002316523,0.001058836,0.002049631,0.001291045,0.01488278,9.377548e-05,0.0007579834
491935.49106303614,11.56927,4.962697,0.02061055,0.009153606,0.04151489,0.1325587,0.0368471,0.1250546,0.002496411,0.02113908,0.004524054,0.02804248,0.004515336,0.02065595,0.0006790633,0.003704856,0.0007762458,0.001540196,0.001279331,0.003718446,0.0007466387,0.002661302,0.001219161,0.002358522,0.001481219,0.01701797,0.0001070575,0.0008685191
500000.0050000001,13.6585,5.673484,0.02371678,0.01054716,0.04729444,0.1512803,0.04219636,0.1430738,0.002864556,0.02409542,0.005147036,0.03189079,0.005156881,0.02350713,0.0007836339,0.00424732,0.0008942398,0.001763129,0.001467666,0.004207945,0.0008543891,0.003031128,0.001391884,0.00269141,0.001685211,0.01926328,0.0001209252,0.0009847133
508064.50692915457,16.06797,6.421171,0.02711176,0.01207665,0.05342138,0.1709753,0.04785736,0.1620964,0.003260518,0.02719822,0.00579391,0.03589496,0.005833606,0.02647733,0.0008986524,0.004823972,0.001022723,0.002005929,0.001670083,0.004709131,0.000968351,0.003417627,0.001573231,0.003041277,0.001898666,0.02155264,0.0001349354,0.00110294
516129.024022568,18.80904,7.18385,0.0307507,0.01372446,0.05975401,0.1910952,0.05367408,0.1815924,0.003676255,0.03036011,0.006443838,0.03993166,0.006527174,0.02947565,0.001022824,0.005419993,0.001159624,0.002265672,0.001882409,0.005204566,0.001085387,0.003809125,0.001757835,0.00339813,0.002115526,0.02380197,0.0001485373,0.001218605
524193.55293655227,21.87432,7.93346,0.03456049,0.01546046,0.0661018,0.2109364,0.05944164,0.2008749,0.004100283,0.03346987,0.007071201,0.0438483,0.007213798,0.0323895,0.001153895,0.00601566,0.001301735,0.00253756,0.002098705,0.005673658,0.001201366,0.004190867,0.001938819,0.003749135,0.002328133,0.02591348,0.0001611042,0.001326411
532258.0633741247,25.2307,8.637111,0.03843662,0.01724038,0.07222841,0.2296706,0.0649144,0.2191307,0.004517742,0.03639718,0.007647038,0.04747095,0.007865156,0.03509049,0.001288527,0.006587049,0.001444646,0.002814658,0.002311302,0.006093963,0.001311317,0.004545694,0.002108104,0.00407916,0.002527554,0.02778261,0.0001719826,0.001420776
540322.5849492245,28.81339,9.259322,0.04224277,0.01900528,0.07786094,0.246396,0.06982115,0.2354723,0.004910883,0.03900084,0.008141194,0.05061645,0.008450088,0.03744353,0.001422255,0.007107432,0.001582814,0.00308778,0.00251106,0.006442964,0.001409721,0.004855175,0.002256936,0.004371723,0.002704132,0.029307,0.0001805514,0.00149635
548387.0991024938,32.52207,9.76497,0.04581399,0.02068253,0.08270554,0.260207,0.07388647,0.249009,0.005260028,0.0411396,0.008524945,0.05310762,0.008936931,0.03931804,0.001549564,0.007549282,0.001709782,0.003345597,0.002687866,0.006700096,0.001490939,0.005101096,0.002376599,0.004610283,0.002848216,0.03039628,0.0001862842,0.001548564
556451.608998113,36.22116,10.12263,0.04896464,0.02218888,0.08646929,0.270276,0.07685624,0.2589291,0.005544996,0.0426848,0.008773814,0.05478992,0.009296325,0.04060023,0.00166413,0.00788671,0.001818577,0.003575068,0.002831375,0.006848778,0.001549731,0.005267193,0.00245925,0.00477976,0.002951011,0.03098129,0.000188805,0.001574117
564516.1354959016,39.74498,10.30786,0.05150103,0.02343574,0.08888666,0.2759343,0.07852378,0.2645815,0.00574687,0.04353303,0.008870143,0.05554714,0.009504097,0.04120461,0.001759222,0.008097999,0.001902267,0.003762239,0.002931925,0.006878155,0.001581796,0.005340863,0.002498743,0.004868077,0.003005447,0.03102138,0.0001879283,0.001571331
572580.6491329018,42.9085,10.30583,0.05323867,0.0243366,0.08974772,0.2767439,0.07875291,0.2655455,0.005849948,0.04361717,0.008805053,0.05531409,0.009543865,0.04108303,0.001828271,0.008167903,0.001954626,0.003893416,0.002981545,0.006784292,0.001584269,0.005314634,0.002491345,0.004867511,0.003006937,0.03050862,0.0001836781,0.001540309
580645.1691321211,45.52301,10.11315,0.05402227,0.02481602,0.08892445,0.2725478,0.0774944,0.2616782,0.005843594,0.04291416,0.008579502,0.05408424,0.009408956,0.04023014,0.001865555,0.008089352,0.00197085,0.003956628,0.002974908,0.006570645,0.001556087,0.005187156,0.002436218,0.004775654,0.00295393,0.02946844,0.000176283,0.001482884
588709.6828356046,47.41483,9.738246,0.05374604,0.02481905,0.08639089,0.2634912,0.07479312,0.2531318,0.005723724,0.04144837,0.008204263,0.05191125,0.009103349,0.03868421,0.001866904,0.007864317,0.00194819,0.003943216,0.002910087,0.006247754,0.001498166,0.004963542,0.002335588,0.004595816,0.002848163,0.02795659,0.0001661494,0.001402381
596774.2002418186,48.44462,9.200578,0.05237093,0.02431958,0.08223322,0.2500116,0.07078465,0.2403394,0.005493637,0.03928988,0.007698857,0.04890406,0.008641478,0.03652348,0.001830334,0.007503686,0.001886419,0.003849259,0.002788974,0.005832197,0.001413354,0.004654989,0.00219457,0.004336807,0.002694569,0.02605321,0.0001538174,0.001303237
604838.7106431833,48.52401,8.528654,0.04993507,0.02332604,0.07664698,0.232797,0.06568198,0.2239713,0.005164029,0.03654801,0.007089601,0.04521645,0.008046915,0.03385843,0.001756465,0.007026199,0.001788018,0.003676565,0.002617266,0.005344989,0.001306166,0.004277722,0.002020673,0.004012107,0.002500841,0.02385479,0.000139908,0.001190544
612903.22779045,47.62702,7.757187,0.04655481,0.02188295,0.0699208,0.2127203,0.05975413,0.2048685,0.004752105,0.03336101,0.006407076,0.04103241,0.007350113,0.03082133,0.001648636,0.006456594,0.00165803,0.003432939,0.002403989,0.004809637,0.001182333,0.003851406,0.001823052,0.003638564,0.002276714,0.02146538,0.0001250668,0.001069587
620967.7431226372,45.79402,6.923836,0.04241502,0.02006771,0.06240836,0.1907581,0.05330012,0.1839641,0.004279902,0.02988322,0.005683359,0.0365495,0.00658553,0.02755435,0.001512654,0.005823242,0.001503585,0.003131604,0.002160605,0.004250122,0.001048234,0.003397259,0.001611621,0.003234775,0.002033071,0.01898804,0.0001099139,0.0009454289
629032.2589499032,43.12775,6.065952,0.03774966,0.01798259,0.05449265,0.1679052,0.04662175,0.1622019,0.003772058,0.02627159,0.004949389,0.03196225,0.00578853,0.02419781,0.001356199,0.005155603,0.001333151,0.002789783,0.001899852,0.003689046,0.0009102955,0.00293613,0.001396156,0.002819409,0.001780968,0.01651758,9.50023e-05,0.0008225866
637096.7716844281,39.78203,5.217722,0.03281573,0.01574346,0.04654806,0.1450949,0.03999885,0.1404631,0.003253365,0.02267315,0.004232742,0.02744764,0.004992474,0.02088,0.001187976,0.004481824,0.001155645,0.002426711,0.00163447,0.003146133,0.0007744388,0.002486791,0.001185497,0.002409673,0.001530741,0.01413505,8.078995e-05,0.0007048117
645161.306214152,35.94505,4.407994,0.02786517,0.01346698,0.03890648,0.1231354,0.03366977,0.1195087,0.002746494,0.01921487,0.003556039,0.02315408,0.004226318,0.01770936,0.001016757,0.003826751,0.0009795341,0.002061428,0.001376028,0.002637205,0.0006456449,0.00206465,0.0009869437,0.002020096,0.001291265,0.01190435,6.762414e-05,0.0005949779
653225.7994333019,31.82006,3.658957,0.02311986,0.01125872,0.03183209,0.1026666,0.02781882,0.09994098,0.002270215,0.01599688,0.002936068,0.01919473,0.003512996,0.01476967,0.0008504972,0.003210534,0.0008120827,0.001710776,0.001134025,0.002173684,0.0005276806,0.001681013,0.0008059045,0.001661773,0.00106947,0.009870952,5.573888e-05,0.0004950652
661290.3142096126,27.60602,2.985624,0.01875329,0.009203953,0.02550767,0.08413913,0.02257102,0.08218596,0.001838289,0.01308923,0.002383573,0.01564505,0.002868608,0.01211824,0.0006956391,0.002647879,0.0006588349,0.001387942,0.0009153353,0.001762556,0.0004229929,0.001342861,0.0006457853,0.001342055,0.0008701135,0.008062304,4.526138e-05,0.0004062147
669354.8321956585,23.4813,2.396126,0.0148816,0.0073626,0.02003308,0.06781587,0.01799374,0.06649572,0.001459142,0.01053222,0.001903669,0.01254452,0.002302454,0.009786858,0.0005567292,0.002147962,0.0005233958,0.001101729,0.0007240721,0.001406764,0.000332766,0.001053151,0.0005081152,0.001064688,0.0006958153,0.0064897,3.622648e-05,0.0003288387
677419.3678278986,19.59168,1.892534,0.01156344,0.005768171,0.01543349,0.05379036,0.01410354,0.05296528,0.001136195,0.008339363,0.001496651,0.009901175,0.001817694,0.007784718,0.0004363349,0.001714851,0.0004074797,0.0008565541,0.0005617792,0.001105847,0.0002570923,0.0008114351,0.0003928258,0.0008302724,0.0005472907,0.005150998,2.859459e-05,0.0002627564
685483.8817579172,16.04381,1.472069,0.008807202,0.004430341,0.01167454,0.04201681,0.01087632,0.04156011,0.0008686869,0.006502261,0.00115907,0.007697972,0.001412467,0.006102753,0.000335229,0.00134831,0.0003111747,0.0006530189,0.000427878,0.0008567524,0.0001952195,0.0006147004,0.0002986292,0.0006369325,0.0004237195,0.004033799,2.227146e-05,0.0002073418
693548.3885483398,12.90392,1.128438,0.006582622,0.003339784,0.008680257,0.03234588,0.008258892,0.03214844,0.0006527569,0.004996349,0.0008848614,0.005899968,0.001081208,0.004718479,0.0002527477,0.001044803,0.0002333294,0.0004888159,0.0003202378,0.0006546586,0.0001458185,0.0004582403,0.0002234187,0.0004810592,0.0003231721,0.003118642,1.712715e-05,0.0001616648
701612.9052757865,10.20096,0.853156,0.004833931,0.002474037,0.006350799,0.02456099,0.006180315,0.02453417,0.0004825807,0.003786676,0.0006664312,0.004461228,0.0008159843,0.00360082,0.0001872282,0.0007985442,0.0001719804,0.0003597477,0.0002357662,0.0004937491,0.0001072398,0.000336467,0.0001646447,0.0003580289,0.0002430333,0.002381958,1.301288e-05,0.0001246189
709677.4186753052,7.932723,0.6367001,0.00349216,0.00180321,0.004577516,0.01841086,0.004561741,0.0184867,0.0003513921,0.002833072,0.0004955697,0.003330847,0.0006076905,0.002714373,0.0001364364,0.0006024775,0.000124748,0.0002606635,0.000170933,0.0003678562,7.772709e-05,0.0002435732,0.0001196253,0.0002628168,0.0001803734,0.001798555,9.774847e-06,9.502813e-05
717741.9351467604,6.073633,0.4694221,0.002485075,0.001294771,0.003254209,0.01363594,0.003324122,0.01376523,0.0002522908,0.002094296,0.0003641579,0.002457678,0.0004470008,0.002022845,9.79291e-05,0.0004490854,8.9155e-05,0.0001862024,0.0001221787,0.0002709496,5.557681e-05,0.0001740139,8.577558e-05,0.0001904652,0.0001322396,0.001343537,7.264429e-06,7.172847e-05
725806.4520558966,4.582716,0.3422067,0.001744184,0.0009170567,0.002284441,0.009987697,0.002393603,0.01013704,0.0001788066,0.001531055,0.0002646566,0.001793678,0.0003250583,0.001491565,6.93205e-05,0.0003310085,6.285354e-05,0.0001313081,8.619484e-05,0.00019747,3.924259e-05,0.0001228118,6.075661e-05,0.0001364028,9.58612e-05,0.0009936504,5.345194e-06,5.362704e-05
733870.9740011257,3.410849,0.2468799,0.001208915,0.0006414966,0.001585353,0.007241021,0.001704743,0.007389421,0.0001252327,0.001107913,0.0001903957,0.001295961,0.0002339061,0.001089106,4.845243e-05,0.000241462,4.376159e-05,9.152804e-05,6.008532e-05,0.0001425211,2.739059e-05,8.570963e-05,4.25536e-05,9.662536e-05,6.877375e-05,0.000728117,3.896864e-06,3.973901e-05
741935.4885630363,2.506642,0.1764119,0.0008284605,0.0004437161,0.001088826,0.005200773,0.001201978,0.00533638,8.677018e-05,0.0007942638,0.0001357007,0.0009277689,0.0001667026,0.0007881401,3.348041e-05,0.0001744741,3.012515e-05,6.313903e-05,4.143126e-05,0.0001019486,1.891711e-05,5.920734e-05,2.949911e-05,6.776848e-05,4.88763e-05,0.000529025,2.816929e-06,2.92067e-05
750000.0025,1.8207,0.1249623,0.0005619744,0.0003038226,0.0007408455,0.003703713,0.0008397546,0.003820998,5.953721e-05,0.0005645973,9.589956e-05,0.0006586422,0.0001177728,0.0005657049,2.289707e-05,0.0001249827,2.052631e-05,4.315311e-05,2.828868e-05,7.233602e-05,1.294e-05,4.052165e-05,2.025888e-05,4.71008e-05,3.443915e-05,0.0003813961,2.020501e-06,2.130442e-05
758064.5044291546,1.308344,0.08781951,0.0003777416,0.0002061579,0.0004998701,0.002617346,0.0005818362,0.002714843,4.049449e-05,0.0003982742,6.725234e-05,0.0004640536,8.254938e-05,0.0004030545,1.551483e-05,8.882943e-05,1.385754e-05,2.925156e-05,1.914479e-05,5.094884e-05,8.774851e-06,2.750143e-05,1.379572e-05,3.246918e-05,2.407962e-05,0.0002730295,1.439031e-06,1.543345e-05
766129.0215225682,0.9310076,0.06127711,0.0002518476,0.0001387627,0.0003347648,0.001836847,0.0004001255,0.001915482,2.732687e-05,0.0002790164,4.683635e-05,0.0003247309,5.745048e-05,0.0002852608,1.042614e-05,6.268814e-05,9.278425e-06,1.968437e-05,1.285414e-05,3.564815e-05,5.904029e-06,1.85246e-05,9.323147e-06,2.221848e-05,1.671988e-05,0.0001942096,1.018361e-06,1.11106e-05
774193.5504365523,0.6566411,0.04248319,0.0001667026,9.273245e-05,0.000222709,0.00128111,0.0002733212,0.001343032,1.831215e-05,0.0001942653,3.241556e-05,0.0002258522,3.9729e-05,0.000200689,6.955171e-06,4.395926e-05,6.166861e-06,1.316147e-05,8.569645e-06,2.479481e-05,3.944709e-06,1.239403e-05,6.257697e-06,1.510401e-05,1.153781e-05,0.0001373531,7.165242e-07,7.953464e-06
782258.0608741248,0.4594348,0.02928488,0.0001096407,6.157965e-05,0.0001472933,0.0008885736,0.0001855855,0.0009363944,1.219508e-05,0.000134515,2.231044e-05,0.0001562275,2.731848e-05,0.0001404387,4.609622e-06,3.065111e-05,4.072068e-06,8.75057e-06,5.677461e-06,1.715472e-05,2.619203e-06,8.242653e-06,4.174663e-06,1.020745e-05,7.918026e-06,9.664406e-05,5.015559e-07,5.664603e-06
790322.5824492245,0.3191501,0.02008399,7.170565e-05,4.066436e-05,9.691152e-05,0.0006132839,0.0001253418,0.0006496243,8.076739e-06,9.268789e-05,1.527964e-05,0.000107544,1.869026e-05,9.781104e-05,3.037571e-06,2.126395e-05,2.673331e-06,5.789207e-06,3.7405e-06,1.181301e-05,1.72947e-06,5.45262e-06,2.769984e-06,6.862366e-06,5.407355e-06,6.768972e-05,3.49469e-07,4.016144e-06
798387.0966024939,0.2202788,0.01371158,4.666409e-05,2.672117e-05,6.347251e-05,0.0004214405,8.42543e-05,0.0004486855,5.323227e-06,6.35912e-05,1.041869e-05,7.37143e-05,1.273023e-05,6.783626e-05,1.991547e-06,1.468564e-05,1.74612e-06,3.813487e-06,2.452302e-06,8.100753e-06,1.13638e-06,3.590006e-06,1.829161e-06,4.592234e-06,3.676839e-06,4.721766e-05,2.425059e-07,2.835907e-06
806451.6064981129,0.1511692,0.009323617,3.023603e-05,1.748333e-05,4.140537e-05,0.0002884961,5.639915e-05,0.0003086892,3.493456e-06,4.346244e-05,7.076685e-06,5.033536e-05,8.636696e-06,4.687295e-05,1.299947e-06,1.010227e-05,1.135391e-06,2.502562e-06,1.600822e-06,5.534656e-06,7.434501e-07,2.353851e-06,1.202791e-06,3.060582e-06,2.490632e-06,3.28189e-05,1.676733e-07,1.995335e-06
814516.1329959017,0.103216,0.006317524,1.951705e-05,1.139602e-05,2.69156e-05,0.0001968215,3.761432e-05,0.0002116419,2.28404e-06,2.960556e-05,4.790314e-06,3.425683e-05,5.839217e-06,3.228208e-05,8.452214e-07,6.925122e-06,7.353698e-07,1.636881e-06,1.041037e-06,3.769185e-06,4.845328e-07,1.53771e-06,7.879726e-07,2.03248e-06,1.681472e-06,2.273868e-05,1.155629e-07,1.399462e-06
822580.6466329019,0.07015843,0.004267379,1.255628e-05,7.403732e-06,1.744298e-05,0.0001338796,2.500513e-05,0.0001446655,1.488414e-06,2.010731e-05,3.232929e-06,2.324616e-05,3.935882e-06,2.216935e-05,5.476947e-07,4.732628e-06,4.746445e-07,1.067592e-06,6.747583e-07,2.559576e-06,3.147321e-07,1.00133e-06,5.145334e-07,1.345497e-06,1.131867e-06,1.571069e-05,7.942417e-08,9.787956e-07
830645.166632121,0.04749993,0.002874704,8.054705e-06,4.796225e-06,1.127396e-05,9.082923e-05,1.657576e-05,9.862194e-05,9.671534e-07,1.362118e-05,2.17614e-06,1.573413e-05,2.645902e-06,1.518626e-05,3.538485e-07,3.225582e-06,3.054374e-07,6.945639e-07,4.360848e-07,1.733826e-06,2.038382e-07,6.502207e-07,3.35022e-07,8.882651e-07,7.59951e-07,1.082834e-05,5.445226e-08,6.828969e-07
838709.6803356048,0.03204752,0.001931927,5.153981e-06,3.099286e-06,7.269775e-06,6.148213e-05,1.096077e-05,6.707671e-05,6.268705e-07,9.206565e-06,1.461436e-06,1.062581e-05,1.774582e-06,1.037989e-05,2.280203e-07,2.193266e-06,1.960355e-07,4.509003e-07,2.811223e-07,1.171916e-06,1.316794e-07,4.211916e-07,2.175941e-07,5.850021e-07,5.090991e-07,7.447288e-06,3.725132e-08,4.754255e-07
846774.1977418186,0.0215561,0.001295642,3.290663e-06,1.998382e-06,4.678277e-06,4.15346e-05,7.232168e-06,4.552896e-05,4.05426e-07,6.210508e-06,9.794939e-07,7.161979e-06,1.187784e-06,7.081089e-06,1.466063e-07,1.488269e-06,1.255315e-07,2.921695e-07,1.808268e-07,7.906085e-07,8.487493e-08,2.722514e-07,1.410176e-07,3.844683e-07,3.40385e-07,5.112362e-06,2.543595e-08,3.303626e-07
854838.7081431833,0.01446059,0.0008673452,2.096993e-06,1.286099e-06,3.005295e-06,2.801047e-05,4.76296e-06,3.084855e-05,2.6171e-07,4.182287e-06,6.553368e-07,4.819094e-06,7.936191e-07,4.822593e-06,9.407694e-08,1.008077e-06,8.02244e-08,1.890096e-07,1.160909e-07,5.324843e-07,5.46004e-08,1.756516e-07,9.121666e-08,2.522145e-07,2.271956e-07,3.503777e-06,1.733963e-08,2.291841e-07
862903.2252904502,0.009678062,0.0005797135,1.334113e-06,8.26339e-07,1.927636e-06,1.886155e-05,3.131643e-06,2.086951e-05,1.686599e-07,2.812252e-06,4.377908e-07,3.237836e-06,5.294433e-07,3.279656e-06,6.02666e-08,6.817548e-07,5.118102e-08,1.221018e-07,7.440639e-08,3.581179e-07,3.506523e-08,1.131439e-07,5.890566e-08,1.651919e-07,1.514213e-07,2.397916e-06,1.180345e-08,1.58765e-07
870967.740622637,0.00646409,0.0003869358,8.475516e-07,5.301816e-07,1.234776e-06,1.268431e-05,2.056117e-06,1.409963e-05,1.085379e-07,1.888571e-06,2.920752e-07,2.172631e-06,3.52734e-07,2.227544e-06,3.855061e-08,4.60441e-07,3.260315e-08,7.878287e-08,4.762061e-08,2.405477e-07,2.248634e-08,7.277792e-08,3.798535e-08,1.080458e-07,1.007898e-07,1.639061e-06,8.024851e-09,1.098456e-07
879032.2564499032,0.004309802,0.0002579568,5.377751e-07,3.397475e-07,7.900471e-07,8.520479e-06,1.348297e-06,9.514764e-06,6.976077e-08,1.26685e-06,1.946364e-07,1.456238e-06,2.34732e-07,1.511288e-06,2.462818e-08,3.106051e-07,2.074174e-08,5.077903e-08,3.043936e-08,1.614003e-07,1.440146e-08,4.675612e-08,2.446436e-08,7.058399e-08,6.701358e-08,1.119154e-06,5.449978e-09,7.591699e-08
887096.769184428,0.002869053,0.0001717933,3.408544e-07,2.174828e-07,5.049946e-07,5.717866e-06,8.831953e-07,6.414309e-06,4.478925e-08,8.48975e-07,1.295751e-07,9.751213e-07,1.560492e-07,1.024363e-06,1.571643e-08,2.093147e-07,1.318078e-08,3.269956e-08,1.943591e-08,1.081927e-07,9.213262e-09,3.000669e-08,1.573918e-08,4.606313e-08,4.45133e-08,7.634495e-07,3.697809e-09,5.241866e-08
895161.3037141521,0.001907385,0.0001143078,2.158405e-07,1.39089e-07,3.225128e-07,3.833835e-06,5.779936e-07,4.320374e-06,2.87297e-08,5.684579e-07,8.618736e-08,6.524096e-07,1.036507e-07,6.937481e-07,1.001983e-08,1.409308e-07,8.367829e-09,2.104057e-08,1.23984e-08,7.246633e-08,5.888482e-09,1.923975e-08,1.011634e-08,3.003373e-08,2.95429e-08,5.20379e-07,2.506917e-09,3.616407e-08
903225.7969333018,0.001266588,7.59993e-05,1.36568e-07,8.888226e-08,2.05819e-07,2.5687e-06,3.77955e-07,2.907801e-06,1.841362e-08,3.803522e-07,5.728517e-08,4.36182e-07,6.879502e-08,4.695046e-07,6.382764e-09,9.481569e-08,5.307851e-09,1.352942e-08,7.902675e-09,4.850297e-08,3.760397e-09,1.232644e-08,6.497003e-09,1.956715e-08,1.959311e-08,3.544511e-07,1.698361e-09,2.493227e-08
911290.3117096126,0.0008402238,5.049531e-05,8.63501e-08,5.675938e-08,1.312637e-07,1.719949e-06,2.469753e-07,1.955792e-06,1.179353e-08,2.543308e-07,3.805043e-08,2.91435e-07,4.563082e-08,3.175475e-07,4.062998e-09,6.374789e-08,3.364395e-09,8.694516e-09,5.033577e-09,3.244398e-08,2.39967e-09,7.89182e-09,4.169632e-09,1.273951e-08,1.298617e-08,2.412846e-07,1.149884e-09,1.717826e-08
919354.8296956585,0.0005568986,3.353051e-05,5.456524e-08,3.622442e-08,8.36686e-08,1.151007e-06,1.61289e-07,1.314723e-06,7.548956e-09,1.699711e-07,2.526004e-08,1.946166e-07,3.024926e-08,2.14657e-07,2.584737e-09,4.283534e-08,2.131184e-09,5.584596e-09,3.204168e-09,2.169052e-08,1.53038e-09,5.049625e-09,2.674353e-09,8.289424e-09,8.602484e-09,1.64163e-07,7.781234e-10,1.182948e-08
927419.3653278985,0.0003688327,2.225413e-05,3.446226e-08,2.310689e-08,5.330548e-08,7.698975e-07,1.052759e-07,8.833488e-07,4.82951e-09,1.135392e-07,1.676093e-08,1.299014e-07,2.004285e-08,1.450374e-07,1.643441e-09,2.876886e-08,1.349266e-09,3.585485e-09,2.038569e-09,1.449462e-08,9.754689e-10,3.229371e-09,1.714397e-09,5.391092e-09,5.69591e-09,1.116411e-07,5.263129e-10,8.142401e-09
935483.8792579173,0.000244118,1.476362e-05,2.175592e-08,1.473293e-08,3.394705e-08,5.147651e-07,6.868434e-08,5.932622e-07,3.088335e-09,7.581239e-08,1.111683e-08,8.667059e-08,1.327461e-08,9.79584e-08,1.044462e-09,1.931334e-08,8.538278e-10,2.301128e-09,1.296399e-09,9.682158e-09,6.214791e-10,2.064358e-09,1.09852e-09,3.504616e-09,3.769879e-09,7.589326e-08,3.558512e-10,5.602309e-09
943548.38604834,0.0001614824,9.790675e-06,1.372915e-08,9.390109e-09,2.161111e-08,3.440572e-07,4.479376e-08,3.982925e-07,1.974137e-09,5.060364e-08,7.37068e-09,5.780664e-08,8.788735e-09,6.613838e-08,6.635269e-10,1.296079e-08,5.400903e-10,1.47636e-09,8.241047e-10,6.465311e-09,3.957908e-10,1.319125e-09,7.036141e-10,2.277409e-09,2.494251e-09,5.157458e-08,2.405164e-10,3.853298e-09
951612.9027757866,0.0001067674,6.490697e-06,8.660938e-09,5.98285e-09,1.375365e-08,2.298892e-07,2.920323e-08,2.67313e-07,1.261491e-09,3.37669e-08,4.885381e-09,3.854358e-08,5.816938e-09,4.464117e-08,4.213813e-10,8.694932e-09,3.41515e-10,9.469386e-10,5.236954e-10,4.31597e-09,2.519732e-10,8.426427e-10,4.505199e-10,1.47945e-09,1.649765e-09,3.503814e-08,1.625147e-10,2.649532e-09
959677.4161753051,7.056174e-05,4.301785e-06,5.46212e-09,3.810848e-09,8.750714e-09,1.535646e-07,1.903348e-08,1.793575e-07,8.058705e-10,2.252613e-08,3.237222e-09,2.569289e-08,3.848974e-09,3.012353e-08,2.675244e-10,5.831511e-09,2.158845e-10,6.072202e-10,3.326967e-10,2.880426e-09,1.603663e-10,5.381174e-10,2.883811e-10,9.608105e-10,1.090915e-09,2.379781e-08,1.097818e-10,1.821355e-09
967741.9326467603,4.661672e-05,2.850369e-06,3.443892e-09,2.426767e-09,5.566332e-09,1.025567e-07,1.240214e-08,1.20314e-07,5.146807e-10,1.502393e-08,2.144597e-09,1.712285e-08,2.546208e-09,2.032261e-08,1.698012e-10,3.910141e-09,1.36433e-10,3.892958e-10,2.113044e-10,1.921939e-09,1.020375e-10,3.435608e-10,1.845483e-10,6.238355e-10,7.21211e-10,1.615989e-08,7.414335e-11,1.251768e-09
975806.4495558965,3.078774e-05,1.888265e-06,2.170926e-09,1.545049e-09,3.540043e-09,6.847801e-08,8.079431e-09,8.069096e-08,3.286373e-10,1.001834e-08,1.420469e-09,1.140918e-08,1.68405e-09,1.370787e-08,1.077512e-10,2.621285e-09,8.620245e-11,2.495371e-10,1.341759e-10,1.282154e-09,6.490974e-11,2.192997e-10,1.180753e-10,4.049596e-10,4.767049e-10,1.09713e-08,5.006472e-11,8.60142e-10
983870.9715011256,2.032806e-05,1.250681e-06,1.368233e-09,9.83505e-10,2.250991e-09,4.571555e-08,5.2624e-09,5.410744e-08,2.098045e-10,6.679357e-09,9.406813e-10,7.600806e-09,1.113629e-09,9.244601e-09,6.836296e-11,1.756948e-09,5.445464e-11,1.599273e-10,8.51841e-11,8.552033e-10,4.128349e-11,1.399564e-10,7.553115e-11,2.6283e-10,3.150388e-10,7.447443e-09,3.380026e-11,5.909419e-10
991935.4860630361,1.341877e-05,8.28253e-07,8.621957e-10,6.25954e-10,1.431117e-09,3.051496e-08,3.427024e-09,3.627634e-08,1.339194e-10,4.452566e-09,6.228573e-10,5.062933e-09,7.3631e-10,6.23368e-09,4.336592e-11,1.177436e-09,3.439359e-11,1.024831e-10,5.407202e-11,5.703446e-10,2.625252e-11,8.930561e-11,4.830846e-11,1.705574e-10,2.08169e-10,5.054703e-09,2.28164e-11,4.059361e-10
1000000.0,8.856081e-06,5.4843e-07,5.432404e-10,3.983355e-10,9.097477e-10,2.036604e-08,2.231464e-09,2.431829e-08,8.546961e-11,2.967778e-09,4.12362e-10,3.372021e-09,4.867709e-10,4.202881e-09,2.75052e-11,7.889654e-10,2.171986e-11,6.566463e-11,3.431832e-11,3.803227e-10,1.669182e-11,5.697779e-11,3.089297e-11,1.106645e-10,1.375352e-10,3.430295e-09,1.540001e-11,2.788157e-10
