i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,4.472437e+00,5.374109,5.834810,1.036315,-5.261682e+05,-5.712744e+05,-1.014635e+05,0.000000e+00,0.000000e+00
1,5.093861e+00,1.312008,6.641518,-4.262496,-1.370900e+05,-6.939639e+05,4.453829e+05,0.000000e+00,0.000000e+00
2,5.953556e+00,7.322249,-3.185409,-0.487684,-8.271393e+05,3.598317e+05,5.509000e+04,0.000000e+00,0.000000e+00
3,9.448410e+00,7.778017,1.716650,-0.745365,-1.106864e+06,-2.442907e+05,1.060704e+05,0.000000e+00,0.000000e+00
4,1.059909e+01,1.665659,0.080629,7.824262,-2.510535e+05,-1.215272e+04,-1.179298e+06,0.000000e+00,0.000000e+00
5,1.734985e+01,-0.671056,-1.599362,-7.809720,1.294055e+05,3.084186e+05,1.506015e+06,0.000000e+00,0.000000e+00
6,1.814395e+01,-6.981656,-1.192689,-3.719406,1.376798e+06,2.352009e+05,7.334751e+05,0.000000e+00,0.000000e+00
7,1.845920e+01,-1.641088,-5.182342,-5.869426,3.264256e+05,1.030810e+06,1.167476e+06,0.000000e+00,0.000000e+00
8,2.046020e+01,6.560286,2.016607,4.110467,-1.373801e+06,-4.223010e+05,-8.607799e+05,0.000000e+00,0.000000e+00
9,2.199566e+01,0.293739,-7.288808,3.284355,-6.377886e+04,1.582599e+06,-7.131232e+05,0.000000e+00,0.000000e+00
10,2.201126e+01,5.563296,-0.612415,-5.716177,-1.208372e+06,1.330191e+05,1.241578e+06,0.000000e+00,0.000000e+00
11,2.425198e+01,2.544165,1.250060,-7.480947,-5.800493e+05,-2.850037e+05,1.705596e+06,0.000000e+00,0.000000e+00
12,2.544836e+01,-7.351896,3.104337,0.559205,1.717020e+06,-7.250112e+05,-1.306012e+05,0.000000e+00,0.000000e+00
13,2.980779e+01,-0.622884,3.947690,6.930206,1.574411e+05,-9.978239e+05,-1.751689e+06,0.000000e+00,0.000000e+00
14,2.990651e+01,1.210798,-0.907235,7.855628,-3.065495e+05,2.296935e+05,-1.988885e+06,0.000000e+00,0.000000e+00
15,3.103279e+01,-6.738847,-0.191557,4.307116,1.737969e+06,4.940322e+04,-1.110818e+06,0.000000e+00,0.000000e+00
16,3.203143e+01,-2.248000,0.085118,7.677190,5.890206e+05,-2.230249e+04,-2.011576e+06,0.000000e+00,0.000000e+00
17,3.827681e+01,6.687549,3.341530,2.847957,-1.915494e+06,-9.571042e+05,-8.157314e+05,0.000000e+00,0.000000e+00
18,4.123713e+01,6.812767,-4.097687,0.891717,-2.025414e+06,1.218229e+06,-2.651046e+05,0.000000e+00,0.000000e+00
