i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,3.403253e+04,26.870545,29.174048,5.181576,-1.430468e+05,-1.553097e+05,-2.758440e+04,1.000000e+00
1,4.928364e+04,6.560039,33.207590,-21.312481,-4.202546e+04,-2.127372e+05,1.365338e+05,1.000000e+00
2,5.792467e+04,36.611246,-15.927045,-2.438420,-2.542734e+05,1.106169e+05,1.693538e+04,1.000000e+00
3,8.048006e+04,38.890084,8.583249,-3.726823,-3.183741e+05,-7.026686e+04,3.050968e+04,1.000000e+00
4,1.796000e+05,8.328295,0.403147,39.121311,-1.018507e+05,-4.930275e+03,-4.784332e+05,1.000000e+00
5,2.364396e+05,-3.355282,-7.996811,-39.048599,4.708079e+04,1.122100e+05,5.479239e+05,1.000000e+00
6,2.670637e+05,-34.908278,-5.963445,-18.597028,5.205836e+05,8.893225e+04,2.773356e+05,1.000000e+00
7,3.066722e+05,-8.205438,-25.911711,-29.347130,1.311275e+05,4.140835e+05,4.689834e+05,1.000000e+00
8,3.190221e+05,32.801432,10.083033,20.552336,-5.346356e+05,-1.643449e+05,-3.349857e+05,1.000000e+00
9,5.121306e+05,1.468697,-36.444042,16.421777,-3.033034e+04,7.526127e+05,-3.391292e+05,1.000000e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+09K
Mass,9.3688e-26kg
Charge,4.1657e-18C
Dose expected value,2.0426e+05
Total,10
Seed,30000
