i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,2.482486e+04,26.870545,29.174048,5.181576,-1.866220e+05,-2.026204e+05,-3.598722e+04,1.000000e+00
1,3.449146e+04,6.560039,33.207590,-21.312481,-5.370382e+04,-2.718543e+05,1.744748e+05,1.000000e+00
2,1.013313e+05,36.611246,-15.927045,-2.438420,-5.137233e+05,2.234858e+05,3.421554e+04,1.000000e+00
3,1.144559e+05,38.890084,8.583249,-3.726823,-5.799639e+05,-1.280011e+05,5.557774e+04,1.000000e+00
4,1.367238e+05,8.328295,0.403147,39.121311,-1.357442e+05,-6.570952e+03,-6.376443e+05,1.000000e+00
5,2.194845e+05,-3.355282,-7.996811,-39.048599,6.929054e+04,1.651436e+05,8.063999e+05,1.000000e+00
6,2.779183e+05,-34.908278,-5.963445,-18.597028,8.112039e+05,1.385794e+05,4.321606e+05,1.000000e+00
7,2.786923e+05,-8.205438,-25.911711,-29.347130,1.909446e+05,6.029783e+05,6.829222e+05,1.000000e+00
8,8.885504e+05,32.801432,10.083033,20.552336,-1.362940e+06,-4.189626e+05,-8.539752e+05,1.000000e+00
9,9.712047e+05,1.468697,-36.444042,16.421777,-6.380148e+04,1.583161e+06,-7.133761e+05,1.000000e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+09K
Mass,4.0152e-26kg
Charge,1.9226e-18C
Dose expected value,3.0477e+05
Total,10
Seed,30000
