i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,8.442624e+10,26.870545,29.174048,5.181576,-4.867133e+08,-5.284373e+08,-9.385526e+07,1.004287e-02
1,1.197816e+11,6.560039,33.207590,-21.312481,-1.415336e+08,-7.164574e+08,4.598191e+08,1.004287e-02
2,5.697650e+11,36.611246,-15.927045,-2.438420,-1.722743e+09,7.494474e+08,1.147399e+08,1.004287e-02
3,5.753892e+11,38.890084,8.583249,-3.726823,-1.838983e+09,-4.058734e+08,1.762291e+08,1.000000e+00
4,6.516046e+11,8.328295,0.403147,39.121311,-4.190890e+08,-2.028679e+07,-1.968627e+09,1.000000e+00
5,7.295678e+11,-3.355282,-7.996811,-39.048599,1.786569e+08,4.258020e+08,2.079200e+09,1.000000e+00
6,9.019801e+11,-34.908278,-5.963445,-18.597028,2.066736e+09,3.530642e+08,1.101032e+09,1.004287e-02
7,1.285882e+12,-8.205438,-25.911711,-29.347130,5.800433e+08,1.831701e+09,2.074552e+09,1.004287e-02
8,1.430697e+12,32.801432,10.083033,20.552336,-2.445821e+09,-7.518359e+08,-1.532474e+09,1.004287e-02
9,1.437700e+12,1.468697,-36.444042,16.421777,-1.097803e+08,2.724073e+09,-1.227474e+09,1.004287e-02

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+20K
Mass,2.0076e-26kg
Charge,9.6132e-19C
Dose expected value,2.0151e+11
Total,10
Seed,30000
