i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,4.004167e+04,26.870545,29.174048,5.181576,-1.161131e+06,-1.260670e+06,-2.239065e+05,1.000000e+00
1,4.351610e+04,6.560039,33.207590,-21.312481,-2.955154e+05,-1.495929e+06,9.600806e+05,1.000000e+00
2,1.259163e+05,36.611246,-15.927045,-2.438420,-2.805460e+06,1.220463e+06,1.868522e+05,1.000000e+00
3,2.430436e+05,38.890084,8.583249,-3.726823,-4.140279e+06,-9.137817e+05,3.967615e+05,1.000000e+00
4,3.256933e+05,8.328295,0.403147,39.121311,-1.026382e+06,-4.968398e+04,-4.821326e+06,1.000000e+00
5,4.210014e+05,-3.355282,-7.996811,-39.048599,4.701316e+05,1.120488e+06,5.471368e+06,1.000000e+00
6,4.537712e+05,-34.908278,-5.963445,-18.597028,5.078033e+06,8.674897e+05,2.705270e+06,1.000000e+00
7,4.689717e+05,-8.205438,-25.911711,-29.347130,1.213455e+06,3.831934e+06,4.339979e+06,1.000000e+00
8,4.994064e+05,32.801432,10.083033,20.552336,-5.005743e+06,-1.538746e+06,-3.136439e+06,1.000000e+00
9,7.255092e+05,1.468697,-36.444042,16.421777,-2.701484e+05,6.703424e+06,-3.020580e+06,1.000000e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+09K
Mass,1.6730e-27kg
Charge,1.6022e-19C
Dose expected value,3.3469e+05
Total,10
Seed,30000
