i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,2.464182e+04,26.870545,29.174048,5.181576,-1.721403e+05,-1.868972e+05,-3.319463e+04,1.000000e+00
1,2.896234e+04,6.560039,33.207590,-21.312481,-4.556096e+04,-2.306343e+05,1.480200e+05,1.000000e+00
2,4.024003e+04,36.611246,-15.927045,-2.438420,-2.997183e+05,1.303869e+05,1.996215e+04,1.000000e+00
3,1.182198e+05,38.890084,8.583249,-3.726823,-5.456996e+05,-1.204388e+05,5.229421e+04,1.000000e+00
4,1.595111e+05,8.328295,0.403147,39.121311,-1.357442e+05,-6.570952e+03,-6.376443e+05,1.000000e+00
5,2.560653e+05,-3.355282,-7.996811,-39.048599,6.929054e+04,1.651436e+05,8.063999e+05,1.000000e+00
6,3.242380e+05,-34.908278,-5.963445,-18.597028,8.112039e+05,1.385794e+05,4.321606e+05,1.000000e+00
7,3.251411e+05,-8.205438,-25.911711,-29.347130,1.909446e+05,6.029783e+05,6.829222e+05,1.000000e+00
8,1.036642e+06,32.801432,10.083033,20.552336,-1.362940e+06,-4.189626e+05,-8.539752e+05,1.000000e+00
9,1.133072e+06,1.468697,-36.444042,16.421777,-6.380148e+04,1.583161e+06,-7.133761e+05,1.000000e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+09K
Mass,4.6844e-26kg
Charge,2.2431e-18C
Dose expected value,3.4467e+05
Total,10
Seed,30000
