i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,6.603650e+03,26.870545,29.174048,5.181576,-6.301199e+04,-6.841375e+04,-1.215090e+04,0.000000e+00
1,6.620066e+03,6.560039,33.207590,-21.312481,-1.540254e+04,-7.796922e+04,5.004029e+04,5.618881e-03
2,1.382770e+04,36.611246,-15.927045,-2.438420,-1.242351e+05,5.404617e+04,8.274434e+03,0.000000e+00
3,2.008653e+04,38.890084,8.583249,-3.726823,-1.590545e+05,-3.510418e+04,1.524214e+04,0.000000e+00
4,2.090174e+04,8.328295,0.403147,39.121311,-3.474578e+04,-1.681935e+03,-1.632147e+05,9.683564e-03
5,2.443489e+04,-3.355282,-7.996811,-39.048599,1.513522e+04,3.607254e+04,1.761430e+05,9.650162e-03
6,3.403253e+04,-34.908278,-5.963445,-18.597028,1.858361e+05,3.174673e+04,9.900230e+04,3.868064e-03
7,4.928364e+04,-8.205438,-25.911711,-29.347130,5.256635e+04,1.659977e+05,1.880060e+05,6.208176e-03
8,5.792467e+04,32.801432,10.083033,20.552336,-2.278134e+05,-7.002895e+04,-1.427406e+05,4.126995e-03
9,8.048006e+04,1.468697,-36.444042,16.421777,-1.202351e+04,2.983495e+05,-1.344370e+05,2.886119e-03

Summary
Radius,10.000000m
Current,1.0000e+05A
Temperature,1.0000e+08K
Mass,9.3688e-26kg
Charge,4.1657e-18C
Dose expected value,1.3843e+02
Total,10
Seed,30001
