i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,6.981397e+03,26.870545,29.174048,5.181576,-1.212094e+05,-1.316002e+05,-2.337339e+04,0.000000e+00
1,9.723579e+03,6.560039,33.207590,-21.312481,-3.492273e+04,-1.767824e+05,1.134582e+05,1.000000e+00
2,1.354083e+04,36.611246,-15.927045,-2.438420,-2.299990e+05,1.000568e+05,1.531863e+04,0.000000e+00
3,1.408104e+04,38.890084,8.583249,-3.726823,-2.491408e+05,-5.498671e+04,2.387508e+04,0.000000e+00
4,1.654991e+04,8.328295,0.403147,39.121311,-5.784190e+04,-2.799946e+03,-2.717064e+05,1.000000e+00
5,2.159133e+04,-3.355282,-7.996811,-39.048599,2.661689e+04,6.343737e+04,3.097660e+05,1.000000e+00
6,2.299430e+04,-34.908278,-5.963445,-18.597028,2.857770e+05,4.881980e+04,1.522448e+05,1.000000e+00
7,5.131430e+04,-8.205438,-25.911711,-29.347130,1.003482e+05,3.168867e+05,3.589000e+05,1.000000e+00
8,7.630391e+04,32.801432,10.083033,20.552336,-4.891644e+05,-1.503673e+05,-3.064949e+05,1.000000e+00
9,9.114918e+04,1.468697,-36.444042,16.421777,-2.393852e+04,5.940070e+05,-2.676611e+05,1.000000e+00

Summary
Radius,10.000000m
Current,1.0000e+05A
Temperature,1.0000e+08K
Mass,2.6768e-26kg
Charge,1.2818e-18C
Dose expected value,2.8963e+04
Total,10
Seed,30001
