i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,1.187271e+03,26.870545,29.174048,5.181576,-8.572892e+06,-9.307812e+06,-1.653152e+06,0.000000e+00
1,3.888190e+03,6.560039,33.207590,-21.312481,-3.787530e+06,-1.917287e+07,1.230506e+07,1.000000e+00
2,1.466513e+04,36.611246,-15.927045,-2.438420,-4.105192e+07,1.785888e+07,2.734183e+06,0.000000e+00
3,2.185514e+04,38.890084,8.583249,-3.726823,-5.323431e+07,-1.174910e+07,5.101426e+06,0.000000e+00
4,3.199737e+04,8.328295,0.403147,39.121311,-1.379397e+07,-6.677230e+05,-6.479575e+07,1.000000e+00
5,3.293533e+04,-3.355282,-7.996811,-39.048599,5.638141e+06,1.343766e+07,6.561640e+07,1.000000e+00
6,4.435344e+04,-34.908278,-5.963445,-18.597028,6.807193e+07,1.162885e+07,3.626462e+07,1.000000e+00
7,5.653911e+04,-8.205438,-25.911711,-29.347130,1.806559e+07,5.704880e+07,6.461243e+07,1.000000e+00
8,6.409314e+04,32.801432,10.083033,20.552336,-7.689082e+07,-2.363594e+07,-4.817735e+07,1.000000e+00
9,8.064589e+04,1.468697,-36.444042,16.421777,-3.861885e+06,9.582826e+07,-4.318046e+07,1.000000e+00

Summary
Radius,10.000000m
Current,1.0000e+05A
Temperature,1.0000e+08K
Mass,9.1000e-31kg
Charge,-1.6022e-19C
Dose expected value,3.1445e+04
Total,10
Seed,30001
