i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,3.520260e+03,26.870545,29.174048,5.181576,-1.721403e+05,-1.868972e+05,-3.319463e+04,0.000000e+00
1,4.137477e+03,6.560039,33.207590,-21.312481,-4.556096e+04,-2.306343e+05,1.480200e+05,4.232569e-03
2,5.748576e+03,36.611246,-15.927045,-2.438420,-2.997183e+05,1.303869e+05,1.996215e+04,0.000000e+00
3,1.282857e+04,38.890084,8.583249,-3.726823,-4.756054e+05,-1.049686e+05,4.557710e+04,0.000000e+00
4,1.688854e+04,8.328295,0.403147,39.121311,-1.168614e+05,-5.656894e+03,-5.489442e+05,9.822311e-03
5,1.907598e+04,-3.355282,-7.996811,-39.048599,5.003698e+04,1.192556e+05,5.823278e+05,9.818300e-03
6,2.190516e+04,-34.908278,-5.963445,-18.597028,5.578537e+05,9.529915e+04,2.971908e+05,6.384522e-03
7,2.278729e+04,-8.205438,-25.911711,-29.347130,1.337417e+05,4.223390e+05,4.783334e+05,8.048649e-03
8,3.658075e+04,32.801432,10.083033,20.552336,-6.773885e+05,-2.082266e+05,-4.244301e+05,8.036239e-03
9,4.644872e+04,1.468697,-36.444042,16.421777,-3.417731e+04,8.480708e+05,-3.821428e+05,6.867981e-03

Summary
Radius,10.000000m
Current,1.0000e+05A
Temperature,1.0000e+08K
Mass,6.6920e-27kg
Charge,3.2044e-19C
Dose expected value,1.3069e+02
Total,10
Seed,30001
