i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,5.696824e+03,26.870545,29.174048,5.181576,-4.379671e+05,-4.755123e+05,-8.445530e+04,0.000000e+00
1,9.145189e+03,6.560039,33.207590,-21.312481,-1.354726e+05,-6.857761e+05,4.401280e+05,1.000000e+00
2,1.157993e+04,36.611246,-15.927045,-2.438420,-8.507777e+05,3.701151e+05,5.666439e+04,0.000000e+00
3,3.702293e+04,38.890084,8.583249,-3.726823,-1.615932e+06,-3.566447e+05,1.548542e+05,0.000000e+00
4,3.880773e+04,8.328295,0.403147,39.121311,-3.542941e+05,-1.715027e+04,-1.664260e+06,1.000000e+00
5,4.004167e+04,-3.355282,-7.996811,-39.048599,1.449886e+05,3.455585e+05,1.687370e+06,1.000000e+00
6,4.046686e+04,-34.908278,-5.963445,-18.597028,1.516446e+06,2.590572e+05,8.078709e+05,1.000000e+00
7,4.351610e+04,-8.205438,-25.911711,-29.347130,3.696370e+05,1.167266e+06,1.322024e+06,1.000000e+00
8,5.175351e+04,32.801432,10.083033,20.552336,-1.611430e+06,-4.953473e+05,-1.009671e+06,1.000000e+00
9,7.606646e+04,1.468697,-36.444042,16.421777,-8.747372e+04,2.170560e+06,-9.780598e+05,1.000000e+00

Summary
Radius,10.000000m
Current,1.0000e+05A
Temperature,1.0000e+08K
Mass,1.6730e-27kg
Charge,1.6022e-19C
Dose expected value,2.9980e+04
Total,10
Seed,30001
