i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,3.554507e+02,26.870545,29.174048,5.181576,-1.463183e+04,-1.593465e+04,-2.365011e+03,9.902584e-01
1,5.398943e+02,6.560039,33.207590,-21.312481,-3.768240e+03,-2.182825e+04,1.512198e+04,9.552722e-01
2,6.486502e+02,36.611246,-15.927045,-2.438420,-2.645092e+04,1.257288e+04,2.553951e+03,9.551979e-01
3,6.575414e+02,38.890084,8.583249,-3.726823,-2.880864e+04,-5.765707e+03,3.593905e+03,9.721527e-01
4,7.787605e+02,8.328295,0.403147,39.121311,-6.080237e+03,4.952050e+02,-3.162899e+04,9.764257e-01
5,1.509497e+03,-3.355282,-7.996811,-39.048599,4.731921e+03,9.774845e+03,4.351196e+04,9.824762e-01
6,6.603650e+03,-34.908278,-5.963445,-18.597028,8.116944e+04,1.574063e+04,4.429842e+04,9.930338e-01
7,6.620066e+03,-8.205438,-25.911711,-29.347130,2.078625e+04,6.076773e+04,6.852505e+04,9.981441e-01
8,1.133623e+04,32.801432,10.083033,20.552336,-1.017265e+05,-2.905482e+04,-6.254404e+04,9.967375e-01
9,1.228595e+04,1.468697,-36.444042,16.421777,-1.480728e+03,1.182948e+05,-4.872112e+04,9.576152e-01

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,9.3688e-26kg
Charge,4.1657e-18C
Dose expected value,4.0600e+03
Total,10
Seed,30005
