i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,2.550892e+02,26.870545,29.174048,5.181576,-3.977190e+06,-4.331317e+06,-6.428516e+05,9.934544e-01
1,2.716436e+02,6.560039,33.207590,-21.312481,-8.576404e+05,-4.968046e+06,3.441718e+06,9.552722e-01
2,1.158545e+03,36.611246,-15.927045,-2.438420,-1.134261e+07,5.391469e+06,1.095179e+06,9.551979e-01
3,1.187271e+03,38.890084,8.583249,-3.726823,-1.242103e+07,-2.485920e+06,1.549535e+06,9.721527e-01
4,1.761550e+03,8.328295,0.403147,39.121311,-2.934184e+06,2.389747e+05,-1.526343e+07,9.764257e-01
5,2.090406e+03,-3.355282,-7.996811,-39.048599,1.786726e+06,3.690884e+06,1.642968e+07,9.824762e-01
6,2.638643e+03,-34.908278,-5.963445,-18.597028,1.646312e+07,3.192579e+06,8.984787e+06,9.930338e-01
7,2.867180e+03,-8.205438,-25.911711,-29.347130,4.389285e+06,1.283189e+07,1.446995e+07,9.981441e-01
8,3.888190e+03,32.801432,10.083033,20.552336,-1.911589e+07,-5.459826e+06,-1.175294e+07,9.967375e-01
9,7.955274e+03,1.468697,-36.444042,16.421777,-3.823137e+05,3.054289e+07,-1.257945e+07,9.576152e-01

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,9.1000e-31kg
Charge,-1.6022e-19C
Dose expected value,2.3523e+03
Total,10
Seed,30005
