i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,1.878690e+02,26.870545,29.174048,5.181576,-1.990080e+04,-2.167276e+04,-3.216658e+03,4.410938e+00
1,1.886757e+03,6.560039,33.207590,-21.312481,-1.317881e+04,-7.634078e+04,5.288667e+04,4.241409e+00
2,1.891447e+03,36.611246,-15.927045,-2.438420,-8.450193e+04,4.016619e+04,8.159028e+03,4.241079e+00
3,3.238924e+03,38.890084,8.583249,-3.726823,-1.196178e+05,-2.394007e+04,1.492243e+04,4.316358e+00
4,3.510271e+03,8.328295,0.403147,39.121311,-2.415032e+04,1.966923e+03,-1.256284e+05,4.335330e+00
5,3.950772e+03,-3.355282,-7.996811,-39.048599,1.432176e+04,2.958481e+04,1.316945e+05,4.362194e+00
6,3.959920e+03,-34.908278,-5.963445,-18.597028,1.175920e+05,2.280380e+04,6.417611e+04,4.409070e+00
7,4.589082e+03,-8.205438,-25.911711,-29.347130,3.237740e+04,9.465396e+04,1.067370e+05,4.431760e+00
8,5.971927e+03,32.801432,10.083033,20.552336,-1.381309e+05,-3.945254e+04,-8.492641e+04,4.425515e+00
9,6.640172e+03,1.468697,-36.444042,16.421777,-2.036548e+03,1.626990e+05,-6.700954e+04,4.251811e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,2.6768e-26kg
Charge,1.2818e-18C
Dose expected value,1.5574e+04
Total,10
Seed,30004
