i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,6.077237e+02,26.870545,29.174048,5.181576,-1.431714e+05,-1.559193e+05,-2.314145e+04,4.410938e+00
1,8.800649e+02,6.560039,33.207590,-21.312481,-3.600274e+04,-2.085528e+05,1.444793e+05,4.241409e+00
2,1.034369e+03,36.611246,-15.927045,-2.438420,-2.499581e+05,1.188123e+05,2.413454e+04,4.241079e+00
3,1.349458e+03,38.890084,8.583249,-3.726823,-3.088410e+05,-6.181084e+04,3.852820e+04,4.316358e+00
4,1.437144e+03,8.328295,0.403147,39.121311,-6.181056e+04,5.034163e+03,-3.215345e+05,4.335330e+00
5,3.207144e+03,-3.355282,-7.996811,-39.048599,5.161484e+04,1.066220e+05,4.746197e+05,4.362194e+00
6,4.222136e+03,-34.908278,-5.963445,-18.597028,4.856917e+05,9.418684e+04,2.650674e+05,4.409070e+00
7,4.768994e+03,-8.205438,-25.911711,-29.347130,1.320239e+05,3.859662e+05,4.352368e+05,4.431760e+00
8,5.476289e+03,32.801432,10.083033,20.552336,-5.290988e+05,-1.511197e+05,-3.253035e+05,4.425515e+00
9,5.696824e+03,1.468697,-36.444042,16.421777,-7.545386e+03,6.027978e+05,-2.482695e+05,4.251811e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,1.6730e-27kg
Charge,1.6022e-19C
Dose expected value,1.2505e+04
Total,10
Seed,30004
