i,eV,hit_status,x_0,y_0,z_0,v_x,v_y,v_z
0,2.468211e+02,miss,53.741090,58.348096,10.363151,-4.534865e+06,-3.521964e+06,-9.424532e+05
1,2.550892e+02,miss,-7.044606,-14.697498,-78.322137,-9.433709e+05,9.033625e+05,5.769367e+06
2,2.716436e+02,miss,77.780168,17.166498,-7.453646,-5.833045e+06,-1.634715e+06,7.521588e+05
3,2.869632e+02,miss,60.829508,27.163487,-44.293521,-3.768720e+06,-3.143954e+06,3.908479e+06
4,3.946284e+02,miss,-69.816556,-11.926889,-37.194056,6.326180e+06,-7.082078e+05,3.689262e+06
5,4.109948e+02,miss,0.910003,-11.850085,79.112245,-9.136399e+05,2.602498e+06,-6.983557e+06
6,5.040890e+02,miss,2.937395,-72.888083,32.843554,1.766021e+06,7.369454e+06,-3.423482e+06
7,6.090857e+02,miss,0.381819,-18.105584,77.923309,1.679743e+06,5.583510e+05,-8.967578e+06
8,7.327403e+02,miss,-73.518964,31.043370,5.592054,9.868877e+06,-1.582312e+06,-7.838900e+05
9,7.688799e+02,miss,12.662377,21.881220,-75.900437,7.828581e+05,-1.915466e+06,1.005925e+07
10,7.736087e+02,miss,-67.388470,-1.915574,43.071158,7.617582e+06,4.294368e+05,-6.921492e+06
11,7.927559e+02,miss,15.464628,9.914339,77.862386,-3.789027e+06,4.229113e+05,-9.706180e+06
12,9.177877e+02,miss,68.127674,-40.976873,8.917170,-8.023921e+06,7.706531e+06,-1.456953e+06
13,9.365824e+02,miss,3.886808,-30.452448,73.875173,-1.711347e+06,1.786186e+06,-1.106145e+07
14,9.662480e+02,miss,-41.723531,-44.176395,-52.034538,7.881104e+06,4.324910e+06,7.192181e+06
15,9.925988e+02,miss,-27.699135,74.977564,-3.335078,4.579074e+06,-1.072557e+07,3.911515e+05
16,1.004110e+03,miss,41.977585,-64.778756,21.014165,-7.632478e+06,8.526287e+06,-2.604895e+06
17,1.020156e+03,miss,33.942484,70.207062,-17.857105,-2.430704e+06,-1.117630e+07,3.020078e+06
