i,eV,hit_status,x_0,y_0,z_0,v_x,v_y,v_z
0,3.248426e+03,miss,53.741090,58.348096,10.363151,-1.645166e+07,-1.277704e+07,-3.419047e+06
1,4.371743e+03,miss,-7.044606,-14.697498,-78.322137,-3.905384e+06,3.739757e+06,2.388413e+07
2,5.000242e+03,miss,77.780168,17.166498,-7.453646,-2.502598e+07,-7.013550e+06,3.227047e+06
3,5.033161e+03,miss,60.829508,27.163487,-44.293521,-1.578342e+07,-1.316690e+07,1.636873e+07
4,5.609488e+03,miss,-69.816556,-11.926889,-37.194056,2.385113e+07,-2.670104e+06,1.390935e+07
5,6.270449e+03,miss,0.910003,-11.850085,79.112245,-3.568669e+06,1.016533e+07,-2.727771e+07
6,7.283374e+03,miss,2.937395,-72.888083,32.843554,6.712874e+06,2.801225e+07,-1.301310e+07
7,7.528060e+03,miss,0.381819,-18.105584,77.923309,5.905343e+06,1.962952e+06,-3.152662e+07
8,7.955274e+03,miss,-73.518964,31.043370,5.592054,3.251773e+07,-5.213683e+06,-2.582900e+06
9,9.511884e+03,miss,12.662377,21.881220,-75.900437,2.753512e+06,-6.737185e+06,3.538095e+07
10,9.696042e+03,miss,-67.388470,-1.915574,43.071158,2.696831e+07,1.520323e+06,-2.450396e+07
11,1.039311e+04,miss,15.464628,9.914339,77.862386,-1.371926e+07,1.531272e+06,-3.514402e+07
12,1.169683e+04,miss,68.127674,-40.976873,8.917170,-2.864505e+07,2.751198e+07,-5.201258e+06
13,1.202713e+04,miss,3.886808,-30.452448,73.875173,-6.132620e+06,6.400806e+06,-3.963875e+07
14,1.299252e+04,miss,-41.723531,-44.176395,-52.034538,2.889945e+07,1.585913e+07,2.637321e+07
15,1.316128e+04,miss,-27.699135,74.977564,-3.335078,1.667400e+07,-3.905553e+07,1.424319e+06
16,1.344406e+04,miss,41.977585,-64.778756,21.014165,-2.792803e+07,3.119857e+07,-9.531579e+06
17,1.366843e+04,miss,33.942484,70.207062,-17.857105,-8.897295e+06,-4.090949e+07,1.105463e+07
18,1.373565e+04,miss,-56.868556,0.543094,-56.264308,3.391206e+07,-6.197574e+06,2.637681e+07
19,1.572009e+04,miss,27.099004,-41.515503,62.786200,-7.321830e+06,3.056282e+07,-3.418616e+07
20,1.593001e+04,miss,-11.866696,76.199052,21.281119,3.272537e+06,-4.551634e+07,-1.013591e+07
21,1.624087e+04,miss,4.257924,67.077869,43.386975,-7.823960e+06,-4.129426e+07,-2.148012e+07
22,2.003848e+04,miss,-31.389612,-68.197737,27.636225,2.305825e+07,4.473737e+07,-1.468481e+07
23,2.144429e+04,miss,6.312052,-9.216022,-79.216305,3.664595e+06,1.643877e+07,5.155518e+07
