i,eV,hit_status,x_0,y_0,z_0,v_x,v_y,v_z
0,1.424964e+03,miss,53.741090,58.348096,10.363151,-7.335966e+04,-5.697415e+04,-1.524589e+04
1,2.632703e+03,miss,-7.044606,-14.697498,-78.322137,-2.040420e+04,1.953885e+04,1.247858e+05
2,2.912489e+03,miss,77.780168,17.166498,-7.453646,-1.285908e+05,-3.603766e+04,1.658151e+04
3,5.748847e+03,miss,60.829508,27.163487,-44.293521,-1.135673e+05,-9.474047e+04,1.177788e+05
4,6.854800e+03,hit,-69.816556,-11.926889,-37.194056,1.775117e+05,-1.987220e+04,1.035201e+05
5,7.305559e+03,miss,0.910003,-11.850085,79.112245,-2.593377e+04,7.387222e+04,-1.982291e+05
6,8.598871e+03,miss,2.937395,-72.888083,32.843554,4.910719e+04,2.049201e+05,-9.519568e+04
7,9.048571e+03,hit,0.381819,-18.105584,77.923309,4.358887e+04,1.448906e+04,-2.327062e+05
8,1.100189e+04,miss,-73.518964,31.043370,5.592054,2.574592e+05,-4.127934e+04,-2.045012e+04
9,1.106447e+04,miss,12.662377,21.881220,-75.900437,1.999407e+04,-4.892069e+04,2.569116e+05
10,1.241243e+04,hit,-67.388470,-1.915574,43.071158,2.054315e+05,1.158108e+04,-1.866593e+05
11,1.318125e+04,hit,15.464628,9.914339,77.862386,-1.040204e+05,1.161021e+04,-2.664643e+05
12,1.361697e+04,hit,68.127674,-40.976873,8.917170,-2.080836e+05,1.998527e+05,-3.778301e+04
13,1.369177e+04,miss,3.886808,-30.452448,73.875173,-4.405314e+04,4.597963e+04,-2.847415e+05
14,1.402672e+04,miss,-41.723531,-44.176395,-52.034538,2.021636e+05,1.109412e+05,1.844915e+05
15,1.415215e+04,miss,-27.699135,74.977564,-3.335078,1.164084e+05,-2.726634e+05,9.943778e+03
16,1.421805e+04,miss,41.977585,-64.778756,21.014165,-1.933647e+05,2.160088e+05,-6.599359e+04
17,1.441069e+04,miss,33.942484,70.207062,-17.857105,-6.150680e+04,-2.828064e+05,7.642039e+04
18,1.552758e+04,miss,-56.868556,0.543094,-56.264308,2.427525e+05,-4.436405e+04,1.888129e+05
19,1.657774e+04,miss,27.099004,-41.515503,62.786200,-5.062172e+04,2.113054e+05,-2.363565e+05
20,1.859200e+04,miss,-11.866696,76.199052,21.281119,2.380245e+04,-3.310583e+05,-7.372246e+04
