i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.287707e+02,5.374109,5.834810,1.036315,-1.988349e+04,-2.158802e+04,-3.834229e+03,1.733401e+00,5.698913e+02
1,3.534954e+02,1.312008,6.641518,-4.262496,-5.033476e+03,-2.547997e+04,1.635293e+04,3.625892e-01,1.281736e+02
2,4.223835e+02,7.322249,-3.185409,-0.487684,-3.070702e+04,1.335852e+04,2.045181e+03,1.451967e+00,6.132869e+02
3,5.217633e+02,7.778017,1.716650,-0.745365,-3.625311e+04,-8.001255e+03,3.474123e+03,1.683433e+00,8.783533e+02
4,8.046534e+02,1.665659,0.080629,7.824262,-9.641180e+03,-4.666995e+02,-4.528845e+04,7.415822e-01,5.967166e+02
5,8.269403e+02,-0.671056,-1.599362,-7.809720,3.937637e+03,9.384768e+03,4.582603e+04,0.000000e+00,0.000000e+00
6,9.089317e+02,-6.981656,-1.192689,-3.719406,4.295005e+04,7.337236e+03,2.288120e+04,0.000000e+00,0.000000e+00
7,9.842030e+02,-1.641088,-5.182342,-5.869426,1.050543e+04,3.317478e+04,3.757315e+04,0.000000e+00,0.000000e+00
8,1.064989e+03,6.560286,2.016607,4.110467,-4.368527e+04,-1.342868e+04,-2.737180e+04,1.955356e+00,2.082432e+03
9,1.192550e+03,0.293739,-7.288808,3.284355,-2.069857e+03,5.136113e+04,-2.314345e+04,1.042684e+00,1.243453e+03
10,1.323177e+03,5.563296,-0.612415,-5.716177,-4.129342e+04,4.545631e+03,4.242818e+04,9.224561e-01,1.220573e+03
11,1.441613e+03,2.544165,1.250060,-7.480947,-1.971103e+04,-9.684896e+03,5.795896e+04,0.000000e+00,0.000000e+00
12,1.443606e+03,-7.351896,3.104337,0.559205,5.699850e+04,-2.406761e+04,-4.335462e+03,7.242983e-01,1.045601e+03
13,1.467391e+03,-0.622884,3.947690,6.930206,4.868777e+03,-3.085714e+04,-5.416999e+04,0.000000e+00,0.000000e+00
14,1.471934e+03,1.210798,-0.907235,7.855628,-9.478849e+03,7.102377e+03,-6.149852e+04,9.668438e-01,1.423130e+03
15,1.494053e+03,-6.738847,-0.191557,4.307116,5.315061e+04,1.510851e+03,-3.397107e+04,9.521058e-01,1.422496e+03
16,1.523265e+03,-2.248000,0.085118,7.677190,1.790292e+04,-6.778703e+02,-6.114060e+04,8.941291e-01,1.361996e+03
17,1.640200e+03,6.687549,3.341530,2.847957,-5.526562e+04,-2.761427e+04,-2.353539e+04,1.998550e+00,3.278022e+03
18,1.678883e+03,6.812767,-4.097687,0.891717,-5.696045e+04,3.426010e+04,-7.455502e+03,1.123700e+00,1.886560e+03
19,1.868510e+03,5.027028,1.636314,-6.004287,-4.434030e+04,-1.443291e+04,5.296010e+04,9.303363e-01,1.738342e+03
20,2.107932e+03,4.683261,4.704813,-4.464505,-4.387492e+04,-4.407683e+04,4.182551e+04,1.039087e+00,2.190325e+03
21,2.282288e+03,-4.172353,-4.417639,-5.203454,4.067298e+04,4.306408e+04,5.072436e+04,0.000000e+00,0.000000e+00
22,2.313527e+03,5.020097,-4.229411,4.572822,-4.927073e+04,4.151039e+04,-4.488087e+04,1.415081e+00,3.273827e+03
23,2.438487e+03,-3.708683,-0.310028,-7.081635,3.736970e+04,3.123922e+03,7.135648e+04,1.007027e+00,2.455623e+03
24,2.529850e+03,4.197759,-6.477876,2.101417,-4.308286e+04,6.648438e+04,-2.156747e+04,1.044936e+00,2.643530e+03
25,2.899756e+03,-4.164990,0.851143,6.777051,4.576509e+04,-9.352400e+03,-7.446652e+04,1.002165e+00,2.906034e+03
26,3.034484e+03,-0.746607,-0.360855,7.956907,8.392163e+03,4.056159e+03,-8.943888e+04,9.850414e-01,2.989092e+03
27,3.062677e+03,-5.686856,0.054309,-5.626431,6.421884e+04,-6.132889e+02,6.353650e+04,0.000000e+00,0.000000e+00
28,3.145159e+03,2.946127,-2.414342,-7.035005,-3.371417e+04,2.762865e+04,8.050546e+04,5.493948e-01,1.727934e+03
29,3.181079e+03,0.739100,3.100149,7.337766,-8.506097e+03,-3.567874e+04,-8.444827e+04,0.000000e+00,0.000000e+00
30,3.196468e+03,-1.186670,7.619905,2.128112,1.369004e+04,-8.790720e+04,-2.455101e+04,1.539901e+00,4.922244e+03
31,3.222295e+03,-1.367523,-5.301197,5.833283,1.584007e+04,6.140394e+04,-6.756712e+04,1.017771e+00,3.279559e+03
32,3.301825e+03,-2.925177,6.474259,-3.677949,3.429800e+04,-7.591136e+04,4.312433e+04,6.821668e-01,2.252395e+03
33,3.310033e+03,-3.138961,-6.819774,2.763622,3.685036e+04,8.006188e+04,-3.244401e+04,1.017310e+00,3.367329e+03
34,3.324917e+03,2.239337,2.983805,-7.076883,-2.634811e+04,-3.510755e+04,8.326684e+04,3.824493e-01,1.271612e+03
35,3.363483e+03,3.450468,-0.992849,7.149023,-4.083309e+04,1.174945e+04,-8.460206e+04,1.642380e+00,5.524117e+03
36,3.466816e+03,-6.581989,4.248959,-1.619805,7.907920e+04,-5.104904e+04,1.946112e+04,7.434720e-01,2.577481e+03
37,3.500617e+03,-0.972814,0.070325,-7.940320,1.174470e+04,-8.490333e+02,9.586277e+04,0.000000e+00,0.000000e+00
38,3.533175e+03,2.281723,6.986139,-3.160317,-2.767484e+04,-8.473433e+04,3.833124e+04,1.044629e+00,3.690858e+03
39,3.643659e+03,-2.697425,-3.774866,-6.517230,3.322446e+04,4.649541e+04,8.027338e+04,0.000000e+00,0.000000e+00
40,3.820888e+03,-4.715940,0.703502,6.423783,5.948263e+04,-8.873342e+03,-8.102382e+04,1.007982e+00,3.851388e+03
41,3.844467e+03,2.814009,-1.999630,7.216844,-3.560272e+04,2.529924e+04,-9.130720e+04,1.428613e+00,5.492256e+03
42,3.890361e+03,-2.377674,1.502366,-7.489297,3.026125e+04,-1.912099e+04,9.531816e+04,0.000000e+00,0.000000e+00
43,3.935360e+03,3.823259,6.212548,3.284347,-4.894019e+04,-7.952463e+04,-4.204177e+04,1.734110e+00,6.824349e+03
44,3.958861e+03,5.234348,5.945433,1.119563,-6.720281e+04,-7.633230e+04,-1.437386e+04,1.217017e+00,4.818000e+03
45,4.023057e+03,-1.628092,0.503105,-7.816406,2.107156e+04,-6.511429e+03,1.011637e+05,0.000000e+00,0.000000e+00
46,4.123630e+03,0.489114,2.204324,-7.674746,-6.408990e+03,-2.888384e+04,1.005642e+05,0.000000e+00,0.000000e+00
47,4.236971e+03,5.131721,-6.135392,-0.149679,-6.816013e+04,8.149102e+04,1.988051e+03,1.025920e+00,4.346793e+03
48,4.287915e+03,3.271781,-7.238734,0.946664,-4.371666e+04,9.672203e+04,-1.264907e+04,1.023982e+00,4.390746e+03
49,4.307852e+03,-2.812900,-3.100667,-6.817144,3.767250e+04,4.152648e+04,9.130037e+04,0.000000e+00,0.000000e+00
50,4.387354e+03,-0.337736,-1.090672,-7.918104,4.564767e+03,1.474127e+04,1.070193e+05,0.000000e+00,0.000000e+00
51,4.550134e+03,-1.954198,7.749167,-0.362658,2.689803e+04,-1.066613e+05,4.991712e+03,1.041202e+00,4.737610e+03
52,4.587126e+03,-2.594361,1.555754,-7.406006,3.585423e+04,-2.150062e+04,1.023515e+05,0.000000e+00,0.000000e+00
53,4.697880e+03,-0.791048,-6.182939,-5.014530,1.106352e+04,8.647401e+04,7.013275e+04,8.044698e-01,3.779303e+03
54,4.703490e+03,-0.129343,-0.461785,7.985614,1.810059e+03,6.462333e+03,-1.117527e+05,9.967491e-01,4.688200e+03
55,4.795684e+03,-1.607058,-0.254403,7.832793,2.270891e+04,3.594897e+03,-1.106832e+05,9.984178e-01,4.788096e+03
56,4.873399e+03,-6.710662,0.466956,-4.330008,9.559188e+04,-6.651681e+03,6.168000e+04,0.000000e+00,0.000000e+00
57,4.882384e+03,2.346184,-1.355214,-7.527205,-3.345166e+04,1.932251e+04,1.073222e+05,3.825164e-01,1.867592e+03
58,4.938923e+03,0.171423,0.205094,-7.995533,-2.458241e+03,-2.941087e+03,1.146577e+05,0.000000e+00,0.000000e+00
59,5.006083e+03,-7.536317,2.658624,-0.368302,1.088047e+05,-3.838359e+04,5.317321e+03,9.380040e-01,4.695726e+03
60,5.009596e+03,-4.242505,1.688195,-6.568953,6.127219e+04,-2.438168e+04,9.487181e+04,0.000000e+00,0.000000e+00
61,5.037670e+03,0.888879,3.604421,7.086469,-1.287351e+04,-5.220235e+04,-1.026324e+05,0.000000e+00,0.000000e+00
62,5.045601e+03,-0.016447,-0.014750,7.999969,2.383818e+02,2.137836e+02,-1.159537e+05,9.943882e-01,5.017286e+03
63,5.046885e+03,-1.097702,-7.655947,2.044880,1.591241e+04,1.109814e+05,-2.964279e+04,1.018232e+00,5.138901e+03
64,5.059559e+03,-1.661858,-3.564243,-6.966664,2.412071e+04,5.173247e+04,1.011162e+05,0.000000e+00,0.000000e+00
65,5.163834e+03,0.964335,-1.788357,7.737689,-1.414014e+04,2.622286e+04,-1.134585e+05,1.012666e+00,5.229238e+03
66,5.223852e+03,-3.414258,-3.616270,6.266214,5.035370e+04,5.333299e+04,-9.241454e+04,1.008421e+00,5.267840e+03
67,5.297143e+03,-1.004992,0.843995,-7.891620,1.492529e+04,-1.253430e+04,1.171997e+05,0.000000e+00,0.000000e+00
68,5.417440e+03,-0.750110,6.182916,5.020845,1.126579e+04,-9.286029e+04,-7.540733e+04,0.000000e+00,0.000000e+00
69,5.427744e+03,1.308996,-6.058709,5.057526,-1.967830e+04,9.108135e+04,-7.603044e+04,1.020349e+00,5.538192e+03
70,5.455547e+03,0.420072,0.029918,-7.988908,-6.331142e+03,-4.509167e+02,1.204055e+05,0.000000e+00,0.000000e+00
