i,eV,hit_status,x_0,y_0,z_0,v_x,v_y,v_z
0,8.375700e+00,miss,53.741090,58.348096,10.363151,-9.741514e+03,-7.565664e+03,-2.024519e+03
1,1.376881e+01,miss,-7.044606,-14.697498,-78.322137,-2.555803e+03,2.447412e+03,1.563051e+04
2,1.542034e+01,miss,77.780168,17.166498,-7.453646,-1.620635e+04,-4.541842e+03,2.089774e+03
3,1.706393e+01,miss,60.829508,27.163487,-44.293521,-1.071675e+04,-8.940159e+03,1.111416e+04
4,2.060368e+01,miss,-69.816556,-11.926889,-37.194056,1.685631e+04,-1.887042e+03,9.830159e+03
5,2.250011e+01,miss,0.910003,-11.850085,79.112245,-2.492826e+03,7.100802e+03,-1.905433e+04
6,3.090982e+01,miss,2.937395,-72.888083,32.843554,5.099565e+03,2.128005e+04,-9.885653e+03
7,3.590958e+01,miss,0.381819,-18.105584,77.923309,4.756105e+03,1.580942e+03,-2.539124e+04
8,3.824403e+01,miss,-73.518964,31.043370,5.592054,2.629162e+04,-4.215427e+03,-2.088356e+03
9,4.329892e+01,miss,12.662377,21.881220,-75.900437,2.166382e+03,-5.300617e+03,2.783669e+04
10,4.362226e+01,miss,-67.388470,-1.915574,43.071158,2.109372e+04,1.189147e+03,-1.916619e+04
11,4.883869e+01,miss,15.464628,9.914339,77.862386,-1.096687e+04,1.224064e+03,-2.809334e+04
12,4.918206e+01,miss,68.127674,-40.976873,8.917170,-2.166016e+04,2.080338e+04,-3.932968e+03
13,5.471185e+01,miss,3.886808,-30.452448,73.875173,-4.823347e+03,5.034276e+03,-3.117614e+04
14,5.489340e+01,miss,-41.723531,-44.176395,-52.034538,2.190512e+04,1.202086e+04,1.999029e+04
15,5.833154e+01,miss,-27.699135,74.977564,-3.335078,1.294450e+04,-3.031991e+04,1.105739e+03
16,5.851899e+01,miss,41.977585,-64.778756,21.014165,-2.148652e+04,2.400272e+04,-7.333152e+03
17,6.110489e+01,miss,33.942484,70.207062,-17.857105,-6.937124e+03,-3.189668e+04,8.619171e+03
18,6.129674e+01,miss,-56.868556,0.543094,-56.264308,2.641746e+04,-4.827904e+03,2.054751e+04
19,6.453751e+01,miss,27.099004,-41.515503,62.786200,-5.470675e+03,2.283572e+04,-2.554298e+04
20,6.493213e+01,miss,-11.866696,76.199052,21.281119,2.436403e+03,-3.388690e+04,-7.546181e+03
21,6.785642e+01,miss,4.257924,67.077869,43.386975,-5.897394e+03,-3.112599e+04,-1.619087e+04
22,6.826105e+01,miss,-31.389612,-68.197737,27.636225,1.569362e+04,3.044860e+04,-9.994596e+03
23,7.147119e+01,miss,6.312052,-9.216022,-79.216305,2.467052e+03,1.106679e+04,3.470761e+04
24,7.432603e+01,miss,-65.819894,42.489585,-16.198048,2.683414e+04,-2.401196e+04,9.475524e+03
25,7.453761e+01,miss,45.576986,-11.368477,64.757209,-2.517409e+04,-1.335556e+03,-2.747470e+04
26,7.496166e+01,miss,-26.974249,-37.748659,-65.172300,3.485403e+03,1.972078e+04,3.157896e+04
27,7.788471e+01,miss,7.041686,23.279307,-76.213441,2.734643e+03,-3.825664e+03,3.782458e+04
28,7.810129e+01,miss,-23.776736,15.023657,-74.892967,1.587281e+04,9.309556e+02,3.469927e+04
29,8.175404e+01,miss,-21.840306,24.666841,72.900946,1.358623e+03,-9.902997e+03,-3.775014e+04
30,8.197592e+01,miss,-16.280917,5.031049,-78.164060,9.815024e+03,6.901347e+03,3.721779e+04
31,8.219811e+01,miss,28.471008,-18.339959,-72.477911,-2.133347e+04,7.744844e+03,3.190881e+04
32,8.525769e+01,miss,32.717810,-72.387345,9.466638,-2.474121e+04,3.086204e+04,-5.074461e+03
33,8.593836e+01,miss,29.125041,-57.430801,-47.470361,-5.609415e+03,2.922167e+04,2.678934e+04
34,8.616585e+01,miss,-19.541982,77.491669,-3.626584,1.422526e+03,-4.000749e+04,2.158894e+03
35,8.976795e+01,miss,42.878001,-42.042551,-52.857364,-2.596433e+04,1.239075e+04,2.909979e+04
36,9.000045e+01,miss,-1.293430,-4.617847,79.856136,-9.227015e+03,7.450957e+02,-3.991389e+04
37,9.023325e+01,miss,73.337347,31.842024,2.778328,-3.496013e+04,-2.143660e+04,-1.190047e+03
38,9.296404e+01,miss,23.461836,-13.552139,-75.272052,-5.445811e+03,1.479671e+04,3.854210e+04
39,9.320065e+01,miss,78.676501,-5.266376,13.500872,-4.128541e+04,1.434984e+03,-5.653507e+03
40,9.343755e+01,miss,-42.425051,16.881947,-65.689534,2.435367e+04,1.308269e+03,3.388381e+04
41,9.391226e+01,miss,42.536214,61.424626,-28.595207,-1.322759e+04,-3.598776e+04,1.678368e+04
42,9.415006e+01,miss,-10.977021,-76.559465,20.448797,1.708092e+03,3.952220e+04,-1.383092e+04
43,9.693906e+01,miss,21.185985,-35.104952,-68.693496,-1.948992e+03,2.325219e+04,3.554965e+04
