i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,4.749881e+02,5.374109,5.834810,1.036315,-6.323194e+04,-6.865256e+04,-1.219332e+04,1.493546e+00,7.094169e+02
1,6.267648e+02,1.312008,6.641518,-4.262496,-1.773280e+04,-8.976527e+04,5.761094e+04,1.008695e+00,6.322144e+02
2,6.974834e+02,7.322249,-3.185409,-0.487684,-1.043999e+05,4.541725e+04,6.953352e+03,1.007904e+00,7.029964e+02
3,7.905246e+02,7.778017,1.716650,-0.745365,-1.180634e+05,-2.605722e+04,1.131397e+04,1.007884e+00,7.967568e+02
4,8.097310e+02,1.665659,0.080629,7.824262,-2.558852e+04,-1.238661e+03,-1.201994e+05,1.009553e+00,8.174662e+02
5,8.375402e+02,-0.671056,-1.599362,-7.809720,1.048457e+04,2.498839e+04,1.220189e+05,1.013487e+00,8.488358e+02
6,8.775677e+02,-6.981656,-1.192689,-3.719406,1.116574e+05,1.907463e+04,5.948433e+04,9.989360e-01,8.766340e+02
7,9.708295e+02,-1.641088,-5.182342,-5.869426,2.760527e+04,8.717386e+04,9.873151e+04,1.012288e+00,9.827590e+02
8,9.874519e+02,6.560286,2.016607,4.110467,-1.112934e+05,-3.421116e+04,-6.973292e+04,1.008069e+00,9.954199e+02
9,1.235137e+03,0.293739,-7.288808,3.284355,-5.573250e+03,1.382938e+05,-6.231554e+04,1.009102e+00,1.246379e+03
10,1.276946e+03,5.563296,-0.612415,-5.716177,-1.073265e+05,1.181464e+04,1.102759e+05,1.007202e+00,1.286143e+03
11,1.281522e+03,2.544165,1.250060,-7.480947,-4.916964e+04,-2.415921e+04,1.445800e+05,1.007630e+00,1.291299e+03
12,1.453862e+03,-7.351896,3.104337,0.559205,1.513386e+05,-6.390270e+04,-1.151123e+04,1.007566e+00,1.464862e+03
13,1.598116e+03,-0.622884,3.947690,6.930206,1.344312e+04,-8.519926e+04,-1.495681e+05,1.009087e+00,1.612639e+03
14,1.660043e+03,1.210798,-0.907235,7.855628,-2.663301e+04,1.995576e+04,-1.727942e+05,1.007613e+00,1.672681e+03
