i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,5.802722e+00,5.374109,5.834810,1.036315,-2.853221e+03,-3.097816e+03,-5.502002e+02,0.000000e+00,0.000000e+00
1,6.244949e+00,1.312008,6.641518,-4.262496,-7.226265e+02,-3.658010e+03,2.347694e+03,0.000000e+00,0.000000e+00
2,8.996528e+00,7.322249,-3.185409,-0.487684,-4.840554e+03,2.105793e+03,3.223956e+02,0.000000e+00,0.000000e+00
3,1.101476e+01,7.778017,1.716650,-0.745365,-5.689439e+03,-1.255690e+03,5.452170e+02,0.000000e+00,0.000000e+00
4,1.458086e+01,1.665659,0.080629,7.824262,-1.401815e+03,-6.785750e+01,-6.584882e+03,0.000000e+00,0.000000e+00
5,1.504322e+01,-0.671056,-1.599362,-7.809720,5.736440e+02,1.367195e+03,6.676040e+03,0.000000e+00,0.000000e+00
6,1.575030e+01,-6.981656,-1.192689,-3.719406,6.106831e+03,1.043241e+03,3.253352e+03,0.000000e+00,0.000000e+00
7,1.737183e+01,-1.641088,-5.182342,-5.869426,1.507536e+03,4.760602e+03,5.391771e+03,0.000000e+00,0.000000e+00
8,1.890653e+01,6.560286,2.016607,4.110467,-6.286975e+03,-1.932592e+03,-3.939219e+03,0.000000e+00,0.000000e+00
9,1.997283e+01,0.293739,-7.288808,3.284355,-2.893311e+02,7.179420e+03,-3.235065e+03,6.920790e-05,1.382277e-03
10,2.292997e+01,5.563296,-0.612415,-5.716177,-5.871472e+03,6.463389e+02,6.032822e+03,0.000000e+00,0.000000e+00
11,2.439077e+01,2.544165,1.250060,-7.480947,-2.769307e+03,-1.360682e+03,8.142962e+03,0.000000e+00,0.000000e+00
12,2.468834e+01,-7.351896,3.104337,0.559205,8.051159e+03,-3.399600e+03,-6.123932e+02,0.000000e+00,0.000000e+00
13,2.639892e+01,-0.622884,3.947690,6.930206,7.053643e+02,-4.470429e+03,-7.847879e+03,0.000000e+00,0.000000e+00
14,2.733297e+01,1.210798,-0.907235,7.855628,-1.395174e+03,1.045385e+03,-9.051850e+03,0.000000e+00,0.000000e+00
15,2.860362e+01,-6.738847,-0.191557,4.307116,7.943449e+03,2.257992e+02,-5.077034e+03,0.000000e+00,0.000000e+00
16,3.024124e+01,-2.248000,0.085118,7.677190,2.724640e+03,-1.031649e+02,-9.304973e+03,0.000000e+00,0.000000e+00
17,3.090552e+01,6.687549,3.341530,2.847957,-8.194041e+03,-4.094271e+03,-3.489510e+03,0.000000e+00,0.000000e+00
18,3.477443e+01,6.812767,-4.097687,0.891717,-8.854553e+03,5.325764e+03,-1.158964e+03,0.000000e+00,0.000000e+00
19,3.548651e+01,5.027028,1.636314,-6.004287,-6.600184e+03,-2.148381e+03,7.883266e+03,0.000000e+00,0.000000e+00
20,3.562666e+01,4.683261,4.704813,-4.464505,-6.160968e+03,-6.189321e+03,5.873188e+03,0.000000e+00,0.000000e+00
21,3.656816e+01,-4.172353,-4.417639,-5.203454,5.560908e+03,5.887825e+03,6.935157e+03,0.000000e+00,0.000000e+00
22,4.015192e+01,5.020097,-4.229411,4.572822,-7.010973e+03,5.906717e+03,-6.386318e+03,0.000000e+00,0.000000e+00
23,4.068324e+01,-3.708683,-0.310028,-7.081635,5.213634e+03,4.358339e+02,9.955300e+03,0.000000e+00,0.000000e+00
24,4.486011e+01,4.197759,-6.477876,2.101417,-6.196703e+03,9.562597e+03,-3.102097e+03,0.000000e+00,0.000000e+00
25,4.510536e+01,-4.164990,0.851143,6.777051,6.165114e+03,-1.259882e+03,-1.003155e+04,0.000000e+00,0.000000e+00
26,4.632379e+01,-0.746607,-0.360855,7.956907,1.119971e+03,5.413124e+02,-1.193602e+04,0.000000e+00,0.000000e+00
27,4.966349e+01,-5.686856,0.054309,-5.626431,8.832911e+03,-8.435416e+01,8.739058e+03,0.000000e+00,0.000000e+00
28,5.077398e+01,2.946127,-2.414342,-7.035005,-4.626847e+03,3.791686e+03,1.104837e+04,0.000000e+00,0.000000e+00
29,5.094160e+01,0.739100,3.100149,7.337766,-1.162660e+03,-4.876766e+03,-1.154285e+04,0.000000e+00,0.000000e+00
30,5.399865e+01,-1.186670,7.619905,2.128112,1.921916e+03,-1.234111e+04,-3.446664e+03,0.000000e+00,0.000000e+00
31,5.605220e+01,-1.367523,-5.301197,5.833283,2.256545e+03,8.747487e+03,-9.625481e+03,0.000000e+00,0.000000e+00
32,5.768692e+01,-2.925177,6.474259,-3.677949,4.896704e+03,-1.083782e+04,6.156834e+03,0.000000e+00,0.000000e+00
33,5.860302e+01,-3.138961,-6.819774,2.763622,5.296135e+03,1.150649e+04,-4.662854e+03,1.889913e+00,1.107546e+02
34,5.906378e+01,2.239337,2.983805,-7.076883,-3.793089e+03,-5.054103e+03,1.198714e+04,0.000000e+00,0.000000e+00
35,5.925675e+01,3.450468,-0.992849,7.149023,-5.854097e+03,1.684478e+03,-1.212910e+04,0.000000e+00,0.000000e+00
36,6.046920e+01,-6.581989,4.248959,-1.619805,1.128073e+04,-7.282201e+03,2.776149e+03,0.000000e+00,0.000000e+00
37,6.169393e+01,-0.972814,0.070325,-7.940320,1.684086e+03,-1.217439e+02,1.374587e+04,0.000000e+00,0.000000e+00
38,6.359567e+01,2.281723,6.986139,-3.160317,-4.010419e+03,-1.227903e+04,5.554661e+03,0.000000e+00,0.000000e+00
39,6.378324e+01,-2.697425,-3.774866,-6.517230,4.748055e+03,6.644585e+03,1.147174e+04,0.000000e+00,0.000000e+00
40,6.407561e+01,-4.715940,0.703502,6.423783,8.320085e+03,-1.241152e+03,-1.133314e+04,0.000000e+00,0.000000e+00
41,6.446517e+01,2.814009,-1.999630,7.216844,-4.979676e+03,3.538550e+03,-1.277094e+04,0.000000e+00,0.000000e+00
42,6.455736e+01,-2.377674,1.502366,-7.489297,4.210544e+03,-2.660490e+03,1.326255e+04,1.813818e-01,1.170953e+01
