i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,4.716893e+02,26.870545,29.174048,5.181576,-6.306684e+04,-6.868228e+04,-1.019378e+04,1.000000e+00
1,4.728619e+02,6.560039,33.207590,-21.312481,-1.319518e+04,-7.643561e+04,5.295236e+04,1.000000e+00
2,9.876931e+02,36.611246,-15.927045,-2.438420,-1.221267e+05,5.805030e+04,1.179186e+04,1.000000e+00
3,1.434752e+03,38.890084,8.583249,-3.726823,-1.592259e+05,-3.186716e+04,1.986358e+04,1.000000e+00
4,1.745349e+03,8.328295,0.403147,39.121311,-3.405836e+04,2.773884e+03,-1.771694e+05,1.000000e+00
5,2.430895e+03,-3.355282,-7.996811,-39.048599,2.246821e+04,4.641313e+04,2.066044e+05,1.000000e+00
6,3.385209e+03,-34.908278,-5.963445,-18.597028,2.174489e+05,4.216837e+04,1.186733e+05,1.000000e+00
7,3.520260e+03,-8.205438,-25.911711,-29.347130,5.671480e+04,1.658033e+05,1.869690e+05,1.000000e+00
8,4.137477e+03,32.801432,10.083033,20.552336,-2.299489e+05,-6.567734e+04,-1.413785e+05,1.000000e+00
9,5.748576e+03,1.468697,-36.444042,16.421777,-3.789790e+03,3.027648e+05,-1.246973e+05,1.000000e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,6.6920e-27kg
Charge,3.2044e-19C
Dose expected value,2.4335e+03
Total,10
Seed,30003
