i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,2.779929e+02,26.870545,29.174048,5.181576,-1.974860e+04,-2.144157e+04,-3.808218e+03,1.006086e+00
1,2.818035e+02,6.560039,33.207590,-21.312481,-4.854255e+03,-2.457274e+04,1.577067e+04,1.006086e+00
2,3.337545e+02,36.611246,-15.927045,-2.438420,-2.948296e+04,1.282602e+04,1.963655e+03,1.006086e+00
3,2.554362e+03,38.890084,8.583249,-3.726823,-8.664095e+04,-1.912212e+04,8.302772e+03,1.006086e+00
4,2.830136e+03,8.328295,0.403147,39.121311,-1.953003e+04,-9.453877e+02,-9.174029e+04,1.006086e+00
5,2.837171e+03,-3.355282,-7.996811,-39.048599,7.877979e+03,1.877598e+04,9.168352e+04,1.006086e+00
6,4.858386e+03,-34.908278,-5.963445,-18.597028,1.072550e+05,1.832256e+04,5.713899e+04,1.006086e+00
7,5.265406e+03,-8.205438,-25.911711,-29.347130,2.624586e+04,8.288102e+04,9.386953e+04,1.006086e+00
8,5.939880e+03,32.801432,10.083033,20.552336,-1.114358e+05,-3.425493e+04,-6.982212e+04,1.006086e+00
9,6.883623e+03,1.468697,-36.444042,16.421777,-5.371355e+03,1.332840e+05,-6.005812e+04,1.006086e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,4.0152e-26kg
Charge,1.9226e-18C
Dose expected value,2.9160e-02
Total,10
Seed,40002
