i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,4.716893e+02,26.870545,29.174048,5.181576,-6.301199e+04,-6.841375e+04,-1.215090e+04,1.072577e-05
1,4.728619e+02,6.560039,33.207590,-21.312481,-1.540254e+04,-7.796922e+04,5.004029e+04,1.071246e-05
2,9.876931e+02,36.611246,-15.927045,-2.438420,-1.242351e+05,5.404617e+04,8.274434e+03,7.412172e-06
3,1.434752e+03,38.890084,8.583249,-3.726823,-1.590545e+05,-3.510418e+04,1.524214e+04,6.149901e-06
4,1.745349e+03,8.328295,0.403147,39.121311,-3.756782e+04,-1.818541e+03,-1.764710e+05,5.575904e-06
5,2.430895e+03,-3.355282,-7.996811,-39.048599,1.786203e+04,4.257146e+04,2.078774e+05,4.724691e-06
6,3.385209e+03,-34.908278,-5.963445,-18.597028,2.193006e+05,3.746352e+04,1.168302e+05,4.003721e-06
7,3.520260e+03,-8.205438,-25.911711,-29.347130,5.256635e+04,1.659977e+05,1.880060e+05,3.926170e-06
8,4.137477e+03,32.801432,10.083033,20.552336,-2.278134e+05,-7.002895e+04,-1.427406e+05,3.621502e-06
9,5.748576e+03,1.468697,-36.444042,16.421777,-1.202351e+04,2.983495e+05,-1.344370e+05,3.072390e-06

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,6.6920e-27kg
Charge,3.2044e-19C
Dose expected value,1.0751e-02
Total,10
Seed,40000
