i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,1.878690e+02,26.870545,29.174048,5.181576,-1.988349e+04,-2.158802e+04,-3.834229e+03,1.006086e+00
1,1.886757e+03,6.560039,33.207590,-21.312481,-1.538343e+04,-7.787249e+04,4.997821e+04,1.006086e+00
2,1.891447e+03,36.611246,-15.927045,-2.438420,-8.596078e+04,3.739565e+04,5.725250e+03,1.006086e+00
3,3.238924e+03,38.890084,8.583249,-3.726823,-1.194890e+05,-2.637186e+04,1.145059e+04,1.006086e+00
4,3.510271e+03,8.328295,0.403147,39.121311,-2.663883e+04,-1.289503e+03,-1.251332e+05,1.006086e+00
5,3.950772e+03,-3.355282,-7.996811,-39.048599,1.138567e+04,2.713604e+04,1.325059e+05,1.006086e+00
6,3.959920e+03,-34.908278,-5.963445,-18.597028,1.185933e+05,2.025952e+04,6.317939e+04,1.006086e+00
7,4.589082e+03,-8.205438,-25.911711,-29.347130,3.000913e+04,9.476493e+04,1.073290e+05,1.006086e+00
8,5.971927e+03,32.801432,10.083033,20.552336,-1.368481e+05,-4.206657e+04,-8.574466e+04,1.006086e+00
9,6.640172e+03,1.468697,-36.444042,16.421777,-6.461162e+03,1.603263e+05,-7.224345e+04,1.006086e+00

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,2.6768e-26kg
Charge,1.2818e-18C
Dose expected value,3.6045e+03
Total,10
Seed,40000
