i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,4.749881e+02,5.374109,5.834810,1.036315,-6.323194e+04,-6.865256e+04,-1.219332e+04,7.634011e-03,3.626065e+00
1,6.267648e+02,1.312008,6.641518,-4.262496,-1.773280e+04,-8.976527e+04,5.761094e+04,0.000000e+00,0.000000e+00
2,6.974834e+02,7.322249,-3.185409,-0.487684,-1.043999e+05,4.541725e+04,6.953352e+03,1.883915e-01,1.314000e+02
3,7.905246e+02,7.778017,1.716650,-0.745365,-1.180634e+05,-2.605722e+04,1.131397e+04,1.227094e-01,9.700481e+01
4,8.097310e+02,1.665659,0.080629,7.824262,-2.558852e+04,-1.238661e+03,-1.201994e+05,0.000000e+00,0.000000e+00
5,8.375402e+02,-0.671056,-1.599362,-7.809720,1.048457e+04,2.498839e+04,1.220189e+05,0.000000e+00,0.000000e+00
6,8.775677e+02,-6.981656,-1.192689,-3.719406,1.116574e+05,1.907463e+04,5.948433e+04,0.000000e+00,0.000000e+00
7,9.708295e+02,-1.641088,-5.182342,-5.869426,2.760527e+04,8.717386e+04,9.873151e+04,0.000000e+00,0.000000e+00
8,9.874519e+02,6.560286,2.016607,4.110467,-1.112934e+05,-3.421116e+04,-6.973292e+04,8.663022e-01,8.554317e+02
9,1.235137e+03,0.293739,-7.288808,3.284355,-5.573250e+03,1.382938e+05,-6.231554e+04,1.146603e+00,1.416212e+03
10,1.276946e+03,5.563296,-0.612415,-5.716177,-1.073265e+05,1.181464e+04,1.102759e+05,0.000000e+00,0.000000e+00
11,1.281522e+03,2.544165,1.250060,-7.480947,-4.916964e+04,-2.415921e+04,1.445800e+05,2.876859e-03,3.686758e+00
12,1.453862e+03,-7.351896,3.104337,0.559205,1.513386e+05,-6.390270e+04,-1.151123e+04,5.212834e-01,7.578743e+02
13,1.598116e+03,-0.622884,3.947690,6.930206,1.344312e+04,-8.519926e+04,-1.495681e+05,0.000000e+00,0.000000e+00
14,1.660043e+03,1.210798,-0.907235,7.855628,-2.663301e+04,1.995576e+04,-1.727942e+05,0.000000e+00,0.000000e+00
15,1.760725e+03,-6.738847,-0.191557,4.307116,1.526582e+05,4.339436e+03,-9.757105e+04,9.800692e-01,1.725632e+03
16,1.776446e+03,-2.248000,0.085118,7.677190,5.115182e+04,-1.936796e+03,-1.746896e+05,0.000000e+00,0.000000e+00
17,1.908775e+03,6.687549,3.341530,2.847957,-1.577368e+05,-7.881547e+04,-6.717373e+04,9.356308e-01,1.785909e+03
18,1.916282e+03,6.812767,-4.097687,0.891717,-1.610060e+05,9.684055e+04,-2.107393e+04,9.643379e-01,1.847944e+03
19,1.997245e+03,5.027028,1.636314,-6.004287,-1.212874e+05,-3.947944e+04,1.448658e+05,0.000000e+00,0.000000e+00
20,2.209891e+03,4.683261,4.704813,-4.464505,-1.188564e+05,-1.194034e+05,1.133046e+05,1.364094e-05,3.014500e-02
21,2.284933e+03,-4.172353,-4.417639,-5.203454,1.076729e+05,1.140029e+05,1.342818e+05,2.930438e-03,6.695857e+00
22,2.378274e+03,5.020097,-4.229411,4.572822,-1.321697e+05,1.113524e+05,-1.203938e+05,1.468820e+00,3.493256e+03
23,2.392679e+03,-3.708683,-0.310028,-7.081635,9.793786e+04,8.187120e+03,1.870098e+05,3.478586e-07,8.323140e-04
24,2.435186e+03,4.197759,-6.477876,2.101417,-1.118336e+05,1.725788e+05,-5.598439e+04,1.198691e+00,2.919037e+03
25,2.542936e+03,-4.164990,0.851143,6.777051,1.133888e+05,-2.317176e+04,-1.845003e+05,8.066745e-01,2.051321e+03
26,2.560290e+03,-0.746607,-0.360855,7.956907,2.039506e+04,9.857485e+03,-2.173589e+05,0.000000e+00,0.000000e+00
27,2.576263e+03,-5.686856,0.054309,-5.626431,1.558318e+05,-1.488191e+03,1.541760e+05,2.280343e-04,5.874763e-01
28,2.608794e+03,2.946127,-2.414342,-7.035005,-8.123816e+04,6.657441e+04,1.939872e+05,1.596598e-07,4.165195e-04
29,2.611823e+03,0.739100,3.100149,7.337766,-2.039220e+04,-8.553487e+04,-2.024531e+05,0.000000e+00,0.000000e+00
30,2.655281e+03,-1.186670,7.619905,2.128112,3.301215e+04,-2.119793e+05,-5.920227e+04,7.765646e-01,2.061997e+03
31,2.681378e+03,-1.367523,-5.301197,5.833283,3.822983e+04,1.481977e+05,-1.630725e+05,1.506003e+00,4.038163e+03
32,2.723849e+03,-2.925177,6.474259,-3.677949,8.241994e+04,-1.824191e+05,1.036301e+05,5.911674e-03,1.610251e+01
33,2.730509e+03,-3.138961,-6.819774,2.763622,8.855161e+04,1.923891e+05,-7.796312e+04,1.225807e+00,3.347076e+03
34,2.866290e+03,2.239337,2.983805,-7.076883,-6.472442e+04,-8.624208e+04,2.045459e+05,1.770555e-02,5.074924e+01
35,2.918428e+03,3.450468,-0.992849,7.149023,-1.006332e+05,2.895652e+04,-2.085018e+05,1.404275e-01,4.098275e+02
36,3.004595e+03,-6.581989,4.248959,-1.619805,1.947775e+05,-1.257373e+05,4.793407e+04,4.023521e-01,1.208905e+03
37,3.016190e+03,-0.972814,0.070325,-7.940320,2.884351e+04,-2.085119e+03,2.354269e+05,1.167902e+00,3.522616e+03
38,3.021287e+03,2.281723,6.986139,-3.160317,-6.770918e+04,-2.073108e+05,9.378111e+04,2.923950e-02,8.834092e+01
39,3.063645e+03,-2.697425,-3.774866,-6.517230,8.060412e+04,1.128001e+05,1.947471e+05,1.258796e-03,3.856504e+00
40,3.145894e+03,-4.715940,0.703502,6.423783,1.428003e+05,-2.130228e+04,-1.945143e+05,1.127290e+00,3.546334e+03
41,3.147545e+03,2.814009,-1.999630,7.216844,-8.523151e+04,6.056537e+04,-2.185858e+05,8.233742e-01,2.591608e+03
42,3.236157e+03,-2.377674,1.502366,-7.489297,7.302234e+04,-4.614017e+04,2.300088e+05,1.424860e-01,4.611070e+02
43,3.461268e+03,3.823259,6.212548,3.284347,-1.214339e+05,-1.973223e+05,-1.043171e+05,1.060710e+00,3.671403e+03
44,3.470760e+03,5.234348,5.945433,1.119563,-1.664806e+05,-1.890969e+05,-3.560817e+04,8.608881e-01,2.987936e+03
45,3.520260e+03,-1.628092,0.503105,-7.816406,5.215007e+04,-1.611516e+04,2.503705e+05,1.311258e+00,4.615969e+03
46,3.564123e+03,0.489114,2.204324,-7.674746,-1.576431e+04,-7.104613e+04,2.473598e+05,1.082499e+00,3.858161e+03
47,3.580030e+03,5.131721,-6.135392,-0.149679,-1.657658e+05,1.981866e+05,4.834951e+03,1.047629e+00,3.750544e+03
48,3.667296e+03,3.271781,-7.238734,0.946664,-1.069660e+05,2.366597e+05,-3.094977e+04,1.153631e+00,4.230708e+03
49,3.688156e+03,-2.812900,-3.100667,-6.817144,9.222480e+04,1.016596e+05,2.235094e+05,2.392137e-03,8.822576e+00
50,3.889474e+03,-0.337736,-1.090672,-7.918104,1.137134e+04,3.672215e+04,2.665970e+05,2.443494e-01,9.503906e+02
51,3.929516e+03,-1.954198,7.749167,-0.362658,6.613431e+04,-2.622486e+05,1.227315e+04,6.415404e-01,2.520943e+03
52,4.137477e+03,-2.594361,1.555754,-7.406006,9.009213e+04,-5.402532e+04,2.571820e+05,1.199308e-01,4.962107e+02
53,4.138163e+03,-0.791048,-6.182939,-5.014530,2.747230e+04,2.147274e+05,1.741497e+05,1.476429e-01,6.109705e+02
54,4.166402e+03,-0.129343,-0.461785,7.985614,4.507256e+03,1.609195e+04,-2.782771e+05,0.000000e+00,0.000000e+00
55,4.167613e+03,-1.607058,-0.254403,7.832793,5.600977e+04,8.866533e+03,-2.729914e+05,0.000000e+00,0.000000e+00
56,4.314598e+03,-6.710662,0.466956,-4.330008,2.379711e+05,-1.655902e+04,1.535492e+05,9.730508e-02,4.198323e+02
57,4.365441e+03,2.346184,-1.355214,-7.527205,-8.368830e+04,4.834044e+04,2.684952e+05,1.323964e-02,5.779686e+01
58,4.393751e+03,0.171423,0.205094,-7.995533,-6.134443e+03,-7.339366e+03,2.861237e+05,1.050309e+00,4.614799e+03
59,4.522180e+03,-7.536317,2.658624,-0.368302,2.736036e+05,-9.652049e+04,1.337109e+04,8.715247e-01,3.941191e+03
60,4.538989e+03,-4.242505,1.688195,-6.568953,1.543088e+05,-6.140317e+04,2.389266e+05,5.114254e-03,2.321354e+01
61,4.543401e+03,0.888879,3.604421,7.086469,-3.234608e+04,-1.311640e+05,-2.578749e+05,0.000000e+00,0.000000e+00
62,4.563922e+03,-0.016447,-0.014750,7.999969,5.998391e+02,5.379428e+02,-2.917737e+05,0.000000e+00,0.000000e+00
63,4.620948e+03,-1.097702,-7.655947,2.044880,4.028457e+04,2.809656e+05,-7.504504e+04,1.257888e+00,5.812633e+03
64,4.675572e+03,-1.661858,-3.564243,-6.966664,6.134795e+04,1.315750e+05,2.571763e+05,9.770921e-03,4.568465e+01
65,4.678956e+03,0.964335,-1.788357,7.737689,-3.561157e+04,6.604157e+04,-2.857422e+05,2.335176e-01,1.092619e+03
66,4.692093e+03,-3.414258,-3.616270,6.266214,1.262607e+05,1.337312e+05,-2.317273e+05,1.547697e+00,7.261938e+03
67,4.717384e+03,-1.004992,0.843995,-7.891620,3.726505e+04,-3.129529e+04,2.926210e+05,1.045113e+00,4.930199e+03
68,4.733979e+03,-0.750110,6.182916,5.020845,2.786293e+04,-2.296652e+05,-1.864999e+05,1.251163e+00,5.922979e+03
69,4.739351e+03,1.308996,-6.058709,5.057526,-4.865038e+04,2.251792e+05,-1.879690e+05,1.636102e+00,7.754061e+03
70,4.755396e+03,0.420072,0.029918,-7.988908,-1.563887e+04,-1.113832e+03,2.974195e+05,1.082584e+00,5.148118e+03
71,4.803562e+03,3.221498,-6.876726,2.516464,-1.205392e+05,2.573073e+05,-9.415886e+04,1.355874e+00,6.513023e+03
