i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.015634e+05,5.374109,5.834810,1.036315,-3.507868e+05,-3.808583e+05,-6.764389e+04,1.005959e+00,1.021685e+05
1,1.171243e+05,1.312008,6.641518,-4.262496,-9.196616e+04,-4.655422e+05,2.987829e+05,1.006163e+00,1.178462e+05
2,3.329455e+04,7.322249,-3.185409,-0.487684,-2.736524e+05,1.190474e+05,1.822608e+04,1.004896e+00,3.345758e+04
3,1.756213e+05,7.778017,1.716650,-0.745365,-6.676143e+05,-1.473460e+05,6.397724e+04,1.005761e+00,1.766331e+05
4,1.170758e+04,1.665659,0.080629,7.824262,-3.691372e+04,-1.786878e+03,-1.733984e+05,7.476242e-01,8.752867e+03
5,1.977365e+04,-0.671056,-1.599362,-7.809720,1.932727e+04,4.606366e+04,2.249298e+05,1.014829e+00,2.006688e+04
6,1.095023e+05,-6.981656,-1.192689,-3.719406,4.731929e+05,8.083641e+04,2.520887e+05,1.006153e+00,1.101760e+05
7,4.014378e+04,-1.641088,-5.182342,-5.869426,6.734558e+04,2.126686e+05,2.408646e+05,1.007006e+00,4.042501e+04
8,8.267601e+04,6.560286,2.016607,4.110467,-3.863498e+05,-1.187624e+05,-2.420745e+05,1.005886e+00,8.316261e+04
9,7.824530e+04,0.293739,-7.288808,3.284355,-1.682905e+04,4.175936e+05,-1.881687e+05,1.006131e+00,7.872500e+04
10,1.606810e+04,5.563296,-0.612415,-5.716177,-1.444384e+05,1.589995e+04,1.484076e+05,6.660566e-01,1.070226e+04
11,2.422199e+05,2.544165,1.250060,-7.480947,-2.564593e+05,-1.260097e+05,7.541014e+05,1.016314e+00,2.461715e+05
12,3.012336e+05,-7.351896,3.104337,0.559205,8.264552e+05,-3.489706e+05,-6.286245e+04,1.006059e+00,3.030590e+05
13,4.898788e+04,-0.622884,3.947690,6.930206,2.823708e+04,-1.789598e+05,-3.141656e+05,1.007229e+00,4.934203e+04
