i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.445046e+05,5.374109,5.834810,1.036315,-3.229576e+05,-3.506435e+05,-6.227746e+04,1.005954e+00,1.453650e+05
1,4.818275e+05,1.312008,6.641518,-4.262496,-1.439728e+05,-7.288051e+05,4.677438e+05,1.006116e+00,4.847742e+05
2,1.187174e+05,7.322249,-3.185409,-0.487684,-3.988411e+05,1.735084e+05,2.656403e+04,1.005594e+00,1.193815e+05
3,2.318936e+04,7.778017,1.716650,-0.745365,-1.872456e+05,-4.132610e+04,1.794368e+04,1.002530e+00,2.324802e+04
4,2.064541e+05,1.665659,0.080629,7.824262,-1.196454e+05,-5.791663e+03,-5.620221e+05,9.812292e-01,2.025788e+05
5,1.365109e+05,-0.671056,-1.599362,-7.809720,3.919593e+04,9.341763e+04,4.561603e+05,1.003174e+00,1.369443e+05
6,3.781599e+05,-6.981656,-1.192689,-3.719406,6.787260e+05,1.159480e+05,3.615843e+05,1.006114e+00,3.804721e+05
7,3.224507e+05,-1.641088,-5.182342,-5.869426,1.473200e+05,4.652175e+05,5.268968e+05,1.006244e+00,3.244642e+05
8,3.846083e+05,6.560286,2.016607,4.110467,-6.431768e+05,-1.977101e+05,-4.029942e+05,1.006023e+00,3.869248e+05
9,2.052207e+05,0.293739,-7.288808,3.284355,-2.103639e+04,5.219939e+05,-2.352118e+05,1.006110e+00,2.064746e+05
10,1.142230e+05,5.563296,-0.612415,-5.716177,-2.972400e+05,3.272054e+04,3.054082e+05,6.859411e-01,7.835023e+04
11,1.822893e+05,2.544165,1.250060,-7.480947,-1.717213e+05,-8.437423e+04,5.049349e+05,1.758010e+00,3.204663e+05
12,8.680440e+04,-7.351896,3.104337,0.559205,3.424274e+05,-1.445899e+05,-2.604597e+04,1.005948e+00,8.732071e+04
13,6.607494e+03,-0.622884,3.947690,6.930206,8.004311e+03,-5.072940e+04,-8.905593e+04,9.811363e-01,6.482852e+03
