i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,5.006577e+05,5.374109,5.834810,1.036315,-5.608248e+05,-6.089021e+05,-1.081465e+05,1.006044e+00,5.036836e+05
1,1.842986e+05,1.312008,6.641518,-4.262496,-8.307067e+04,-4.205123e+05,2.698829e+05,1.006167e+00,1.854351e+05
2,2.260747e+05,7.322249,-3.185409,-0.487684,-5.134768e+05,2.233786e+05,3.419912e+04,1.005796e+00,2.273849e+05
3,6.180703e+05,7.778017,1.716650,-0.745365,-9.018579e+05,-1.990449e+05,8.642473e+04,1.005933e+00,6.217374e+05
4,8.917937e+02,1.665659,0.080629,7.824262,-7.336157e+03,-3.551205e+02,-3.446085e+04,5.766846e-01,5.142837e+02
5,4.849675e+04,-0.671056,-1.599362,-7.809720,2.179544e+04,5.194616e+04,2.536542e+05,1.016481e+00,4.929602e+04
6,5.731453e+04,-6.981656,-1.192689,-3.719406,2.465137e+05,4.211239e+04,1.313277e+05,1.006298e+00,5.767550e+04
7,1.449302e+05,-1.641088,-5.182342,-5.869426,9.214283e+04,2.909751e+05,3.295531e+05,1.006493e+00,1.458712e+05
8,1.927994e+05,6.560286,2.016607,4.110467,-4.248405e+05,-1.305943e+05,-2.661916e+05,1.005944e+00,1.939454e+05
9,1.779398e+05,0.293739,-7.288808,3.284355,-1.827465e+04,4.534646e+05,-2.043323e+05,1.006117e+00,1.790283e+05
10,1.880944e+05,5.563296,-0.612415,-5.716177,-3.558528e+05,3.917272e+04,3.656317e+05,6.961119e-01,1.309347e+05
11,1.411370e+05,2.544165,1.250060,-7.480947,-1.409665e+05,-6.926307e+04,4.145027e+05,1.049875e+00,1.481761e+05
12,9.379379e+04,-7.351896,3.104337,0.559205,3.320754e+05,-1.402188e+05,-2.525857e+04,1.005942e+00,9.435115e+04
13,4.591377e+05,-0.622884,3.947690,6.930206,6.224853e+04,-3.945162e+05,-6.925768e+05,1.006339e+00,4.620480e+05
14,2.931611e+05,1.210798,-0.907235,7.855628,-9.668861e+04,7.244750e+04,-6.273132e+05,9.917255e-01,2.907354e+05
15,3.834538e+05,-6.738847,-0.191557,4.307116,6.154496e+05,1.749467e+04,-3.933629e+05,1.004640e+00,3.852330e+05
16,5.905175e+04,-2.248000,0.085118,7.677190,8.056809e+04,-3.050605e+03,-2.751497e+05,9.956019e-01,5.879203e+04
17,3.770687e+05,6.687549,3.341530,2.847957,-6.056581e+05,-3.026258e+05,-2.579253e+05,1.006006e+00,3.793332e+05
18,3.464610e+05,6.812767,-4.097687,0.891717,-5.914269e+05,3.557266e+05,-7.741133e+04,1.005975e+00,3.485311e+05
19,7.109276e+04,5.027028,1.636314,-6.004287,-1.976853e+05,-6.434719e+04,2.361155e+05,9.700834e-01,6.896591e+04
20,1.197318e+05,4.683261,4.704813,-4.464505,-2.390030e+05,-2.401029e+05,2.278391e+05,1.005713e+00,1.204158e+05
21,4.148510e+05,-4.172353,-4.417639,-5.203454,3.963487e+05,4.196494e+05,4.942971e+05,1.006171e+00,4.174110e+05
22,4.433524e+05,5.020097,-4.229411,4.572822,-4.929887e+05,4.153410e+05,-4.490650e+05,1.006063e+00,4.460407e+05
23,4.428376e+05,-3.708683,-0.310028,-7.081635,3.639924e+05,3.042796e+04,6.950341e+05,1.006348e+00,4.456485e+05
24,5.486214e+04,4.197759,-6.477876,2.101417,-1.450121e+05,2.237790e+05,-7.259369e+04,1.005899e+00,5.518575e+04
25,6.719987e+05,-4.164990,0.851143,6.777051,5.035568e+05,-1.029052e+05,-8.193610e+05,9.731456e-01,6.539526e+05
26,8.057429e+04,-0.746607,-0.360855,7.956907,3.125650e+04,1.510711e+04,-3.331140e+05,9.363372e-01,7.544470e+04
27,2.357379e+04,-5.686856,0.054309,-5.626431,1.287767e+05,-1.229815e+03,1.274084e+05,1.007815e+00,2.375802e+04
28,3.843728e+05,2.946127,-2.414342,-7.035005,-2.693879e+05,2.207625e+05,6.432666e+05,1.005063e+00,3.863188e+05
29,4.479547e+05,0.739100,3.100149,7.337766,-7.295764e+04,-3.060201e+05,-7.243213e+05,1.006419e+00,4.508300e+05
30,3.441025e+04,-1.186670,7.619905,2.128112,3.246565e+04,-2.084701e+05,-5.822221e+04,1.006097e+00,3.462005e+04
31,3.612830e+05,-1.367523,-5.301197,5.833283,1.212296e+05,4.699461e+05,-5.171151e+05,1.006242e+00,3.635381e+05
32,6.607981e+04,-2.925177,6.474259,-3.677949,1.109013e+05,-2.454567e+05,1.394410e+05,1.006288e+00,6.649533e+04
33,3.964670e+05,-3.138961,-6.819774,2.763622,2.915008e+05,6.333209e+05,-2.566449e+05,1.006100e+00,3.988853e+05
34,1.806800e+05,2.239337,2.983805,-7.076883,-1.403863e+05,-1.870578e+05,4.436571e+05,1.006601e+00,1.818727e+05
35,2.244331e+05,3.450468,-0.992849,7.149023,-2.410858e+05,6.937085e+04,-4.995057e+05,1.006415e+00,2.258727e+05
36,1.250756e+04,-6.581989,4.248959,-1.619805,1.085660e+05,-7.008404e+04,2.671772e+04,1.006014e+00,1.258278e+04
37,7.930789e+04,-0.972814,0.070325,-7.940320,4.040532e+04,-2.920931e+03,3.297969e+05,1.327684e+00,1.052958e+05
38,6.782872e+03,2.281723,6.986139,-3.160317,-2.771533e+04,-8.485830e+04,3.838732e+04,1.005289e+00,6.818746e+03
