i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.081027e+05,5.374109,5.834810,1.036315,-4.618526e+05,-5.014454e+05,-8.906124e+04,1.006022e+00,3.099580e+05
1,5.859563e+05,1.312008,6.641518,-4.262496,-1.554956e+05,-7.871348e+05,5.051796e+05,1.006112e+00,5.895375e+05
2,1.799500e+05,7.322249,-3.185409,-0.487684,-4.809164e+05,2.092138e+05,3.203050e+04,1.005746e+00,1.809840e+05
3,1.646592e+05,7.778017,1.716650,-0.745365,-4.886647e+05,-1.078509e+05,4.682857e+04,1.005553e+00,1.655734e+05
4,1.813714e+05,1.665659,0.080629,7.824262,-1.098297e+05,-5.316513e+03,-5.159136e+05,9.674134e-01,1.754612e+05
5,1.228804e+05,-0.671056,-1.599362,-7.809720,3.642079e+04,8.680350e+04,4.238634e+05,1.003923e+00,1.233625e+05
6,4.118186e+05,-6.981656,-1.192689,-3.719406,6.936822e+05,1.185030e+05,3.695521e+05,1.006113e+00,4.143361e+05
7,5.759433e+02,-1.641088,-5.182342,-5.869426,6.097767e+03,1.925596e+04,2.180895e+04,1.282199e+00,7.384741e+02
8,5.009020e+05,6.560286,2.016607,4.110467,-7.188667e+05,-2.209768e+05,-4.504190e+05,1.006035e+00,5.039251e+05
9,1.979393e+04,0.293739,-7.288808,3.284355,-6.398491e+03,1.587712e+05,-7.154271e+04,1.006443e+00,1.992147e+04
10,1.682815e+04,5.563296,-0.612415,-5.716177,-1.117376e+05,1.230022e+04,1.148082e+05,6.686061e-01,1.125140e+04
11,2.949979e+04,2.544165,1.250060,-7.480947,-6.765563e+04,-3.324219e+04,1.989368e+05,9.445406e-01,2.786374e+04
12,4.227662e+05,-7.351896,3.104337,0.559205,7.401141e+05,-3.125131e+05,-5.629511e+04,1.006057e+00,4.253268e+05
13,4.467842e+05,-0.622884,3.947690,6.930206,6.446223e+04,-4.085461e+05,-7.172065e+05,1.006329e+00,4.496117e+05
14,7.663518e+04,1.210798,-0.907235,7.855628,-5.189614e+04,3.888510e+04,-3.367008e+05,9.227167e-01,7.071256e+04
15,4.314834e+05,-6.738847,-0.191557,4.307116,6.853570e+05,1.948185e+04,-4.380440e+05,1.004912e+00,4.336029e+05
16,1.865362e+05,-2.248000,0.085118,7.677190,1.503236e+05,-5.691804e+03,-5.133730e+05,1.006397e+00,1.877294e+05
17,2.857005e+05,6.687549,3.341530,2.847957,-5.534414e+05,-2.765350e+05,-2.356883e+05,1.005987e+00,2.874109e+05
18,8.845462e+04,6.812767,-4.097687,0.891717,-3.137133e+05,1.886897e+05,-4.106166e+04,1.005682e+00,8.895724e+04
19,3.534753e+05,5.027028,1.636314,-6.004287,-4.627432e+05,-1.506244e+05,5.527009e+05,9.972398e-01,3.524997e+05
20,3.974904e+04,4.683261,4.704813,-4.464505,-1.445642e+05,-1.452295e+05,1.378116e+05,1.004863e+00,3.994234e+04
21,1.780181e+03,-4.172353,-4.417639,-5.203454,2.725601e+04,2.885835e+04,3.399170e+04,1.031866e+00,1.836908e+03
22,1.562768e+05,5.020097,-4.229411,4.572822,-3.072618e+05,2.588668e+05,-2.798857e+05,1.006028e+00,1.572189e+05
23,8.867828e+04,-3.708683,-0.310028,-7.081635,1.709927e+05,1.429414e+04,3.265061e+05,1.007309e+00,8.932647e+04
24,3.585070e+04,4.197759,-6.477876,2.101417,-1.230596e+05,1.899025e+05,-6.160417e+04,1.005825e+00,3.605952e+04
25,4.087561e+05,-4.164990,0.851143,6.777051,4.122828e+05,-8.425274e+04,-6.708448e+05,9.646211e-01,3.942948e+05
26,5.524480e+05,-0.746607,-0.360855,7.956907,8.591850e+04,4.152673e+04,-9.156703e+05,8.883423e-01,4.907630e+05
27,4.360720e+05,-5.686856,0.054309,-5.626431,5.814341e+05,-5.552686e+03,5.752561e+05,1.006174e+00,4.387645e+05
28,5.298246e+05,2.946127,-2.414342,-7.035005,-3.320219e+05,2.720909e+05,7.928292e+05,1.005430e+00,5.327016e+05
29,2.180620e+04,0.739100,3.100149,7.337766,-1.689828e+04,-7.087969e+04,-1.677656e+05,9.983951e-01,2.177121e+04
30,8.173152e+04,-1.186670,7.619905,2.128112,5.252593e+04,-3.372823e+05,-9.419729e+04,1.006099e+00,8.223001e+04
31,2.937203e+05,-1.367523,-5.301197,5.833283,1.147495e+05,4.448259e+05,-4.894736e+05,1.006265e+00,2.955606e+05
32,1.039261e+05,-2.925177,6.474259,-3.677949,1.460036e+05,-3.231481e+05,1.835765e+05,1.006210e+00,1.045714e+05
33,3.040181e+05,-3.138961,-6.819774,2.763622,2.679692e+05,5.821955e+05,-2.359270e+05,1.006103e+00,3.058735e+05
34,3.557575e+04,2.239337,2.983805,-7.076883,-6.539516e+04,-8.713580e+04,2.066656e+05,1.009172e+00,3.590205e+04
35,5.894723e+04,3.450468,-0.992849,7.149023,-1.297056e+05,3.732194e+04,-2.687370e+05,1.006966e+00,5.935786e+04
36,1.582785e+05,-6.581989,4.248959,-1.619805,4.054314e+05,-2.617235e+05,9.977526e+04,1.006087e+00,1.592420e+05
