i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.195801e+05,5.374109,5.834810,1.036315,-5.021220e+05,-5.451669e+05,-9.682659e+04,1.006027e+00,3.215063e+05
1,3.051393e+05,1.312008,6.641518,-4.262496,-1.197839e+05,-6.063585e+05,3.891581e+05,1.006131e+00,3.070103e+05
2,3.577293e+05,7.322249,-3.185409,-0.487684,-7.238269e+05,3.148875e+05,4.820907e+04,1.005923e+00,3.598482e+05
3,2.422300e+05,7.778017,1.716650,-0.745365,-6.326971e+05,-1.396396e+05,6.063115e+04,1.005741e+00,2.436207e+05
4,1.253289e+05,1.665659,0.080629,7.824262,-9.745963e+04,-4.717717e+03,-4.578066e+05,9.261126e-01,1.160687e+05
5,9.535928e+04,-0.671056,-1.599362,-7.809720,3.424944e+04,8.162840e+04,3.985932e+05,1.005812e+00,9.591354e+04
6,1.749690e+04,-6.981656,-1.192689,-3.719406,1.526343e+05,2.607479e+04,8.131433e+04,1.006706e+00,1.761424e+04
7,9.470684e+02,-1.641088,-5.182342,-5.869426,8.347097e+03,2.635905e+04,2.985378e+04,1.128539e+00,1.068804e+03
8,9.998117e+04,6.560286,2.016607,4.110467,-3.428427e+05,-1.053885e+05,-2.148143e+05,1.005843e+00,1.005654e+05
9,1.691941e+05,0.293739,-7.288808,3.284355,-1.996953e+04,4.955210e+05,-2.232830e+05,1.006115e+00,1.702287e+05
10,1.031346e+05,5.563296,-0.612415,-5.716177,-2.952891e+05,3.250579e+04,3.034037e+05,6.834462e-01,7.048696e+04
11,3.300637e+05,2.544165,1.250060,-7.480947,-2.415779e+05,-1.186978e+05,7.103436e+05,1.016404e+00,3.354782e+05
12,2.911303e+04,-7.351896,3.104337,0.559205,2.073271e+05,-8.754383e+04,-1.576987e+04,1.005668e+00,2.927805e+04
13,8.923467e+04,-0.622884,3.947690,6.930206,3.075297e+04,-1.949049e+05,-3.421574e+05,1.007063e+00,8.986492e+04
14,2.627998e+05,1.210798,-0.907235,7.855628,-1.025882e+05,7.686797e+04,-6.655894e+05,9.920319e-01,2.607058e+05
15,2.653420e+05,-6.738847,-0.191557,4.307116,5.737221e+05,1.630853e+04,-3.666929e+05,1.004185e+00,2.664525e+05
16,4.672020e+05,-2.248000,0.085118,7.677190,2.539579e+05,-9.615781e+03,-8.672966e+05,1.006321e+00,4.701551e+05
17,4.374790e+05,6.687549,3.341530,2.847957,-7.310693e+05,-3.652893e+05,-3.113329e+05,1.006025e+00,4.401146e+05
18,1.615450e+05,6.812767,-4.097687,0.891717,-4.525674e+05,2.722065e+05,-5.923614e+04,1.005875e+00,1.624941e+05
19,1.496208e+05,5.027028,1.636314,-6.004287,-3.213811e+05,-1.046106e+05,3.838578e+05,9.827355e-01,1.470377e+05
20,4.538657e+05,4.683261,4.704813,-4.464505,-5.214648e+05,-5.238646e+05,4.971071e+05,1.006011e+00,4.565939e+05
21,1.542140e+05,-4.172353,-4.417639,-5.203454,2.708045e+05,2.867247e+05,3.377276e+05,1.006292e+00,1.551843e+05
22,7.479715e+04,5.020097,-4.229411,4.572822,-2.269173e+05,1.911769e+05,-2.066997e+05,1.005977e+00,7.524420e+04
23,2.988722e+05,-3.708683,-0.310028,-7.081635,3.351008e+05,2.801277e+04,6.398664e+05,1.006430e+00,3.007938e+05
24,4.679341e+03,4.197759,-6.477876,2.101417,-4.745946e+04,7.323825e+04,-2.375842e+04,1.004688e+00,4.701278e+03
25,3.316671e+05,-4.164990,0.851143,6.777051,3.964406e+05,-8.101527e+04,-6.450671e+05,9.616091e-01,3.189341e+05
26,3.660387e+05,-0.746607,-0.360855,7.956907,7.465661e+04,3.608356e+04,-7.956476e+05,8.885783e-01,3.252541e+05
27,5.729387e+04,-5.686856,0.054309,-5.626431,2.249776e+05,-2.148532e+03,2.225871e+05,1.006722e+00,5.767899e+04
28,8.044358e+04,2.946127,-2.414342,-7.035005,-1.381052e+05,1.131768e+05,3.297790e+05,1.000697e+00,8.049966e+04
29,2.425650e+05,0.739100,3.100149,7.337766,-6.016313e+04,-2.523537e+05,-5.972977e+05,1.006600e+00,2.441660e+05
30,9.772938e+04,-1.186670,7.619905,2.128112,6.131340e+04,-3.937088e+05,-1.099563e+05,1.006098e+00,9.832530e+04
31,2.498725e+05,-1.367523,-5.301197,5.833283,1.129814e+05,4.379718e+05,-4.819315e+05,1.006287e+00,2.514434e+05
32,2.052252e+05,-2.925177,6.474259,-3.677949,2.190183e+05,-4.847507e+05,2.753810e+05,1.006147e+00,2.064868e+05
33,1.191021e+05,-3.138961,-6.819774,2.763622,1.790435e+05,3.889937e+05,-1.576345e+05,1.006131e+00,1.198322e+05
34,3.422117e+04,2.239337,2.983805,-7.076883,-6.846676e+04,-9.122856e+04,2.163727e+05,1.009130e+00,3.453361e+04
35,2.660358e+05,3.450468,-0.992849,7.149023,-2.941446e+05,8.463817e+04,-6.094382e+05,1.006338e+00,2.677220e+05
36,2.885004e+05,-6.581989,4.248959,-1.619805,5.843101e+05,-3.771974e+05,1.437967e+05,1.006087e+00,2.902566e+05
37,8.244194e+03,-0.972814,0.070325,-7.940320,1.459880e+04,-1.055358e+03,1.191585e+05,1.413519e+00,1.165333e+04
38,1.609035e+03,2.281723,6.986139,-3.160317,-1.512720e+04,-4.631621e+04,2.095205e+04,9.992540e-01,1.607835e+03
39,2.380642e+05,-2.697425,-3.774866,-6.517230,2.175251e+05,3.044118e+05,5.255609e+05,1.006399e+00,2.395876e+05
40,1.274904e+05,-4.715940,0.703502,6.423783,2.783044e+05,-4.151615e+04,-3.790902e+05,9.084353e-01,1.158168e+05
41,2.317393e+05,2.814009,-1.999630,7.216844,-2.238919e+05,1.590972e+05,-5.741960e+05,1.006436e+00,2.332308e+05
42,6.121951e+04,-2.377674,1.502366,-7.489297,9.723221e+04,-6.143751e+04,3.062661e+05,1.008428e+00,6.173549e+04
43,3.548636e+05,3.823259,6.212548,3.284347,-3.764241e+05,-6.116648e+05,-3.233648e+05,1.006067e+00,3.570164e+05
44,5.518717e+04,5.234348,5.945433,1.119563,-2.032332e+05,-2.308424e+05,-4.346911e+04,1.005758e+00,5.550493e+04
45,2.718828e+05,-1.628092,0.503105,-7.816406,1.403081e+05,-4.335732e+04,6.736138e+05,1.005393e+00,2.733491e+05
46,5.019032e+04,0.489114,2.204324,-7.674746,-1.811061e+04,-8.162032e+04,2.841757e+05,1.005694e+00,5.047610e+04
47,2.664494e+05,5.131721,-6.135392,-0.149679,-4.378077e+05,5.234349e+05,1.276969e+04,1.006019e+00,2.680531e+05
48,5.100325e+04,3.271781,-7.238734,0.946664,-1.221226e+05,2.701933e+05,-3.533521e+04,1.005964e+00,5.130742e+04
49,2.465443e+04,-2.812900,-3.100667,-6.817144,7.299865e+04,8.046658e+04,1.769143e+05,1.009997e+00,2.490089e+04
50,3.235409e+04,-0.337736,-1.090672,-7.918104,1.004050e+04,3.242437e+04,2.353958e+05,1.068148e+00,3.455896e+04
51,2.898990e+05,-1.954198,7.749167,-0.362658,1.739021e+05,-6.895906e+05,3.227261e+04,1.006090e+00,2.916646e+05
52,4.653541e+04,-2.594361,1.555754,-7.406006,9.249860e+04,-5.546840e+04,2.640516e+05,1.008932e+00,4.695108e+04
53,1.838642e+05,-0.791048,-6.182939,-5.014530,5.606143e+04,4.381840e+05,3.553791e+05,1.006256e+00,1.850145e+05
