i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.002810e+05,5.374109,5.834810,1.036315,-2.916305e+05,-3.166308e+05,-5.623650e+04,1.005901e+00,1.008727e+05
1,3.540566e+04,1.312008,6.641518,-4.262496,-4.230483e+04,-2.141514e+05,1.374414e+05,1.006377e+00,3.563145e+04
2,1.769289e+05,7.322249,-3.185409,-0.487684,-5.277899e+05,2.296052e+05,3.515242e+04,1.005765e+00,1.779490e+05
3,4.258659e+05,7.778017,1.716650,-0.745365,-8.698063e+05,-1.919709e+05,8.335323e+04,1.005895e+00,4.283762e+05
4,4.740145e+04,1.665659,0.080629,7.824262,-6.214399e+04,-3.008197e+03,-2.919150e+05,8.397206e-01,3.980398e+04
5,3.522226e+04,-0.671056,-1.599362,-7.809720,2.158166e+04,5.143664e+04,2.511662e+05,1.015602e+00,3.577181e+04
6,1.273245e+04,-6.981656,-1.192689,-3.719406,1.349994e+05,2.306218e+04,7.191952e+04,1.006918e+00,1.282054e+04
7,1.647352e+05,-1.641088,-5.182342,-5.869426,1.141412e+05,3.604430e+05,4.082311e+05,1.006393e+00,1.657883e+05
8,1.223005e+05,6.560286,2.016607,4.110467,-3.931463e+05,-1.208516e+05,-2.463330e+05,1.005893e+00,1.230212e+05
9,3.528111e+04,0.293739,-7.288808,3.284355,-9.454763e+03,2.346091e+05,-1.057155e+05,1.006251e+00,3.550166e+04
10,2.585303e+05,5.563296,-0.612415,-5.716177,-4.847359e+05,5.336032e+04,4.980565e+05,7.082589e-01,1.831064e+05
11,1.791941e+05,2.544165,1.250060,-7.480947,-1.845544e+05,-9.067969e+04,5.426698e+05,1.758006e+00,3.150242e+05
12,4.339142e+04,-7.351896,3.104337,0.559205,2.624331e+05,-1.108123e+05,-1.996138e+04,1.005815e+00,4.364375e+04
13,1.808790e+03,-0.622884,3.947690,6.930206,4.539611e+03,-2.877096e+04,-5.050768e+04,7.604406e-01,1.375477e+03
14,2.529143e+05,1.210798,-0.907235,7.855628,-1.043460e+05,7.818507e+04,-6.769940e+05,9.916858e-01,2.508115e+05
15,9.891370e+04,-6.738847,-0.191557,4.307116,3.631876e+05,1.032391e+04,-2.321304e+05,1.000810e+00,9.899379e+04
16,2.920689e+05,-2.248000,0.085118,7.677190,2.081883e+05,-7.882775e+03,-7.109879e+05,1.006384e+00,2.939334e+05
17,8.350007e+04,6.687549,3.341530,2.847957,-3.311522e+05,-1.654650e+05,-1.410243e+05,1.005770e+00,8.398188e+04
18,2.617840e+05,6.812767,-4.097687,0.891717,-5.973272e+05,3.592755e+05,-7.818362e+04,1.005959e+00,2.633440e+05
19,2.955892e+05,5.027028,1.636314,-6.004287,-4.683525e+05,-1.524502e+05,5.594006e+05,9.961238e-01,2.944434e+05
20,1.546930e+05,4.683261,4.704813,-4.464505,-3.156465e+05,-3.170991e+05,3.009026e+05,1.005849e+00,1.555978e+05
21,3.668841e+05,-4.172353,-4.417639,-5.203454,4.330746e+05,4.585344e+05,5.400990e+05,1.006169e+00,3.691474e+05
22,8.196329e+04,5.020097,-4.229411,4.572822,-2.462856e+05,2.074946e+05,-2.243423e+05,1.005988e+00,8.245409e+04
23,3.317488e+05,-3.708683,-0.310028,-7.081635,3.660510e+05,3.060005e+04,6.989650e+05,1.006388e+00,3.338679e+05
