i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.994175e+05,5.374109,5.834810,1.036315,-5.005569e+05,-5.434676e+05,-9.652477e+04,1.006029e+00,2.006197e+05
1,1.012122e+05,1.312008,6.641518,-4.262496,-8.705989e+04,-4.407061e+05,2.828432e+05,1.006166e+00,1.018362e+05
2,1.103187e+04,7.322249,-3.185409,-0.487684,-1.604111e+05,6.978388e+04,1.068387e+04,1.002897e+00,1.106383e+04
3,4.587893e+04,7.778017,1.716650,-0.745365,-3.474888e+05,-7.669264e+04,3.329973e+04,1.004980e+00,4.610740e+04
4,3.424288e+04,1.665659,0.080629,7.824262,-6.428898e+04,-3.112029e+03,-3.019909e+05,8.569200e-01,2.934341e+04
5,1.224452e+05,-0.671056,-1.599362,-7.809720,4.897733e+04,1.167301e+05,5.699957e+05,1.003549e+00,1.228797e+05
6,2.950953e+04,-6.981656,-1.192689,-3.719406,2.501525e+05,4.273401e+04,1.332662e+05,1.006309e+00,2.969570e+04
7,1.149661e+05,-1.641088,-5.182342,-5.869426,1.160598e+05,3.665019e+05,4.150934e+05,1.006360e+00,1.156973e+05
8,8.605237e+03,6.560286,2.016607,4.110467,-1.269315e+05,-3.901826e+04,-7.953127e+04,1.004347e+00,8.642642e+03
9,1.186085e+05,0.293739,-7.288808,3.284355,-2.110015e+04,5.235759e+05,-2.359246e+05,1.006111e+00,1.193333e+05
10,1.974810e+05,5.563296,-0.612415,-5.716177,-5.156561e+05,5.676406e+04,5.298265e+05,7.129202e-01,1.407882e+05
11,1.583869e+04,2.544165,1.250060,-7.480947,-6.678368e+04,-3.281376e+04,1.963729e+05,9.383456e-01,1.486217e+04
12,9.328999e+04,-7.351896,3.104337,0.559205,4.683626e+05,-1.977660e+05,-3.562494e+04,1.006009e+00,9.385053e+04
13,1.566284e+05,-0.622884,3.947690,6.930206,5.141714e+04,-3.258695e+05,-5.720669e+05,1.006477e+00,1.576429e+05
14,1.100386e+05,1.210798,-0.907235,7.855628,-8.377410e+04,6.277083e+04,-5.435241e+05,9.789417e-01,1.077214e+05
15,1.375880e+04,-6.738847,-0.191557,4.307116,1.648698e+05,4.686563e+03,-1.053761e+05,9.845733e-01,1.354655e+04
16,1.977370e+05,-2.248000,0.085118,7.677190,2.084998e+05,-7.894570e+03,-7.120518e+05,1.006373e+00,1.989973e+05
17,1.431006e+05,6.687549,3.341530,2.847957,-5.276586e+05,-2.636522e+05,-2.247085e+05,1.005971e+00,1.439551e+05
18,3.006314e+03,6.812767,-4.097687,0.891717,-7.791230e+04,4.686205e+04,-1.019787e+04,9.995560e-01,3.004979e+03
19,1.278291e+05,5.027028,1.636314,-6.004287,-3.748793e+05,-1.220244e+05,4.477562e+05,9.906356e-01,1.266320e+05
20,4.598077e+03,4.683261,4.704813,-4.464505,-6.623717e+04,-6.654200e+04,6.314323e+04,9.976940e-01,4.587474e+03
21,1.047780e+05,-4.172353,-4.417639,-5.203454,2.816965e+05,2.982570e+05,3.513113e+05,1.006270e+00,1.054350e+05
22,1.845278e+05,5.020097,-4.229411,4.572822,-4.497884e+05,3.789449e+05,-4.097137e+05,1.006057e+00,1.856454e+05
23,1.684980e+04,-3.708683,-0.310028,-7.081635,1.004113e+05,8.393883e+03,1.917327e+05,1.009848e+00,1.701573e+04
24,1.979926e+04,4.197759,-6.477876,2.101417,-1.231990e+05,1.901177e+05,-6.167398e+04,1.005813e+00,1.991435e+04
25,6.381450e+03,-4.164990,0.851143,6.777051,6.939672e+04,-1.418168e+04,-1.129187e+05,1.242963e+00,7.931903e+03
26,1.792842e+05,-0.746607,-0.360855,7.956907,6.593685e+04,3.186906e+04,-7.027173e+05,8.907009e-01,1.596886e+05
27,8.106338e+04,-5.686856,0.054309,-5.626431,3.377146e+05,-3.225169e+03,3.341263e+05,1.006361e+00,8.157903e+04
28,1.593823e+05,2.946127,-2.414342,-7.035005,-2.453222e+05,2.010408e+05,5.858006e+05,1.004697e+00,1.601310e+05
29,4.141820e+03,0.739100,3.100149,7.337766,-9.921203e+03,-4.161439e+04,-9.849740e+04,9.175217e-01,3.800210e+03
30,1.043295e+05,-1.186670,7.619905,2.128112,7.994637e+04,-5.133558e+05,-1.433717e+05,1.006094e+00,1.049653e+05
31,2.111709e+05,-1.367523,-5.301197,5.833283,1.310741e+05,5.081083e+05,-5.591076e+05,1.006230e+00,2.124865e+05
32,1.621915e+05,-2.925177,6.474259,-3.677949,2.457148e+05,-5.438378e+05,3.089477e+05,1.006134e+00,1.631863e+05
33,1.405376e+04,-3.138961,-6.819774,2.763622,7.761533e+04,1.686287e+05,-6.833454e+04,1.006385e+00,1.414349e+04
34,1.789495e+05,2.239337,2.983805,-7.076883,-1.975832e+05,-2.632698e+05,6.244141e+05,1.006340e+00,1.800841e+05
35,1.174422e+05,3.450468,-0.992849,7.149023,-2.466353e+05,7.096768e+04,-5.110036e+05,1.006424e+00,1.181966e+05
36,1.719698e+05,-6.581989,4.248959,-1.619805,5.693098e+05,-3.675141e+05,1.401052e+05,1.006087e+00,1.730166e+05
37,1.296965e+05,-0.972814,0.070325,-7.940320,7.307342e+04,-5.282533e+03,5.964409e+05,1.076605e+00,1.396319e+05
38,2.284022e+05,2.281723,6.986139,-3.160317,-2.274461e+05,-6.963903e+05,3.150259e+05,1.006092e+00,2.297937e+05
39,3.837773e+04,-2.697425,-3.774866,-6.517230,1.102185e+05,1.542434e+05,2.662981e+05,1.007313e+00,3.865837e+04
