i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,4.174822e+05,5.374109,5.834810,1.036315,-4.984656e+05,-5.411971e+05,-9.612151e+04,1.006030e+00,4.199996e+05
1,4.132670e+04,1.312008,6.641518,-4.262496,-3.828790e+04,-1.938173e+05,1.243911e+05,1.006398e+00,4.159112e+04
2,3.337834e+05,7.322249,-3.185409,-0.487684,-6.072767e+05,2.641845e+05,4.044648e+04,1.005869e+00,3.357422e+05
3,4.901825e+05,7.778017,1.716650,-0.745365,-7.817314e+05,-1.725323e+05,7.491305e+04,1.005873e+00,4.930615e+05
4,1.206582e+05,1.665659,0.080629,7.824262,-8.305664e+04,-4.020514e+03,-3.901501e+05,9.047919e-01,1.091706e+05
5,1.187012e+04,-0.671056,-1.599362,-7.809720,1.049534e+04,2.501406e+04,1.221442e+05,1.028292e+00,1.220595e+04
6,2.654452e+05,-6.981656,-1.192689,-3.719406,5.163636e+05,8.821134e+04,2.750874e+05,1.006136e+00,2.670740e+05
7,1.223771e+03,-1.641088,-5.182342,-5.869426,8.241222e+03,2.602471e+04,2.947511e+04,1.119825e+00,1.370409e+03
8,2.688529e+05,6.560286,2.016607,4.110467,-4.883036e+05,-1.501026e+05,-3.059556e+05,1.005974e+00,2.704590e+05
9,6.947781e+05,0.293739,-7.288808,3.284355,-3.514756e+04,8.721463e+05,-3.929913e+05,1.006094e+00,6.990122e+05
10,4.289003e+04,5.563296,-0.612415,-5.716177,-1.653942e+05,1.820679e+04,1.699392e+05,6.658984e-01,2.856040e+04
11,6.147928e+04,2.544165,1.250060,-7.480947,-9.055647e+04,-4.449438e+04,2.662752e+05,1.045296e+00,6.426407e+04
12,1.642591e+05,-7.351896,3.104337,0.559205,4.277342e+05,-1.806107e+05,-3.253463e+04,1.005996e+00,1.652440e+05
13,3.132930e+05,-0.622884,3.947690,6.930206,5.004866e+04,-3.171963e+05,-5.568411e+05,1.006485e+00,3.153247e+05
14,3.239686e+05,1.210798,-0.907235,7.855628,-9.893115e+04,7.412781e+04,-6.418627e+05,9.917274e-01,3.212885e+05
15,1.029854e+05,-6.738847,-0.191557,4.307116,3.104439e+05,8.824630e+03,-1.984194e+05,9.996016e-01,1.029444e+05
16,1.953703e+05,-2.248000,0.085118,7.677190,1.426380e+05,-5.400802e+03,-4.871260e+05,1.006366e+00,1.966140e+05
