i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.206248e+05,5.374109,5.834810,1.036315,-4.523317e+05,-4.911083e+05,-8.722529e+04,1.006010e+00,1.213498e+05
1,7.976358e+04,1.312008,6.641518,-4.262496,-8.979888e+04,-4.545712e+05,2.917417e+05,1.006167e+00,8.025545e+04
2,1.067541e+05,7.322249,-3.185409,-0.487684,-5.797876e+05,2.522259e+05,3.861562e+04,1.005820e+00,1.073754e+05
3,1.677106e+05,7.778017,1.716650,-0.745365,-7.719361e+05,-1.703704e+05,7.397437e+04,1.005843e+00,1.686905e+05
4,5.096169e+04,1.665659,0.080629,7.824262,-9.112557e+04,-4.411105e+03,-4.280530e+05,9.103483e-01,4.639289e+04
5,1.685027e+05,-0.671056,-1.599362,-7.809720,6.675667e+04,1.591045e+05,7.769108e+05,1.006814e+00,1.696510e+05
6,1.958104e+05,-6.981656,-1.192689,-3.719406,7.487011e+05,1.279020e+05,3.988628e+05,1.006113e+00,1.970073e+05
7,1.211127e+05,-1.641088,-5.182342,-5.869426,1.384073e+05,4.370722e+05,4.950200e+05,1.006292e+00,1.218748e+05
8,1.667919e+05,6.560286,2.016607,4.110467,-6.492957e+05,-1.995910e+05,-4.068281e+05,1.006015e+00,1.677953e+05
9,4.473453e+04,0.293739,-7.288808,3.284355,-1.505622e+04,3.736029e+05,-1.683464e+05,1.006143e+00,4.500935e+04
10,4.367035e+04,5.563296,-0.612415,-5.716177,-2.817460e+05,3.101494e+04,2.894884e+05,6.800142e-01,2.969646e+04
11,1.423770e+05,2.544165,1.250060,-7.480947,-2.326470e+05,-1.143097e+05,6.840828e+05,1.041949e+00,1.483495e+05
12,1.873008e+04,-7.351896,3.104337,0.559205,2.438380e+05,-1.029605e+05,-1.854699e+04,1.005771e+00,1.883817e+04
13,3.725337e+04,-0.622884,3.947690,6.930206,2.913549e+04,-1.846537e+05,-3.241613e+05,1.007181e+00,3.752088e+04
14,1.637762e+04,1.210798,-0.907235,7.855628,-3.755168e+04,2.813698e+04,-2.436343e+05,8.934868e-01,1.463318e+04
15,3.532658e+04,-6.738847,-0.191557,4.307116,3.069507e+05,8.725331e+03,-1.961867e+05,9.987109e-01,3.528105e+04
16,1.620551e+05,-2.248000,0.085118,7.677190,2.193107e+05,-8.303912e+03,-7.489724e+05,1.006370e+00,1.630873e+05
17,1.874666e+05,6.687549,3.341530,2.847957,-7.017156e+05,-3.506223e+05,-2.988323e+05,1.006016e+00,1.885944e+05
18,4.648063e+04,6.812767,-4.097687,0.891717,-3.559523e+05,2.140953e+05,-4.659027e+04,1.005730e+00,4.674696e+04
19,4.396770e+04,5.027028,1.636314,-6.004287,-2.554526e+05,-8.315065e+04,3.051129e+05,9.662373e-01,4.248323e+04
20,2.186127e+04,4.683261,4.704813,-4.464505,-1.678101e+05,-1.685824e+05,1.599717e+05,1.005085e+00,2.197244e+04
21,6.881786e+02,-4.172353,-4.417639,-5.203454,2.652552e+04,2.808491e+04,3.308069e+04,1.037524e+00,7.140020e+02
22,4.031689e+04,5.020097,-4.229411,4.572822,-2.442800e+05,2.058049e+05,-2.225154e+05,1.005986e+00,4.055825e+04
23,8.067362e+04,-3.708683,-0.310028,-7.081635,2.552805e+05,2.134019e+04,4.874516e+05,1.006707e+00,8.121472e+04
24,9.898178e+04,4.197759,-6.477876,2.101417,-3.200570e+05,4.939039e+05,-1.602219e+05,1.006038e+00,9.957948e+04
25,2.341695e+05,-4.164990,0.851143,6.777051,4.884401e+05,-9.981599e+04,-7.947639e+05,9.688549e-01,2.268763e+05
26,5.610420e+04,-0.746607,-0.360855,7.956907,4.285699e+04,2.071394e+04,-4.567454e+05,9.263429e-01,5.197173e+04
27,1.008890e+05,-5.686856,0.054309,-5.626431,4.377501e+05,-4.180506e+03,4.330988e+05,1.006263e+00,1.015208e+05
28,3.163421e+01,2.946127,-2.414342,-7.035005,-4.015709e+03,3.290860e+03,9.589039e+03,1.831434e-01,5.793595e+00
29,1.438368e+05,0.739100,3.100149,7.337766,-6.793141e+04,-2.849376e+05,-6.744210e+05,1.006521e+00,1.447747e+05
30,3.943595e+04,-1.186670,7.619905,2.128112,5.710948e+04,-3.667144e+05,-1.024172e+05,1.006099e+00,3.967646e+04
