i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,2.736837e+05,5.374109,5.834810,1.036315,-4.879168e+05,-5.297440e+05,-9.408733e+04,1.006024e+00,2.753323e+05
1,1.806029e+05,1.312008,6.641518,-4.262496,-9.676396e+04,-4.898291e+05,3.143701e+05,1.006153e+00,1.817142e+05
2,2.558368e+05,7.322249,-3.185409,-0.487684,-6.427483e+05,2.796158e+05,4.280899e+04,1.005881e+00,2.573413e+05
3,2.612876e+04,7.778017,1.716650,-0.745365,-2.181942e+05,-4.815662e+04,2.090947e+04,1.003240e+00,2.621340e+04
4,2.790630e+05,1.665659,0.080629,7.824262,-1.527046e+05,-7.391955e+03,-7.173143e+05,9.978032e-01,2.784500e+05
5,3.522004e+05,-0.671056,-1.599362,-7.809720,6.911444e+04,1.647239e+05,8.043504e+05,1.007017e+00,3.546718e+05
6,1.198880e+05,-6.981656,-1.192689,-3.719406,4.195283e+05,7.166878e+04,2.234994e+05,1.006167e+00,1.206273e+05
7,2.115238e+05,-1.641088,-5.182342,-5.869426,1.309864e+05,4.136382e+05,4.684791e+05,1.006305e+00,2.128575e+05
8,1.391512e+05,6.560286,2.016607,4.110467,-4.246990e+05,-1.305508e+05,-2.661029e+05,1.005929e+00,1.399762e+05
9,1.395973e+04,0.293739,-7.288808,3.284355,-6.023041e+03,1.494548e+05,-6.734473e+04,1.006538e+00,1.405100e+04
10,2.345054e+05,5.563296,-0.612415,-5.716177,-4.675452e+05,5.146795e+04,4.803934e+05,7.077581e-01,1.659731e+05
11,8.054518e+04,2.544165,1.250060,-7.480947,-1.253083e+05,-6.156951e+04,3.684608e+05,1.175316e+00,9.466603e+04
12,6.646550e+04,-7.351896,3.104337,0.559205,3.289368e+05,-1.388935e+05,-2.501983e+04,1.005924e+00,6.685922e+04
13,6.053760e+04,-0.622884,3.947690,6.930206,2.659713e+04,-1.685662e+05,-2.959196e+05,1.007282e+00,6.097843e+04
14,3.047779e+05,1.210798,-0.907235,7.855628,-1.160055e+05,8.692137e+04,-7.526404e+05,9.974830e-01,3.040107e+05
15,1.717802e+05,-6.738847,-0.191557,4.307116,4.847157e+05,1.377845e+04,-3.098047e+05,1.003355e+00,1.723566e+05
16,7.943296e+04,-2.248000,0.085118,7.677190,1.099542e+05,-4.163269e+03,-3.755066e+05,1.005518e+00,7.987129e+04
17,4.958073e+02,6.687549,3.341530,2.847957,-2.584273e+04,-1.291269e+04,-1.100537e+04,9.612270e-01,4.765834e+02
18,2.030287e+05,6.812767,-4.097687,0.891717,-5.327423e+05,3.204294e+05,-6.973015e+04,1.005935e+00,2.042336e+05
19,8.383309e+04,5.027028,1.636314,-6.004287,-2.526004e+05,-8.222222e+04,3.017061e+05,9.659695e-01,8.098021e+04
20,1.631436e+05,4.683261,4.704813,-4.464505,-3.282829e+05,-3.297936e+05,3.129487e+05,1.005881e+00,1.641030e+05
21,2.042310e+05,-4.172353,-4.417639,-5.203454,3.272328e+05,3.464703e+05,4.081008e+05,1.006225e+00,2.055024e+05
22,1.897641e+05,5.020097,-4.229411,4.572822,-3.795194e+05,3.197436e+05,-3.457055e+05,1.006045e+00,1.909112e+05
23,3.861559e+05,-3.708683,-0.310028,-7.081635,3.999594e+05,3.343463e+04,7.637123e+05,1.006326e+00,3.885986e+05
24,2.327207e+05,4.197759,-6.477876,2.101417,-3.514389e+05,5.423317e+05,-1.759319e+05,1.006048e+00,2.341282e+05
25,1.718593e+05,-4.164990,0.851143,6.777051,2.996508e+05,-6.123563e+04,-4.875758e+05,9.535590e-01,1.638780e+05
26,2.392484e+05,-0.746607,-0.360855,7.956907,6.337694e+04,3.063178e+04,-6.754352e+05,8.920687e-01,2.134260e+05
27,1.922200e+05,-5.686856,0.054309,-5.626431,4.326995e+05,-4.132273e+03,4.281019e+05,1.006258e+00,1.934228e+05
28,4.165617e+04,2.946127,-2.414342,-7.035005,-1.043533e+05,8.551717e+04,2.491833e+05,9.967006e-01,4.151873e+04
29,2.628996e+05,0.739100,3.100149,7.337766,-6.576780e+04,-2.758624e+05,-6.529407e+05,1.006526e+00,2.646152e+05
30,1.909492e+05,-1.186670,7.619905,2.128112,8.999194e+04,-5.778610e+05,-1.613869e+05,1.006093e+00,1.921126e+05
31,9.634324e+04,-1.367523,-5.301197,5.833283,7.366483e+04,2.855614e+05,-3.142235e+05,1.006567e+00,9.697595e+04
32,2.034587e+05,-2.925177,6.474259,-3.677949,2.289840e+05,-5.068076e+05,2.879113e+05,1.006142e+00,2.047083e+05
33,2.281600e+05,-3.138961,-6.819774,2.763622,2.602080e+05,5.653334e+05,-2.290938e+05,1.006106e+00,2.295530e+05
34,5.721929e+04,2.239337,2.983805,-7.076883,-9.296202e+04,-1.238673e+05,2.937840e+05,1.007603e+00,5.765431e+04
35,3.138496e+05,3.450468,-0.992849,7.149023,-3.354699e+05,9.652926e+04,-6.950601e+05,1.006282e+00,3.158213e+05
36,3.042212e+05,-6.581989,4.248959,-1.619805,6.300381e+05,-4.067168e+05,1.550502e+05,1.006087e+00,3.060730e+05
37,4.880794e+04,-0.972814,0.070325,-7.940320,3.729840e+04,-2.696329e+03,3.044375e+05,1.407699e+00,6.870689e+04
38,1.518877e+05,2.281723,6.986139,-3.160317,-1.543260e+05,-4.725127e+05,2.137504e+05,1.006096e+00,1.528137e+05
39,2.507687e+05,-2.697425,-3.774866,-6.517230,2.344234e+05,3.280599e+05,5.663888e+05,1.006354e+00,2.523620e+05
40,1.127619e+05,-4.715940,0.703502,6.423783,2.748302e+05,-4.099789e+04,-3.743580e+05,9.081352e-01,1.024031e+05
41,1.489673e+05,2.814009,-1.999630,7.216844,-1.884889e+05,1.339399e+05,-4.834011e+05,1.006556e+00,1.499439e+05
42,3.277149e+05,-2.377674,1.502366,-7.489297,2.362192e+05,-1.492584e+05,7.440533e+05,1.006480e+00,3.298386e+05
43,2.414192e+05,3.823259,6.212548,3.284347,-3.260127e+05,-5.297496e+05,-2.800592e+05,1.006060e+00,2.428822e+05
44,2.917205e+04,5.234348,5.945433,1.119563,-1.551533e+05,-1.762308e+05,-3.318541e+04,1.005519e+00,2.933305e+04
45,1.311672e+05,-1.628092,0.503105,-7.816406,1.023308e+05,-3.162177e+04,4.912863e+05,1.003075e+00,1.315705e+05
46,2.807104e+04,0.489114,2.204324,-7.674746,-1.422179e+04,-6.409431e+04,2.231558e+05,1.007043e+00,2.826875e+04
47,9.070302e+03,5.131721,-6.135392,-0.149679,-8.481815e+04,1.014070e+05,2.473921e+03,1.004546e+00,9.111536e+03
48,4.796953e+04,3.271781,-7.238734,0.946664,-1.243603e+05,2.751441e+05,-3.598267e+04,1.005968e+00,4.825582e+04
49,1.548339e+05,-2.812900,-3.100667,-6.817144,1.920889e+05,2.117401e+05,4.655330e+05,1.006616e+00,1.558583e+05
50,1.235362e+05,-0.337736,-1.090672,-7.918104,2.060107e+04,6.652825e+04,4.829846e+05,1.034228e+00,1.277646e+05
51,1.954830e+05,-1.954198,7.749167,-0.362658,1.499471e+05,-5.945994e+05,2.782705e+04,1.006092e+00,1.966738e+05
52,6.200674e+04,-2.594361,1.555754,-7.406006,1.121153e+05,-6.723188e+04,3.200504e+05,1.008015e+00,6.250371e+04
53,2.203167e+05,-0.791048,-6.182939,-5.014530,6.443787e+04,5.036555e+05,4.084782e+05,1.006213e+00,2.216855e+05
54,1.021469e+05,-0.129343,-0.461785,7.985614,7.174149e+03,2.561338e+04,-4.429306e+05,7.628441e-01,7.792212e+04
55,6.087819e+04,-1.607058,-0.254403,7.832793,6.881406e+04,1.089350e+04,-3.353995e+05,9.179513e-01,5.588321e+04
56,3.462196e+05,-6.710662,0.466956,-4.330008,6.852611e+05,-4.768332e+04,4.421600e+05,1.006128e+00,3.483411e+05
57,8.978924e+04,2.346184,-1.355214,-7.527205,-1.220082e+05,7.047497e+04,3.914360e+05,9.935480e-01,8.920992e+04
58,1.438292e+05,0.171423,0.205094,-7.995533,-1.128255e+04,-1.349865e+04,5.262424e+05,1.038399e+00,1.493520e+05
59,4.378202e+04,-7.536317,2.658624,-0.368302,2.736667e+05,-9.654276e+04,1.337418e+04,1.005918e+00,4.404111e+04
