i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.958951e+04,5.374109,5.834810,1.036315,-2.178720e+05,-2.365493e+05,-4.201330e+04,1.005751e+00,1.970217e+04
1,5.349807e+04,1.312008,6.641518,-4.262496,-8.789995e+04,-4.449586e+05,2.855724e+05,1.006170e+00,5.382814e+04
2,5.311429e+02,7.322249,-3.185409,-0.487684,-4.888024e+04,2.126445e+04,3.255573e+03,9.733294e-01,5.169770e+02
3,1.339673e+05,7.778017,1.716650,-0.745365,-8.246153e+05,-1.819970e+05,7.902260e+04,1.005873e+00,1.347540e+05
4,2.794924e+03,1.665659,0.080629,7.824262,-2.550670e+04,-1.234700e+03,-1.198151e+05,7.821752e-01,2.186120e+03
5,8.572914e+04,-0.671056,-1.599362,-7.809720,5.691233e+04,1.356420e+05,6.623429e+05,1.004931e+00,8.615185e+04
6,6.323190e+04,-6.981656,-1.192689,-3.719406,5.085220e+05,8.687173e+04,2.709099e+05,1.006144e+00,6.362037e+04
7,8.089626e+04,-1.641088,-5.182342,-5.869426,1.352008e+05,4.269465e+05,4.835518e+05,1.006302e+00,8.140610e+04
8,9.385750e+04,6.560286,2.016607,4.110467,-5.821575e+05,-1.789529e+05,-3.647614e+05,1.005998e+00,9.442047e+04
9,1.251481e+05,0.293739,-7.288808,3.284355,-3.009939e+04,7.468818e+05,-3.365468e+05,1.006099e+00,1.259114e+05
10,4.328689e+04,5.563296,-0.612415,-5.716177,-3.352692e+05,3.690684e+04,3.444824e+05,6.887878e-01,2.981548e+04
11,3.587897e+04,2.544165,1.250060,-7.480947,-1.395881e+05,-6.858579e+04,4.104495e+05,1.018504e+00,3.654286e+04
12,8.923642e+04,-7.351896,3.104337,0.559205,6.361414e+05,-2.686106e+05,-4.838666e+04,1.006041e+00,8.977550e+04
13,6.735344e+04,-0.622884,3.947690,6.930206,4.682420e+04,-2.967605e+05,-5.209658e+05,1.006584e+00,6.779691e+04
14,7.948016e+04,1.210798,-0.907235,7.855628,-9.887452e+04,7.408537e+04,-6.414953e+05,9.885651e-01,7.857131e+04
15,5.026362e+04,-6.738847,-0.191557,4.307116,4.376185e+05,1.243967e+04,-2.797027e+05,1.002497e+00,5.038914e+04
16,1.075976e+04,-2.248000,0.085118,7.677190,6.754308e+04,-2.557430e+03,-2.306677e+05,9.627585e-01,1.035905e+04
17,4.358883e+04,6.687549,3.341530,2.847957,-4.044248e+05,-2.020767e+05,-1.722282e+05,1.005875e+00,4.384489e+04
18,8.862700e+03,6.812767,-4.097687,0.891717,-1.857761e+05,1.117391e+05,-2.431606e+04,1.004792e+00,8.905174e+03
19,5.946926e+02,5.027028,1.636314,-6.004287,-3.550919e+04,-1.155836e+04,4.241221e+04,1.604263e+00,9.540434e+02
20,5.524999e+04,4.683261,4.704813,-4.464505,-3.188582e+05,-3.203256e+05,3.039643e+05,1.005854e+00,5.557343e+04
21,1.116349e+04,-4.172353,-4.417639,-5.203454,1.276922e+05,1.351990e+05,1.592483e+05,1.007113e+00,1.124289e+04
22,1.538414e+05,5.020097,-4.229411,4.572822,-5.703374e+05,4.805070e+05,-5.195222e+05,1.006066e+00,1.547746e+05
23,1.635509e+04,-3.708683,-0.310028,-7.081635,1.373818e+05,1.148444e+04,2.623271e+05,1.008244e+00,1.648991e+04
24,3.113581e+04,4.197759,-6.477876,2.101417,-2.145511e+05,3.310899e+05,-1.074052e+05,1.005983e+00,3.132209e+04
25,2.356868e+03,-4.164990,0.851143,6.777051,5.856858e+04,-1.196888e+04,-9.529969e+04,1.015884e+00,2.394305e+03
26,1.049747e+05,-0.746607,-0.360855,7.956907,7.006760e+04,3.386556e+04,-7.467405e+05,8.901532e-01,9.344353e+04
27,1.562525e+05,-5.686856,0.054309,-5.626431,6.511317e+05,-6.218298e+03,6.442132e+05,1.006166e+00,1.572160e+05
28,4.814499e+04,2.946127,-2.414342,-7.035005,-1.872450e+05,1.534467e+05,4.471190e+05,1.003246e+00,4.830127e+04
29,2.445718e+03,0.739100,3.100149,7.337766,-1.058741e+04,-4.440879e+04,-1.051115e+05,9.253661e-01,2.263184e+03
30,9.070850e+04,-1.186670,7.619905,2.128112,1.035230e+05,-6.647476e+05,-1.856529e+05,1.006092e+00,9.126109e+04
31,7.966667e+04,-1.367523,-5.301197,5.833283,1.118037e+05,4.334065e+05,-4.769080e+05,1.006301e+00,8.016868e+04
32,9.196886e+03,-2.925177,6.474259,-3.677949,8.125604e+04,-1.798431e+05,1.021667e+05,1.006498e+00,9.256646e+03
33,1.150045e+05,-3.138961,-6.819774,2.763622,3.083377e+05,6.699010e+05,-2.714685e+05,1.006100e+00,1.157061e+05
34,1.158130e+04,2.239337,2.983805,-7.076883,-6.980414e+04,-9.301054e+04,2.205991e+05,1.009158e+00,1.168736e+04
35,1.030765e+05,3.450468,-0.992849,7.149023,-3.208788e+05,9.233076e+04,-6.648287e+05,1.006310e+00,1.037270e+05
36,3.439015e+04,-6.581989,4.248959,-1.619805,3.535553e+05,-2.282353e+05,8.700874e+04,1.006087e+00,3.459949e+04
