i,eV,hit_status,x_0,y_0,z_0,v_x,v_y,v_z
0,1.204533e+03,miss,53.741090,58.348096,10.363151,-5.841108e+04,-4.536446e+04,-1.213922e+04
1,1.399973e+03,miss,-7.044606,-14.697498,-78.322137,-1.288573e+04,1.233924e+04,7.880516e+04
2,1.473017e+03,miss,77.780168,17.166498,-7.453646,-7.919763e+04,-2.219520e+04,1.021237e+04
3,1.657003e+03,miss,60.829508,27.163487,-44.293521,-5.280258e+04,-4.404914e+04,5.476070e+04
4,1.899953e+03,miss,-69.816556,-11.926889,-37.194056,8.093409e+04,-9.060468e+03,4.719864e+04
5,2.421126e+03,miss,0.910003,-11.850085,79.112245,-1.292940e+04,3.682932e+04,-9.882800e+04
6,2.450237e+03,miss,2.937395,-72.888083,32.843554,2.270173e+04,9.473240e+04,-4.400796e+04
7,2.507059e+03,miss,0.381819,-18.105584,77.923309,1.987003e+04,6.604852e+03,-1.060794e+05
8,2.585417e+03,miss,-73.518964,31.043370,5.592054,1.080863e+05,-1.732986e+04,-8.585352e+03
9,3.026939e+03,miss,12.662377,21.881220,-75.900437,9.056666e+03,-2.215949e+04,1.163726e+05
10,3.054055e+03,miss,-67.388470,-1.915574,43.071158,8.824856e+04,4.974962e+03,-8.018447e+04
11,3.117455e+03,miss,15.464628,9.914339,77.862386,-4.380975e+04,4.889815e+03,-1.122255e+05
12,3.202061e+03,miss,68.127674,-40.976873,8.917170,-8.738624e+04,8.392964e+04,-1.586726e+04
13,3.238924e+03,miss,3.886808,-30.452448,73.875173,-1.855573e+04,1.936719e+04,-1.199367e+05
14,3.292325e+03,miss,-41.723531,-44.176395,-52.034538,8.482168e+04,4.654755e+04,7.740704e+04
15,3.476541e+03,miss,-27.699135,74.977564,-3.335078,4.996631e+04,-1.170361e+05,4.268198e+03
16,3.507366e+03,miss,41.977585,-64.778756,21.014165,-8.317221e+04,9.291217e+04,-2.838591e+04
17,3.510271e+03,miss,33.942484,70.207062,-17.857105,-2.628947e+04,-1.208782e+05,3.266389e+04
18,3.832640e+03,miss,-56.868556,0.543094,-56.264308,1.044459e+05,-1.908794e+04,8.123805e+04
19,3.880262e+03,miss,27.099004,-41.515503,62.786200,-2.120974e+04,8.853380e+04,-9.902983e+04
20,3.883318e+03,miss,-11.866696,76.199052,21.281119,9.420865e+03,-1.310308e+05,-2.917890e+04
21,3.937487e+03,miss,4.257924,67.077869,43.386975,-2.246178e+04,-1.185516e+05,-6.166720e+04
22,3.949808e+03,miss,-31.389612,-68.197737,27.636225,5.968906e+04,1.158081e+05,-3.801340e+04
23,3.993162e+03,miss,6.312052,-9.216022,-79.216305,9.220222e+03,4.136041e+04,1.297143e+05
24,4.037431e+03,miss,-65.819894,42.489585,-16.198048,9.888715e+04,-8.848705e+04,3.491848e+04
25,4.056234e+03,miss,45.576986,-11.368477,64.757209,-9.285336e+04,-4.926130e+03,-1.013390e+05
26,4.135556e+03,miss,-26.974249,-37.748659,-65.172300,1.294406e+04,7.323882e+04,1.172776e+05
27,4.204162e+03,miss,7.041686,23.279307,-76.213441,1.004579e+04,-1.405369e+04,1.389497e+05
28,4.257232e+03,miss,-23.776736,15.023657,-74.892967,5.859471e+04,3.436636e+03,1.280929e+05
29,4.387166e+03,miss,-21.840306,24.666841,72.900946,4.976297e+03,-3.627222e+04,-1.382694e+05
30,4.425046e+03,miss,-16.280917,5.031049,-78.164060,3.605596e+04,2.535243e+04,1.367214e+05
31,4.636269e+03,miss,28.471008,-18.339959,-72.477911,-8.010967e+04,2.908279e+04,1.198213e+05
32,4.670455e+03,miss,32.717810,-72.387345,9.466638,-9.155957e+04,1.142109e+05,-1.877901e+04
33,4.698712e+03,miss,29.125041,-57.430801,-47.470361,-2.073879e+04,1.080366e+05,9.904395e+04
34,4.875676e+03,miss,-19.541982,77.491669,-3.626584,5.350325e+03,-1.504739e+05,8.119909e+03
35,5.107782e+03,miss,42.878001,-42.042551,-52.857364,-9.792704e+04,4.673293e+04,1.097528e+05
36,5.203821e+03,miss,-1.293430,-4.617847,79.856136,-3.508085e+04,2.832832e+03,-1.517515e+05
37,5.253661e+03,miss,73.337347,31.842024,2.778328,-1.333800e+05,-8.178499e+04,-4.540270e+03
