i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,1.878690e+02,5.374109,5.834810,1.036315,-1.988349e+04,-2.158802e+04,-3.834229e+03,1.655317e+00,3.109827e+02
1,2.019974e+02,1.312008,6.641518,-4.262496,-5.033476e+03,-2.547997e+04,1.635293e+04,1.388931e+00,2.805605e+02
2,2.413620e+02,7.322249,-3.185409,-0.487684,-3.070702e+04,1.335852e+04,2.045181e+03,0.000000e+00,0.000000e+00
3,5.624017e+02,7.778017,1.716650,-0.745365,-4.979100e+04,-1.098914e+04,4.771455e+03,1.169009e+00,6.574526e+02
4,6.814574e+02,1.665659,0.080629,7.824262,-1.173719e+04,-5.681608e+02,-5.513424e+04,0.000000e+00,0.000000e+00
5,8.237787e+02,-0.671056,-1.599362,-7.809720,5.199037e+03,1.239113e+04,6.050613e+04,0.000000e+00,0.000000e+00
6,8.249178e+02,-6.981656,-1.192689,-3.719406,5.412806e+04,9.246795e+03,2.883617e+04,8.770826e-01,7.235211e+02
7,9.372572e+02,-1.641088,-5.182342,-5.869426,1.356188e+04,4.282666e+04,4.850469e+04,0.000000e+00,0.000000e+00
8,9.593616e+02,6.560286,2.016607,4.110467,-5.484950e+04,-1.686052e+04,-3.436695e+04,0.000000e+00,0.000000e+00
9,1.445629e+03,0.293739,-7.288808,3.284355,-3.014736e+03,7.480723e+04,-3.370833e+04,3.094648e-02,4.473712e+01
10,1.657003e+03,5.563296,-0.612415,-5.716177,-6.112974e+04,6.729237e+03,6.280960e+04,0.000000e+00,0.000000e+00
11,1.733991e+03,2.544165,1.250060,-7.480947,-2.859746e+04,-1.405119e+04,8.408890e+04,0.000000e+00,0.000000e+00
12,1.797234e+03,-7.351896,3.104337,0.559205,8.413183e+04,-3.552465e+04,-6.399298e+03,1.151874e+00,2.070186e+03
13,1.826553e+03,-0.622884,3.947690,6.930206,7.185917e+03,-4.554261e+04,-7.995047e+04,0.000000e+00,0.000000e+00
14,1.891447e+03,1.210798,-0.907235,7.855628,-1.421437e+04,1.065064e+04,-9.222247e+04,0.000000e+00,0.000000e+00
15,1.899953e+03,-6.738847,-0.191557,4.307116,7.928950e+04,2.253871e+03,-5.067767e+04,0.000000e+00,0.000000e+00
16,1.981038e+03,-2.248000,0.085118,7.677190,2.700856e+04,-1.022644e+03,-9.223747e+04,0.000000e+00,0.000000e+00
17,2.082091e+03,6.687549,3.341530,2.847957,-8.237122e+04,-4.115797e+04,-3.507857e+04,1.601398e+00,3.334256e+03
18,2.450237e+03,6.812767,-4.097687,0.891717,-9.103037e+04,5.475220e+04,-1.191488e+04,1.709579e+00,4.188873e+03
19,2.507059e+03,5.027028,1.636314,-6.004287,-6.794419e+04,-2.211605e+04,8.115260e+04,0.000000e+00,0.000000e+00
20,2.600077e+03,4.683261,4.704813,-4.464505,-6.446145e+04,-6.475811e+04,6.145045e+04,1.240814e+00,3.226211e+03
21,2.684503e+03,-4.172353,-4.417639,-5.203454,5.835414e+04,6.178469e+04,7.277502e+04,0.000000e+00,0.000000e+00
22,2.784800e+03,5.020097,-4.229411,4.572822,-7.151016e+04,6.024702e+04,-6.513884e+04,0.000000e+00,0.000000e+00
23,2.789934e+03,-3.708683,-0.310028,-7.081635,5.287804e+04,4.420342e+03,1.009693e+05,1.740342e-04,4.855439e-01
24,2.822242e+03,4.197759,-6.477876,2.101417,-6.019678e+04,9.289415e+04,-3.013477e+04,9.157663e-01,2.584514e+03
25,2.883201e+03,-4.164990,0.851143,6.777051,6.036846e+04,-1.233670e+04,-9.822835e+04,0.000000e+00,0.000000e+00
26,2.891177e+03,-0.746607,-0.360855,7.956907,1.083647e+04,5.237558e+03,-1.154889e+05,6.931851e-01,2.004121e+03
27,2.985058e+03,-5.686856,0.054309,-5.626431,8.387013e+04,-8.009584e+02,8.297898e+04,8.679823e-01,2.590978e+03
28,3.095680e+03,2.946127,-2.414342,-7.035005,-4.424745e+04,3.626064e+04,1.056577e+05,0.000000e+00,0.000000e+00
29,3.101568e+03,0.739100,3.100149,7.337766,-1.111099e+04,-4.660494e+04,-1.103096e+05,0.000000e+00,0.000000e+00
30,3.117455e+03,-1.186670,7.619905,2.128112,1.788499e+04,-1.148440e+05,-3.207401e+04,9.321343e-01,2.905887e+03
31,3.145572e+03,-1.367523,-5.301197,5.833283,2.070347e+04,8.025690e+04,-8.831237e+04,0.000000e+00,0.000000e+00
32,3.162098e+03,-2.925177,6.474259,-3.677949,4.440158e+04,-9.827351e+04,5.582800e+04,1.002073e+00,3.168652e+03
33,3.238924e+03,-3.138961,-6.819774,2.763622,4.822198e+04,1.047681e+05,-4.245587e+04,9.121417e-01,2.954358e+03
34,3.269947e+03,2.239337,2.983805,-7.076883,-3.456594e+04,-4.605740e+04,1.092373e+05,0.000000e+00,0.000000e+00
35,3.315001e+03,3.450468,-0.992849,7.149023,-5.362638e+04,1.543064e+04,-1.111085e+05,0.000000e+00,0.000000e+00
36,3.350161e+03,-6.581989,4.248959,-1.619805,1.028368e+05,-6.638562e+04,2.530779e+04,9.857560e-01,3.302441e+03
37,3.371920e+03,-0.972814,0.070325,-7.940320,1.524851e+04,-1.102326e+03,1.244616e+05,0.000000e+00,0.000000e+00
38,3.418842e+03,2.281723,6.986139,-3.160317,-3.601315e+04,-1.102644e+05,4.988028e+04,1.531462e+00,5.235825e+03
39,3.501028e+03,-2.697425,-3.774866,-6.517230,4.308299e+04,6.029176e+04,1.040925e+05,0.000000e+00,0.000000e+00
40,3.510271e+03,-4.715940,0.703502,6.423783,7.542187e+04,-1.125108e+04,-1.027353e+05,0.000000e+00,0.000000e+00
41,3.833353e+03,2.814009,-1.999630,7.216844,-4.702985e+04,3.341934e+04,-1.206134e+05,0.000000e+00,0.000000e+00
42,3.883318e+03,-2.377674,1.502366,-7.489297,3.999562e+04,-2.527178e+04,1.259799e+05,1.448984e-01,5.626866e+02
43,3.949808e+03,3.823259,6.212548,3.284347,-6.486051e+04,-1.053941e+05,-5.571802e+04,9.186738e-01,3.628585e+03
44,3.959920e+03,5.234348,5.945433,1.119563,-8.891284e+04,-1.009916e+05,-1.901738e+04,1.093068e+00,4.328461e+03
45,3.985270e+03,-1.628092,0.503105,-7.816406,2.774383e+04,-8.573262e+03,1.331971e+05,0.000000e+00,0.000000e+00
46,3.986428e+03,0.489114,2.204324,-7.674746,-8.336057e+03,-3.756869e+04,1.308021e+05,0.000000e+00,0.000000e+00
47,4.037621e+03,5.131721,-6.135392,-0.149679,-8.802063e+04,1.052359e+05,2.567329e+03,1.126962e+00,4.550247e+03
48,4.107326e+03,3.271781,-7.238734,0.946664,-5.660079e+04,1.252279e+05,-1.637699e+04,1.048551e+00,4.306741e+03
49,4.171841e+03,-2.812900,-3.100667,-6.817144,4.904299e+04,5.406020e+04,1.188571e+05,0.000000e+00,0.000000e+00
50,4.278603e+03,-0.337736,-1.090672,-7.918104,5.963309e+03,1.925767e+04,1.398076e+05,0.000000e+00,0.000000e+00
51,4.387166e+03,-1.954198,7.749167,-0.362658,3.493971e+04,-1.385497e+05,6.484081e+03,1.003092e+00,4.400731e+03
52,4.450248e+03,-2.594361,1.555754,-7.406006,4.671767e+04,-2.801507e+04,1.333628e+05,3.786798e-01,1.685219e+03
53,4.456595e+03,-0.791048,-6.182939,-5.014530,1.425486e+04,1.114180e+05,9.036297e+04,0.000000e+00,0.000000e+00
54,4.513322e+03,-0.129343,-0.461785,7.985614,2.345578e+03,8.374258e+03,-1.448155e+05,9.932736e-01,4.482964e+03
55,4.516675e+03,-1.607058,-0.254403,7.832793,2.915409e+04,4.615190e+03,-1.420969e+05,0.000000e+00,0.000000e+00
56,4.548289e+03,-6.710662,0.466956,-4.330008,1.221654e+05,-8.500774e+03,7.882635e+04,9.611825e-01,4.371736e+03
57,4.554533e+03,2.346184,-1.355214,-7.527205,-4.274080e+04,2.468815e+04,1.371243e+05,0.000000e+00,0.000000e+00
58,4.589082e+03,0.171423,0.205094,-7.995533,-3.134659e+03,-3.750366e+03,1.462073e+05,0.000000e+00,0.000000e+00
59,4.698712e+03,-7.536317,2.658624,-0.368302,1.394464e+05,-4.919320e+04,6.814788e+03,9.617359e-01,4.518920e+03
60,4.791789e+03,-4.242505,1.688195,-6.568953,7.927384e+04,-3.154497e+04,1.227450e+05,8.819731e-01,4.226229e+03
61,4.846981e+03,0.888879,3.604421,7.086469,-1.670463e+04,-6.773761e+04,-1.331755e+05,0.000000e+00,0.000000e+00
62,4.917311e+03,-0.016447,-0.014750,7.999969,3.113146e+02,2.791906e+02,-1.514296e+05,9.136314e-01,4.492610e+03
63,4.940547e+03,-1.097702,-7.655947,2.044880,2.082719e+04,1.452597e+05,-3.879841e+04,1.065084e+00,5.262099e+03
64,4.943455e+03,-1.661858,-3.564243,-6.966664,3.154046e+04,6.764586e+04,1.322205e+05,0.000000e+00,0.000000e+00
65,4.980740e+03,0.964335,-1.788357,7.737689,-1.837104e+04,3.406904e+04,-1.474066e+05,0.000000e+00,0.000000e+00
66,5.062495e+03,-3.414258,-3.616270,6.266214,6.557485e+04,6.945473e+04,-1.203500e+05,0.000000e+00,0.000000e+00
67,5.070783e+03,-1.004992,0.843995,-7.891620,1.931784e+04,-1.622318e+04,1.516919e+05,0.000000e+00,0.000000e+00
68,5.107782e+03,-0.750110,6.182916,5.020845,1.447104e+04,-1.192802e+05,-9.686162e+04,1.356482e-01,6.928616e+02
69,5.126088e+03,1.308996,-6.058709,5.057526,-2.529821e+04,1.170932e+05,-9.774394e+04,0.000000e+00,0.000000e+00
70,5.155139e+03,0.420072,0.029918,-7.988908,-8.141456e+03,-5.798509e+02,1.548340e+05,0.000000e+00,0.000000e+00
71,5.158049e+03,3.221498,-6.876726,2.516464,-6.245385e+04,1.333163e+05,-4.878566e+04,7.833773e-01,4.040698e+03
72,5.343383e+03,1.686799,3.409523,7.037746,-3.328360e+04,-6.727604e+04,-1.388674e+05,0.000000e+00,0.000000e+00
73,5.356891e+03,-0.113073,2.508694,7.595635,2.233954e+03,-4.956359e+04,-1.500649e+05,0.000000e+00,0.000000e+00
74,5.456746e+03,-3.185977,-3.600874,-6.394002,6.352843e+04,7.180148e+04,1.274965e+05,0.000000e+00,0.000000e+00
75,5.526121e+03,0.134997,-7.306129,-3.256110,-2.708905e+03,1.466075e+05,6.533832e+04,0.000000e+00,0.000000e+00
76,5.815449e+03,-5.495286,-3.899235,4.312516,1.131203e+05,8.026566e+04,-8.877304e+04,9.093614e-03,5.288345e+01
77,5.819354e+03,5.899259,5.363641,-0.655813,-1.214769e+05,-1.104475e+05,1.350442e+04,1.552358e+00,9.033719e+03
78,5.838892e+03,-5.470164,-3.375278,-4.762857,1.128299e+05,6.961992e+04,9.824069e+04,9.384092e-01,5.479269e+03
79,5.887814e+03,1.791848,2.890808,-7.241030,-3.711392e+04,-5.987630e+04,1.499809e+05,1.613551e-02,9.500290e+01
80,5.891578e+03,-6.277609,-2.342218,4.371000,1.300675e+05,4.852905e+04,-9.056395e+04,4.936959e-02,2.908648e+02
81,5.971927e+03,-7.571935,-1.372965,-2.186496,1.579512e+05,2.864017e+04,4.561047e+04,9.590077e-01,5.727124e+03
82,5.997762e+03,-6.661879,3.091605,3.171963,1.392676e+05,-6.463048e+04,-6.631037e+04,8.171599e-01,4.901131e+03
83,6.217042e+03,-7.093849,2.460385,2.761125,1.509846e+05,-5.236651e+04,-5.876743e+04,8.620892e-01,5.359645e+03
84,6.243469e+03,5.047648,2.703662,5.586722,-1.076616e+05,-5.766657e+04,-1.191595e+05,0.000000e+00,0.000000e+00
85,6.392463e+03,-2.693025,-5.388481,-5.264209,5.812101e+04,1.162945e+05,1.136124e+05,0.000000e+00,0.000000e+00
86,6.399559e+03,1.405850,-0.508605,-7.859065,-3.035798e+04,1.098283e+04,1.697089e+05,0.000000e+00,0.000000e+00
87,6.473675e+03,-6.778969,1.720845,-3.883848,1.472305e+05,-3.737454e+04,8.435219e+04,9.826783e-01,6.361540e+03
88,6.525320e+03,-2.867758,-2.242981,7.123552,6.253197e+04,4.890860e+04,-1.553303e+05,0.000000e+00,0.000000e+00
89,6.613160e+03,-4.435973,6.632806,-0.572730,9.737605e+04,-1.455997e+05,1.257225e+04,1.000423e+00,6.615959e+03
90,6.637045e+03,7.174651,0.675956,-3.473826,-1.577781e+05,-1.486498e+04,7.639310e+04,1.071604e-01,7.112286e+02
91,6.640172e+03,0.652891,-0.370514,-7.964700,-1.436114e+04,8.149917e+03,1.751934e+05,0.000000e+00,0.000000e+00
92,6.737843e+03,4.411012,-6.581352,1.108505,-9.773662e+04,1.458258e+05,-2.456162e+04,1.012953e+00,6.825119e+03
93,6.741869e+03,6.306729,0.880756,-4.842462,-1.397826e+05,-1.952111e+04,1.073285e+05,0.000000e+00,0.000000e+00
94,6.780342e+03,-5.186367,2.181230,-5.687163,1.152784e+05,-4.848261e+04,1.264096e+05,9.679565e-01,6.563076e+03
95,6.791831e+03,-1.870345,-5.265476,-5.725083,4.160772e+04,1.171358e+05,1.273602e+05,0.000000e+00,0.000000e+00
96,6.839895e+03,1.986786,0.053116,7.749185,-4.435417e+04,-1.185789e+03,-1.729973e+05,0.000000e+00,0.000000e+00
97,6.859416e+03,4.692670,-3.262897,-5.597531,-1.049113e+05,7.294669e+04,1.251407e+05,0.000000e+00,0.000000e+00
98,6.874967e+03,7.980185,0.318147,-0.464153,-1.786105e+05,-7.120684e+03,1.038855e+04,1.540783e+00,1.059283e+04
99,6.981397e+03,-4.827378,-1.370395,6.230444,1.088783e+05,3.090835e+04,-1.405235e+05,0.000000e+00,0.000000e+00
100,7.042900e+03,-4.424523,-4.529245,-4.889738,1.002307e+05,1.026030e+05,1.107695e+05,8.211211e-01,5.783074e+03
101,7.105785e+03,-1.392431,7.228067,3.133078,3.168389e+04,-1.644701e+05,-7.129120e+04,9.445650e-01,6.711876e+03
102,7.153070e+03,-0.945930,2.381757,7.578420,2.159553e+04,-5.437539e+04,-1.730149e+05,0.000000e+00,0.000000e+00
103,7.259516e+03,0.223793,-1.364099,7.879667,-5.147066e+03,3.137317e+04,-1.812259e+05,9.237366e-01,6.705880e+03
104,7.330770e+03,3.434875,5.433143,4.762624,-7.938609e+04,-1.255696e+05,-1.100727e+05,6.592151e-01,4.832555e+03
105,7.335811e+03,-7.906715,1.109872,-0.502035,1.828011e+05,-2.565994e+04,1.160692e+04,9.664962e-01,7.090034e+03
106,7.419189e+03,2.340350,3.234511,-6.932582,-5.441489e+04,-7.520480e+04,1.611877e+05,3.033707e-01,2.250765e+03
107,7.421761e+03,-6.093188,-3.239718,4.046886,1.416957e+05,7.533892e+04,-9.410943e+04,3.120723e-01,2.316126e+03
108,7.423745e+03,0.041514,-0.003429,7.999892,-9.655237e+02,7.975586e+01,-1.860606e+05,8.820391e-01,6.548033e+03
109,7.427825e+03,7.860149,1.466440,0.260035,-1.828607e+05,-3.411566e+04,-6.049532e+03,1.107353e+00,8.225224e+03
