i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p,exp_eV
0,3.287707e+02,5.374109,5.834810,1.036315,-1.988349e+04,-2.158802e+04,-3.834229e+03,0.000000e+00,0.000000e+00
1,3.534954e+02,1.312008,6.641518,-4.262496,-5.033476e+03,-2.547997e+04,1.635293e+04,0.000000e+00,0.000000e+00
2,4.223835e+02,7.322249,-3.185409,-0.487684,-3.070702e+04,1.335852e+04,2.045181e+03,1.475748e-01,6.233314e+01
3,5.217633e+02,7.778017,1.716650,-0.745365,-3.625311e+04,-8.001255e+03,3.474123e+03,0.000000e+00,0.000000e+00
4,8.046534e+02,1.665659,0.080629,7.824262,-9.641180e+03,-4.666995e+02,-4.528845e+04,0.000000e+00,0.000000e+00
5,8.269403e+02,-0.671056,-1.599362,-7.809720,3.937637e+03,9.384768e+03,4.582603e+04,1.488884e+00,1.231218e+03
6,9.089317e+02,-6.981656,-1.192689,-3.719406,4.295005e+04,7.337236e+03,2.288120e+04,1.673482e+00,1.521081e+03
7,9.842030e+02,-1.641088,-5.182342,-5.869426,1.050543e+04,3.317478e+04,3.757315e+04,1.440771e+00,1.418011e+03
8,1.064989e+03,6.560286,2.016607,4.110467,-4.368527e+04,-1.342868e+04,-2.737180e+04,0.000000e+00,0.000000e+00
9,1.192550e+03,0.293739,-7.288808,3.284355,-2.069857e+03,5.136113e+04,-2.314345e+04,1.524142e+00,1.817616e+03
10,1.323177e+03,5.563296,-0.612415,-5.716177,-4.129342e+04,4.545631e+03,4.242818e+04,8.166112e-01,1.080522e+03
11,1.441613e+03,2.544165,1.250060,-7.480947,-1.971103e+04,-9.684896e+03,5.795896e+04,1.004408e+00,1.447968e+03
12,1.443606e+03,-7.351896,3.104337,0.559205,5.699850e+04,-2.406761e+04,-4.335462e+03,1.007894e+00,1.455002e+03
13,1.467391e+03,-0.622884,3.947690,6.930206,4.868777e+03,-3.085714e+04,-5.416999e+04,0.000000e+00,0.000000e+00
14,1.471934e+03,1.210798,-0.907235,7.855628,-9.478849e+03,7.102377e+03,-6.149852e+04,0.000000e+00,0.000000e+00
15,1.494053e+03,-6.738847,-0.191557,4.307116,5.315061e+04,1.510851e+03,-3.397107e+04,0.000000e+00,0.000000e+00
16,1.523265e+03,-2.248000,0.085118,7.677190,1.790292e+04,-6.778703e+02,-6.114060e+04,0.000000e+00,0.000000e+00
17,1.640200e+03,6.687549,3.341530,2.847957,-5.526562e+04,-2.761427e+04,-2.353539e+04,0.000000e+00,0.000000e+00
18,1.678883e+03,6.812767,-4.097687,0.891717,-5.696045e+04,3.426010e+04,-7.455502e+03,1.072418e+00,1.800465e+03
19,1.868510e+03,5.027028,1.636314,-6.004287,-4.434030e+04,-1.443291e+04,5.296010e+04,6.140762e-01,1.147407e+03
20,2.107932e+03,4.683261,4.704813,-4.464505,-4.387492e+04,-4.407683e+04,4.182551e+04,0.000000e+00,0.000000e+00
21,2.282288e+03,-4.172353,-4.417639,-5.203454,4.067298e+04,4.306408e+04,5.072436e+04,1.036208e+00,2.364924e+03
22,2.313527e+03,5.020097,-4.229411,4.572822,-4.927073e+04,4.151039e+04,-4.488087e+04,1.407483e+00,3.256250e+03
23,2.438487e+03,-3.708683,-0.310028,-7.081635,3.736970e+04,3.123922e+03,7.135648e+04,1.024941e+00,2.499305e+03
24,2.529850e+03,4.197759,-6.477876,2.101417,-4.308286e+04,6.648438e+04,-2.156747e+04,1.455558e+00,3.682343e+03
25,2.899756e+03,-4.164990,0.851143,6.777051,4.576509e+04,-9.352400e+03,-7.446652e+04,0.000000e+00,0.000000e+00
26,3.034484e+03,-0.746607,-0.360855,7.956907,8.392163e+03,4.056159e+03,-8.943888e+04,0.000000e+00,0.000000e+00
27,3.062677e+03,-5.686856,0.054309,-5.626431,6.421884e+04,-6.132889e+02,6.353650e+04,1.065345e+00,3.262809e+03
28,3.145159e+03,2.946127,-2.414342,-7.035005,-3.371417e+04,2.762865e+04,8.050546e+04,1.028790e+00,3.235709e+03
29,3.181079e+03,0.739100,3.100149,7.337766,-8.506097e+03,-3.567874e+04,-8.444827e+04,1.117545e-01,3.554999e+02
30,3.196468e+03,-1.186670,7.619905,2.128112,1.369004e+04,-8.790720e+04,-2.455101e+04,7.392587e-01,2.363017e+03
31,3.222295e+03,-1.367523,-5.301197,5.833283,1.584007e+04,6.140394e+04,-6.756712e+04,1.575607e-01,5.077072e+02
32,3.301825e+03,-2.925177,6.474259,-3.677949,3.429800e+04,-7.591136e+04,4.312433e+04,1.442904e+00,4.764217e+03
33,3.310033e+03,-3.138961,-6.819774,2.763622,3.685036e+04,8.006188e+04,-3.244401e+04,1.038818e+00,3.438523e+03
34,3.324917e+03,2.239337,2.983805,-7.076883,-2.634811e+04,-3.510755e+04,8.326684e+04,1.001420e+00,3.329638e+03
