i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,1.409017e+02,26.870545,29.174048,5.181576,-1.988349e+04,-2.158802e+04,-3.834229e+03,3.399061e-05
1,1.415068e+03,6.560039,33.207590,-21.312481,-1.538343e+04,-7.787249e+04,4.997821e+04,1.072577e-05
2,1.418586e+03,36.611246,-15.927045,-2.438420,-8.596078e+04,3.739565e+04,5.725250e+03,1.071246e-05
3,2.963079e+03,38.890084,8.583249,-3.726823,-1.319680e+05,-2.912604e+04,1.264645e+04,7.412172e-06
4,4.478945e+03,8.328295,0.403147,39.121311,-3.474578e+04,-1.681935e+03,-1.632147e+05,6.028778e-06
5,4.980129e+03,-3.355282,-7.996811,-39.048599,1.476071e+04,3.517994e+04,1.717844e+05,5.717377e-06
6,5.236048e+03,-34.908278,-5.963445,-18.597028,1.574665e+05,2.690030e+04,8.388869e+04,5.575904e-06
7,7.178037e+03,-8.205438,-25.911711,-29.347130,4.333738e+04,1.368538e+05,1.549982e+05,4.762273e-06
8,7.292684e+03,32.801432,10.083033,20.552336,-1.746202e+05,-5.367758e+04,-1.094115e+05,4.724691e-06
9,1.100189e+04,1.468697,-36.444042,16.421777,-9.603377e+03,2.382968e+05,-1.073771e+05,3.846657e-06

Summary
Radius,10.000000m
Current,0.0000e+00A
Temperature,1.0000e+07K
Mass,2.0076e-26kg
Charge,9.6132e-19C
Dose expected value,2.5276e-02
Total,10
Seed,40001
