i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
0,3.243251e+02,26.870545,29.174048,5.181576,-1.974860e+04,-2.144157e+04,-3.808218e+03,1.163432e+07
1,3.287707e+02,6.560039,33.207590,-21.312481,-4.854255e+03,-2.457274e+04,1.577067e+04,1.471596e+07
2,3.893803e+02,36.611246,-15.927045,-2.438420,-2.948296e+04,1.282602e+04,1.963655e+03,9.086697e+06
3,2.980089e+03,38.890084,8.583249,-3.726823,-8.664095e+04,-1.912212e+04,8.302772e+03,7.016530e+05
4,3.301825e+03,8.328295,0.403147,39.121311,-1.953003e+04,-9.453877e+02,-9.174029e+04,3.689174e+06
5,3.310033e+03,-3.355282,-7.996811,-39.048599,7.877979e+03,1.877598e+04,9.168352e+04,3.683890e+06
6,5.668117e+03,-34.908278,-5.963445,-18.597028,1.072550e+05,1.832256e+04,5.713899e+04,2.375282e+06
7,6.142974e+03,-8.205438,-25.911711,-29.347130,2.624586e+04,8.288102e+04,9.386953e+04,2.489602e+06
8,6.929860e+03,32.801432,10.083033,20.552336,-1.114358e+05,-3.425493e+04,-6.982212e+04,2.150100e+06
9,7.898313e+03,1.468697,-36.444042,16.421777,-5.326834e+03,1.321793e+05,-5.956032e+04,1.790394e+06

Summary
Radius,10.000000m
Current,1.0000e+05A
Temperature,1.0000e+07K
Mass,4.6844e-26kg
Charge,2.2431e-18C
Dose expected value,9.6413e+09
Total,10
Seed,40001
