i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
31961,1.665941e+03,0.654127,-0.170651,-7.971386,-8.321844e+03,2.171038e+03,1.014125e+05,1.006086e+00
31962,1.666046e+03,0.468463,7.391904,-3.023293,-5.960013e+03,-9.404330e+04,3.846377e+04,1.006086e+00
31963,1.666046e+03,7.917819,-0.007691,1.143717,-1.007342e+05,9.785079e+01,-1.455091e+04,1.006086e+00
31964,1.666242e+03,4.391543,6.568067,-1.254928,-5.587457e+04,-8.356697e+04,1.596672e+04,1.006086e+00
31965,1.666242e+03,0.890857,-0.534437,-7.932260,-1.133457e+04,6.799759e+03,1.009239e+05,1.006086e+00
31966,1.666453e+03,0.134576,-1.475763,7.861553,-1.712349e+03,1.877765e+04,-1.000306e+05,1.006086e+00
31967,1.666453e+03,-4.626797,-1.059047,6.439811,5.887149e+04,1.347535e+04,-8.194034e+04,1.006086e+00
31968,1.666483e+03,-5.686191,5.535030,1.015224,7.235190e+04,-7.042851e+04,-1.291785e+04,1.006086e+00
31969,1.666483e+03,6.204218,3.603715,-3.538491,-7.894335e+04,-4.585419e+04,4.502427e+04,1.006086e+00
31970,1.666589e+03,5.052528,-3.456166,-5.150424,-6.429113e+04,4.397815e+04,6.553681e+04,1.006086e+00
31971,1.666589e+03,-0.026269,5.071210,-6.187256,3.342631e+02,-6.452885e+04,7.873003e+04,1.006086e+00
31972,1.666619e+03,0.507587,6.164591,-5.073478,-6.458870e+03,-7.844232e+04,6.455828e+04,1.006086e+00
31973,1.666619e+03,-6.065083,-2.459677,4.600517,7.717613e+04,3.129856e+04,-5.854001e+04,1.006086e+00
31974,1.666725e+03,4.082260,-4.762397,4.965353,-5.194702e+04,6.060181e+04,-6.318443e+04,1.006086e+00
31975,1.666725e+03,0.806397,7.662923,2.151588,-1.026146e+04,-9.751119e+04,-2.737910e+04,1.006086e+00
31976,1.667102e+03,1.668263,0.589015,-7.801920,-2.123116e+04,-7.496104e+03,9.929117e+04,1.006086e+00
31977,1.667102e+03,-2.146091,-1.763217,7.502357,2.731224e+04,2.243959e+04,-9.547877e+04,1.006086e+00
31978,1.667297e+03,-4.723819,-5.953892,2.497340,6.012122e+04,7.577668e+04,-3.178428e+04,1.006086e+00
31979,1.667297e+03,5.363925,2.262756,-5.487098,-6.826802e+04,-2.879866e+04,6.983567e+04,1.006086e+00
31980,1.667373e+03,-2.840295,-5.929197,4.558218,3.614997e+04,7.546409e+04,-5.801490e+04,1.006086e+00
31981,1.667373e+03,2.634335,-7.057693,-2.692443,-3.352860e+04,8.982707e+04,3.426818e+04,1.006086e+00
31982,1.667569e+03,2.873347,-0.251292,7.461952,-3.657278e+04,3.198520e+03,-9.497787e+04,1.006086e+00
31983,1.667569e+03,5.512077,3.521316,-4.606228,-7.015930e+04,-4.482031e+04,5.862940e+04,1.006086e+00
31984,1.667705e+03,4.133937,-6.513654,-2.117281,-5.262008e+04,8.291102e+04,2.695046e+04,1.006086e+00
31985,1.667705e+03,0.131432,0.615473,7.975206,-1.672973e+03,-7.834241e+03,-1.015148e+05,1.006086e+00
31986,1.667780e+03,1.845204,2.610640,7.333470,-2.348777e+04,-3.323108e+04,-9.334843e+04,1.006086e+00
31987,1.667780e+03,5.731326,5.522249,0.810348,-7.295459e+04,-7.029323e+04,-1.031499e+04,1.006086e+00
31988,1.667840e+03,7.803241,-0.607766,1.655307,-9.932998e+04,7.736454e+03,-2.107094e+04,1.006086e+00
31989,1.667840e+03,2.240056,7.248139,-2.539022,-2.851439e+04,-9.226390e+04,3.232003e+04,1.006086e+00
31990,1.667916e+03,4.331765,6.250423,-2.483550,-5.514169e+04,-7.956546e+04,3.161463e+04,1.006086e+00
31991,1.667916e+03,2.017904,-3.184225,7.056116,-2.568713e+04,4.053395e+04,-8.982162e+04,1.006086e+00
31992,1.668022e+03,4.646828,-6.511649,0.073585,-5.915420e+04,8.289339e+04,-9.367409e+02,1.006086e+00
31993,1.668022e+03,3.506847,4.767132,-5.382980,-4.464221e+04,-6.068567e+04,6.852542e+04,1.006086e+00
31994,1.668052e+03,-1.691631,-1.957723,-7.570053,2.153468e+04,2.492206e+04,9.636776e+04,1.006086e+00
31995,1.668052e+03,-2.343974,-2.009944,-7.380103,2.983909e+04,2.558685e+04,9.394966e+04,1.006086e+00
31996,1.668323e+03,-1.418254,-0.145390,7.871939,1.805602e+04,1.850984e+03,-1.002190e+05,1.006086e+00
31997,1.668323e+03,0.407780,0.994617,7.927449,-5.191516e+03,-1.266264e+04,-1.009257e+05,1.006086e+00
31998,1.668429e+03,4.397018,-4.074411,5.297679,-5.598095e+04,5.187365e+04,-6.744777e+04,1.006086e+00
31999,1.668429e+03,-3.314550,-7.203544,1.059586,4.219942e+04,9.171241e+04,-1.349019e+04,1.006086e+00
32000,1.668459e+03,-2.629563,-3.098873,6.890746,3.347876e+04,3.945387e+04,-8.773081e+04,1.006086e+00
32001,1.668459e+03,-6.438100,3.902740,-2.705454,8.196786e+04,-4.968846e+04,3.444499e+04,1.006086e+00
32002,1.668565e+03,-3.514551,-4.251867,-5.793924,4.474757e+04,5.413515e+04,7.376874e+04,1.006086e+00
32003,1.668565e+03,0.696433,-7.190117,-3.437614,-8.867051e+03,9.154520e+04,4.376800e+04,1.006086e+00
32004,1.668761e+03,5.818231,-4.882505,2.511840,-7.408257e+04,6.216812e+04,-3.198284e+04,1.006086e+00
32005,1.668761e+03,1.788317,0.195582,7.795106,-2.277034e+04,-2.490319e+03,-9.925379e+04,1.006086e+00
32006,1.668867e+03,-0.116176,-2.004017,7.744057,1.479291e+03,2.551763e+04,-9.860692e+04,1.006086e+00
32007,1.668867e+03,-6.192180,2.342852,-4.490875,7.884650e+04,-2.983209e+04,5.718338e+04,1.006086e+00
32008,1.668972e+03,7.009340,-0.810710,3.769867,-8.925443e+04,1.032329e+04,-4.800414e+04,1.006086e+00
32009,1.668972e+03,6.456143,4.634876,-0.914413,-8.221021e+04,-5.901884e+04,1.164380e+04,1.006086e+00
32010,1.669032e+03,7.280903,-3.200107,-0.864737,-9.271407e+04,4.074975e+04,1.101145e+04,1.006086e+00
32011,1.669032e+03,-4.546618,-6.212488,-2.175603,5.789605e+04,7.910902e+04,2.770385e+04,1.006086e+00
32012,1.669108e+03,-2.807984,-4.877625,-5.685420,3.575732e+04,6.211246e+04,7.239904e+04,1.006086e+00
32013,1.669108e+03,-7.392822,1.527912,2.647957,9.414137e+04,-1.945668e+04,-3.371950e+04,1.006086e+00
32014,1.669138e+03,-0.007477,0.516468,7.983308,9.520814e+01,-6.576845e+03,-1.016616e+05,1.006086e+00
32015,1.669138e+03,-2.878531,-7.383866,-1.092054,3.665600e+04,9.402817e+04,1.390651e+04,1.006086e+00
32016,1.669168e+03,2.212345,4.803181,-6.002914,-2.817287e+04,-6.116557e+04,7.644344e+04,1.006086e+00
32017,1.669168e+03,-0.166266,-5.145837,6.123130,2.117295e+03,6.552908e+04,-7.797432e+04,1.006086e+00
32018,1.669244e+03,-1.885029,3.882992,6.735654,2.400524e+04,-4.944865e+04,-8.577639e+04,1.006086e+00
32019,1.669244e+03,-2.096384,-2.353551,-7.352957,2.669678e+04,2.997171e+04,9.363753e+04,1.006086e+00
32020,1.669304e+03,-2.808586,-7.399029,-1.168852,3.576708e+04,9.422594e+04,1.488523e+04,1.006086e+00
32021,1.669304e+03,1.746910,-5.570208,5.470017,-2.224673e+04,7.093608e+04,-6.966016e+04,1.006086e+00
32022,1.669410e+03,-3.021030,-4.164086,6.126481,3.847376e+04,5.303092e+04,-7.802263e+04,1.006086e+00
32023,1.669410e+03,2.589232,1.026507,7.499477,-3.297467e+04,-1.307289e+04,-9.550817e+04,1.006086e+00
32024,1.669486e+03,0.899122,6.316402,-4.826453,-1.145086e+04,-8.044316e+04,6.146777e+04,1.006086e+00
32025,1.669486e+03,-2.603014,6.253087,-4.257138,3.315094e+04,-7.963681e+04,5.421720e+04,1.006086e+00
32026,1.669621e+03,2.369488,4.442694,-6.216751,-3.017808e+04,-5.658267e+04,7.917727e+04,1.006086e+00
32027,1.669621e+03,-1.150897,-7.671338,1.956020,1.465796e+04,9.770306e+04,-2.491210e+04,1.006086e+00
32028,1.669787e+03,-0.812688,-0.589597,-7.936745,1.035100e+04,7.509550e+03,1.010883e+05,1.006086e+00
32029,1.669787e+03,2.751336,2.383150,7.123956,-3.504307e+04,-3.035358e+04,-9.073604e+04,1.006086e+00
32030,1.669953e+03,-6.501893,1.559481,-4.392426,8.281709e+04,-1.986371e+04,5.594801e+04,1.006086e+00
32031,1.669953e+03,6.192058,1.568474,-4.816463,-7.887060e+04,-1.997825e+04,6.134912e+04,1.006086e+00
32032,1.670029e+03,-3.780352,4.142171,-5.705379,4.815288e+04,-5.276162e+04,7.267325e+04,1.006086e+00
32033,1.670029e+03,0.007987,0.319057,7.993631,-1.017408e+02,-4.064038e+03,-1.018202e+05,1.006086e+00
32034,1.670089e+03,-0.342392,-1.537131,-7.843468,4.361354e+03,1.957982e+04,9.990932e+04,1.006086e+00
32035,1.670089e+03,-1.718196,5.959118,-5.053386,2.188621e+04,-7.590665e+04,6.436953e+04,1.006086e+00
32036,1.670195e+03,0.001635,0.157097,7.998457,-2.082399e+01,-2.001151e+03,-1.018868e+05,1.006086e+00
32037,1.670195e+03,-3.473432,2.853983,-6.617405,4.424564e+04,-3.635490e+04,8.429452e+04,1.006086e+00
32038,1.670331e+03,-4.451980,2.369087,-6.210258,5.671298e+04,-3.017937e+04,7.911137e+04,1.006086e+00
32039,1.670331e+03,-0.251234,1.892975,7.768753,3.200426e+03,-2.411427e+04,-9.896476e+04,1.006086e+00
32040,1.670496e+03,-0.061416,-1.559576,-7.846270,7.824098e+02,1.986814e+04,9.995720e+04,1.006086e+00
32041,1.670496e+03,6.063189,2.953271,-4.303014,-7.724171e+04,-3.762307e+04,5.481805e+04,1.006086e+00
32042,1.670572e+03,-6.715386,-0.645858,-4.299588,8.555230e+04,8.228066e+03,5.477565e+04,1.006086e+00
32043,1.670572e+03,7.243871,3.356896,-0.507526,-9.228506e+04,-4.276600e+04,6.465756e+03,1.006086e+00
32044,1.670632e+03,-0.576815,-0.244188,-7.975441,7.348611e+03,3.110951e+03,1.016069e+05,1.006086e+00
32045,1.670632e+03,-7.590328,2.387744,-0.828005,9.670057e+04,-3.041979e+04,1.054876e+04,1.006086e+00
32046,1.670708e+03,5.706034,-5.604422,-0.177866,-7.269636e+04,7.140180e+04,2.266054e+03,1.006086e+00
32047,1.670708e+03,7.300725,1.650436,-2.824089,-9.301314e+04,-2.102699e+04,3.597964e+04,1.006086e+00
32048,1.670844e+03,2.281696,-6.655811,3.807104,-2.907059e+04,8.480022e+04,-4.850547e+04,1.006086e+00
32049,1.670844e+03,1.549942,0.228236,7.845100,-1.974747e+04,-2.907909e+03,-9.995268e+04,1.006086e+00
32050,1.670950e+03,1.967464,-2.929928,-7.179457,-2.506782e+04,3.733075e+04,9.147478e+04,1.006086e+00
32051,1.670950e+03,7.362598,-1.161465,-2.905710,-9.380821e+04,1.479843e+04,3.702218e+04,1.006086e+00
32052,1.670980e+03,1.039745,7.735071,-1.757160,-1.324771e+04,-9.855484e+04,2.238850e+04,1.006086e+00
32053,1.670980e+03,4.086381,-6.514925,2.203914,-5.206580e+04,8.300860e+04,-2.808072e+04,1.006086e+00
32054,1.671010e+03,7.855687,0.487099,-1.432100,-1.000925e+05,-6.206328e+03,1.824698e+04,1.006086e+00
32055,1.671010e+03,0.684282,4.178921,6.787369,-8.718718e+03,-5.324535e+04,-8.648066e+04,1.006086e+00
32056,1.671116e+03,-4.843989,0.937057,6.297436,6.172121e+04,-1.193981e+04,-8.024077e+04,1.006086e+00
32057,1.671116e+03,-0.649356,-0.581767,7.952351,8.273972e+03,7.412763e+03,-1.013274e+05,1.006086e+00
32058,1.671222e+03,0.043914,7.981713,-0.538825,-5.595637e+02,-1.017047e+05,6.865832e+03,1.006086e+00
32059,1.671222e+03,-5.921552,-2.704721,-4.649700,7.545371e+04,3.446414e+04,5.924749e+04,1.006086e+00
32060,1.671282e+03,-0.147186,-0.099059,7.998032,1.875515e+03,1.262259e+03,-1.019145e+05,1.006086e+00
32061,1.671282e+03,-7.780566,-1.140055,-1.470735,9.914346e+04,1.452709e+04,1.874076e+04,1.006086e+00
32062,1.671357e+03,4.095995,6.796129,1.017572,-5.219419e+04,-8.660128e+04,-1.296665e+04,1.006086e+00
32063,1.671357e+03,0.208235,-0.592313,7.975325,-2.653483e+03,7.547690e+03,-1.016275e+05,1.006086e+00
32064,1.671387e+03,0.720521,-1.788918,7.764060,-9.181489e+03,2.279592e+04,-9.893626e+04,1.006086e+00
32065,1.671387e+03,2.161750,-0.217103,-7.699331,-2.754686e+04,2.766515e+03,9.811144e+04,1.006086e+00
32066,1.671493e+03,-1.905549,5.675238,-5.306652,2.428290e+04,-7.232101e+04,6.762401e+04,1.006086e+00
32067,1.671493e+03,-1.370140,0.527634,7.864116,1.746004e+04,-6.723776e+03,-1.002144e+05,1.006086e+00
32068,1.671629e+03,-0.450776,-0.705239,-7.956094,5.744584e+03,8.987409e+03,1.013907e+05,1.006086e+00
32069,1.671629e+03,3.434408,-7.005836,-1.767230,-4.376731e+04,8.928079e+04,2.252118e+04,1.006086e+00
32070,1.671765e+03,-7.194071,-1.432848,3.192537,9.168333e+04,1.826063e+04,-4.068662e+04,1.006086e+00
32071,1.671765e+03,3.167952,-1.878633,-7.101748,-4.037330e+04,2.394184e+04,9.050674e+04,1.006086e+00
32072,1.671795e+03,-0.037011,-0.483888,-7.985267,4.716866e+02,6.166860e+03,1.017675e+05,1.006086e+00
32073,1.671795e+03,-4.268047,-4.816164,-4.752719,5.439372e+04,6.137915e+04,6.057058e+04,1.006086e+00
32074,1.671961e+03,-5.743893,2.586089,-4.931514,7.320614e+04,-3.295981e+04,6.285233e+04,1.006086e+00
32075,1.671961e+03,-6.296366,2.704772,4.127952,8.024742e+04,-3.447242e+04,-5.261091e+04,1.006086e+00
32076,1.672037e+03,-2.671310,7.475626,-0.989501,3.404672e+04,-9.527930e+04,1.261152e+04,1.006086e+00
32077,1.672067e+03,-0.226933,6.289375,4.938853,2.892361e+03,-8.016086e+04,-6.294786e+04,1.006086e+00
32078,1.672067e+03,-7.954560,0.522464,0.672312,1.013844e+05,-6.659038e+03,-8.568909e+03,1.006086e+00
32079,1.672143e+03,7.038124,2.708508,2.669981,-8.970603e+04,-3.452191e+04,-3.403086e+04,1.006086e+00
32080,1.672143e+03,4.022840,-5.331117,4.404083,-5.127403e+04,6.794899e+04,-5.613326e+04,1.006086e+00
32081,1.672173e+03,-4.821535,6.277860,-1.158134,6.145454e+04,-8.001663e+04,1.476140e+04,1.006086e+00
32082,1.672173e+03,-7.159202,2.318242,2.715067,9.125007e+04,-2.954795e+04,-3.460582e+04,1.006086e+00
32083,1.672279e+03,-1.336937,0.708874,7.855578,1.704093e+04,-9.035480e+03,-1.001291e+05,1.006086e+00
32084,1.672279e+03,0.823292,-4.830823,-6.323396,-1.049388e+04,6.157487e+04,8.059958e+04,1.006086e+00
32085,1.672581e+03,-3.087215,1.010182,7.310857,3.935397e+04,-1.287719e+04,-9.319442e+04,1.006086e+00
32086,1.672581e+03,-0.954065,0.221967,-7.939804,1.216185e+04,-2.829503e+03,1.012119e+05,1.006086e+00
32087,1.672747e+03,7.524913,-2.418633,1.235271,-9.592784e+04,3.083280e+04,-1.574727e+04,1.006086e+00
32088,1.672747e+03,-7.289767,-1.039379,3.127137,9.293018e+04,1.325004e+04,-3.986484e+04,1.006086e+00
32089,1.672853e+03,-1.279617,0.676792,7.867943,1.631311e+04,-8.628044e+03,-1.003040e+05,1.006086e+00
32090,1.672853e+03,-3.499012,1.282126,7.079059,4.460692e+04,-1.634510e+04,-9.024692e+04,1.006086e+00
32091,1.672883e+03,1.705271,-3.246203,-7.110149,-2.173974e+04,4.138438e+04,9.064409e+04,1.006086e+00
32092,1.672883e+03,-6.529100,3.621569,-2.873168,8.323656e+04,-4.616975e+04,3.662872e+04,1.006086e+00
32093,1.672988e+03,-1.335348,0.323897,-7.881113,1.702428e+04,-4.129344e+03,1.004759e+05,1.006086e+00
32094,1.672988e+03,-0.789772,-4.022111,6.870144,1.006876e+04,5.127770e+04,-8.758715e+04,1.006086e+00
32095,1.673019e+03,-0.831220,0.845222,7.911680,1.059728e+04,-1.077579e+04,-1.008665e+05,1.006086e+00
32096,1.673019e+03,3.707968,1.469720,6.934760,-4.727314e+04,-1.873756e+04,-8.841172e+04,1.006086e+00
32097,1.673094e+03,3.589840,3.256430,6.364646,-4.576815e+04,-4.151739e+04,-8.114514e+04,1.006086e+00
32098,1.673094e+03,-5.632529,4.650865,-3.262525,7.181113e+04,-5.929554e+04,4.159509e+04,1.006086e+00
32099,1.673260e+03,-5.392110,5.781857,1.222819,6.874934e+04,-7.371861e+04,-1.559092e+04,1.006086e+00
32100,1.673260e+03,-6.569516,3.919986,2.339907,8.376126e+04,-4.997979e+04,-2.983379e+04,1.006086e+00
32101,1.673290e+03,-3.001766,3.922517,-6.293112,3.827283e+04,-5.001250e+04,8.023783e+04,1.006086e+00
32102,1.673290e+03,0.074600,0.853151,-7.954028,-9.511541e+02,-1.087776e+04,1.014147e+05,1.006086e+00
32103,1.673396e+03,0.205204,-2.749156,-7.509995,-2.616458e+03,3.505314e+04,9.575625e+04,1.006086e+00
32104,1.673396e+03,-4.630746,-0.997894,-6.446736,5.904436e+04,1.272366e+04,8.219915e+04,1.006086e+00
32105,1.673426e+03,1.349733,7.439122,-2.614897,-1.720994e+04,-9.485343e+04,3.334156e+04,1.006086e+00
32106,1.673426e+03,-4.652783,-3.541767,5.459624,5.932588e+04,4.515973e+04,-6.961360e+04,1.006086e+00
32107,1.673608e+03,0.110548,-1.669051,-7.823174,-1.409633e+03,2.128260e+04,9.975575e+04,1.006086e+00
32108,1.673608e+03,6.328505,1.828662,4.539385,-8.069676e+04,-2.331785e+04,-5.788312e+04,1.006086e+00
32109,1.673638e+03,0.049294,0.113774,7.999039,-6.285730e+02,-1.450780e+03,-1.019992e+05,1.006086e+00
32110,1.673638e+03,2.346858,7.450269,-1.727932,-2.992579e+04,-9.500158e+04,2.203360e+04,1.006086e+00
32111,1.673668e+03,0.806214,-7.919513,0.794561,-1.028048e+04,1.009860e+05,-1.013188e+04,1.006086e+00
32112,1.673668e+03,-2.941130,-3.226096,-6.703884,3.750394e+04,4.113770e+04,8.548487e+04,1.006086e+00
32113,1.673744e+03,-6.428615,-4.259839,2.127598,8.197663e+04,5.432076e+04,-2.713077e+04,1.006086e+00
32114,1.673744e+03,-5.942195,3.537401,4.022077,7.577388e+04,-4.510835e+04,-5.128886e+04,1.006086e+00
32115,1.673774e+03,4.325705,-6.536085,1.602457,-5.516115e+04,8.334781e+04,-2.043445e+04,1.006086e+00
32116,1.673774e+03,4.959885,-6.226485,-0.793987,-6.324820e+04,7.939981e+04,1.012488e+04,1.006086e+00
32117,1.673804e+03,-5.367296,2.813489,5.222682,6.844409e+04,-3.587778e+04,-6.659997e+04,1.006086e+00
32118,1.673804e+03,-3.031740,-0.000307,-7.403280,3.866094e+04,3.919912e+00,9.440708e+04,1.006086e+00
32119,1.673880e+03,-0.499867,1.897440,-7.755634,6.374478e+03,-2.419682e+04,9.890256e+04,1.006086e+00
32120,1.673880e+03,-0.895414,-4.300749,-6.685940,1.141863e+04,5.484466e+04,8.526145e+04,1.006086e+00
32121,1.673910e+03,-1.480558,-1.299773,7.753615,1.888076e+04,1.657531e+04,-9.887770e+04,1.006086e+00
32122,1.673910e+03,6.109825,-0.178563,5.161216,-7.791534e+04,2.277118e+03,-6.581822e+04,1.006086e+00
32123,1.674016e+03,-4.421187,3.931496,5.384834,5.638282e+04,-5.013785e+04,-6.867208e+04,1.006086e+00
32124,1.674016e+03,-0.440578,1.082717,-7.914140,5.618637e+03,-1.380774e+04,1.009280e+05,1.006086e+00
32125,1.674076e+03,0.215788,2.234680,-7.678518,-2.751965e+03,-2.849910e+04,9.792489e+04,1.006086e+00
32126,1.674076e+03,-6.054301,-3.947933,3.429179,7.721109e+04,5.034837e+04,-4.373265e+04,1.006086e+00
32127,1.674152e+03,-2.126923,7.681830,-0.682413,2.712547e+04,-9.796935e+04,8.703082e+03,1.006086e+00
32128,1.674152e+03,3.394815,3.568307,-6.304159,-4.329538e+04,-4.550799e+04,8.039938e+04,1.006086e+00
32129,1.674182e+03,3.647049,6.612628,2.640489,-4.651264e+04,-8.433416e+04,-3.367548e+04,1.006086e+00
32130,1.674182e+03,-2.532690,-1.459151,7.446903,3.230067e+04,1.860928e+04,-9.497408e+04,1.006086e+00
32131,1.674288e+03,5.162872,1.875268,-5.816195,-6.584678e+04,-2.391699e+04,7.417919e+04,1.006086e+00
32132,1.674288e+03,0.668719,4.021823,-6.883150,-8.528777e+03,-5.129394e+04,8.778704e+04,1.006086e+00
32133,1.674318e+03,-0.131779,0.252758,-7.994920,1.680717e+03,-3.223675e+03,1.019674e+05,1.006086e+00
32134,1.674318e+03,0.338633,-0.167058,7.991084,-4.318926e+03,2.130662e+03,-1.019184e+05,1.006086e+00
32135,1.674348e+03,-1.777494,5.127879,5.877531,2.267039e+04,-6.540165e+04,-7.496282e+04,1.006086e+00
32136,1.674348e+03,0.191636,-7.494724,2.791485,-2.444150e+03,9.558871e+04,-3.560298e+04,1.006086e+00
32137,1.674424e+03,4.720616,5.551155,-3.301586,-6.020873e+04,-7.080177e+04,4.210982e+04,1.006086e+00
32138,1.674424e+03,-7.528427,-2.628688,0.642487,9.602074e+04,3.352739e+04,-8.194544e+03,1.006086e+00
32139,1.674484e+03,-0.277732,-0.139834,7.993955,3.542374e+03,1.783539e+03,-1.019601e+05,1.006086e+00
32140,1.674484e+03,0.161338,-0.626732,7.973781,-2.057808e+03,7.993750e+03,-1.017028e+05,1.006086e+00
32141,1.674590e+03,5.011583,-2.362283,5.770932,-6.392302e+04,3.013105e+04,-7.360856e+04,1.006086e+00
32142,1.674590e+03,6.678373,3.039420,-3.187672,-8.518302e+04,-3.876797e+04,4.065894e+04,1.006086e+00
32143,1.674726e+03,-0.381400,1.387126,-7.869588,4.864975e+03,-1.769358e+04,1.003811e+05,1.006086e+00
32144,1.674726e+03,4.807294,-6.006987,2.192267,-6.131979e+04,7.662256e+04,-2.796362e+04,1.006086e+00
32145,1.674756e+03,7.525397,-1.865247,-1.972118,-9.599162e+04,2.379251e+04,2.515572e+04,1.006086e+00
32146,1.674756e+03,2.062872,7.572540,-1.549578,-2.631335e+04,-9.659296e+04,1.976593e+04,1.006086e+00
32147,1.674832e+03,-6.248205,1.531160,4.755573,7.970196e+04,-1.953144e+04,-6.066198e+04,1.006086e+00
32148,1.674832e+03,3.884360,-3.150346,6.243962,-4.954881e+04,4.018574e+04,-7.964784e+04,1.006086e+00
32149,1.674862e+03,5.535332,5.597803,1.422920,-7.060920e+04,-7.140608e+04,-1.815089e+04,1.006086e+00
32150,1.674862e+03,4.145778,-0.287407,6.835929,-5.288392e+04,3.666184e+03,-8.719973e+04,1.006086e+00
32151,1.674968e+03,-0.698780,6.245669,-4.950083,8.913978e+03,-7.967284e+04,6.314571e+04,1.006086e+00
32152,1.674968e+03,6.039493,-2.949531,-4.338755,-7.704276e+04,3.762567e+04,5.534731e+04,1.006086e+00
32153,1.675134e+03,-6.240321,-0.066301,-5.005397,7.960857e+04,8.458083e+02,6.385448e+04,1.006086e+00
32154,1.675134e+03,-5.569710,-5.120143,-2.600474,7.105349e+04,6.531832e+04,3.317458e+04,1.006086e+00
32155,1.675210e+03,1.025298,-5.141002,6.043084,-1.308015e+04,6.558590e+04,-7.709414e+04,1.006086e+00
32156,1.675210e+03,-0.047951,0.351875,-7.992114,6.117273e+02,-4.489019e+03,1.019587e+05,1.006086e+00
32157,1.675270e+03,-3.108885,-0.156041,-7.369565,3.966205e+04,1.990712e+03,9.401829e+04,1.006086e+00
32158,1.675270e+03,6.667708,4.418092,-0.148763,-8.506426e+04,-5.636445e+04,1.897865e+03,1.006086e+00
32159,1.675376e+03,-1.076390,-0.267187,7.922752,1.373264e+04,3.408788e+03,-1.010789e+05,1.006086e+00
32160,1.675376e+03,-2.250733,-3.966630,6.572674,2.871496e+04,5.060646e+04,-8.385450e+04,1.006086e+00
32161,1.675406e+03,-0.671994,-2.135435,-7.680387,8.573414e+03,2.724423e+04,9.798763e+04,1.006086e+00
32162,1.675406e+03,-4.513116,-5.552342,-3.578168,5.757907e+04,7.083768e+04,4.565086e+04,1.006086e+00
32163,1.675512e+03,5.563708,-1.952759,-5.406652,-7.098494e+04,2.491440e+04,6.898112e+04,1.006086e+00
32164,1.675512e+03,1.025977,4.049280,-6.822807,-1.309000e+04,-5.166301e+04,8.704924e+04,1.006086e+00
32165,1.675543e+03,-0.717481,-6.884408,-4.011253,9.154116e+03,8.783596e+04,5.117830e+04,1.006086e+00
32166,1.675543e+03,-4.006921,-5.363030,-4.379782,5.112303e+04,6.842519e+04,5.588025e+04,1.006086e+00
32167,1.675618e+03,3.917063,-4.243555,-5.536141,-4.997769e+04,5.414339e+04,7.063546e+04,1.006086e+00
32168,1.675618e+03,-2.917570,0.450964,7.435349,3.722518e+04,-5.753831e+03,-9.486740e+04,1.006086e+00
32169,1.675679e+03,1.003648,-7.473813,-2.671106,-1.280575e+04,9.535987e+04,3.408118e+04,1.006086e+00
32170,1.675679e+03,7.813137,-1.180277,1.249738,-9.968937e+04,1.505938e+04,-1.594565e+04,1.006086e+00
32171,1.675785e+03,-0.970263,0.337599,7.933764,1.238017e+04,-4.307634e+03,-1.012317e+05,1.006086e+00
32172,1.675785e+03,-0.463575,-3.226718,7.305709,5.915035e+03,4.117164e+04,-9.321795e+04,1.006086e+00
32173,1.676027e+03,2.724969,3.199002,6.807417,-3.477203e+04,-4.082094e+04,-8.686621e+04,1.006086e+00
32174,1.676027e+03,-0.538183,7.725451,-2.006930,6.867495e+03,-9.858080e+04,2.560948e+04,1.006086e+00
32175,1.676269e+03,-0.241635,-0.115972,-7.995509,3.083606e+03,1.479976e+03,1.020343e+05,1.006086e+00
32176,1.676269e+03,3.425950,4.863761,-5.348523,-4.372007e+04,-6.206863e+04,6.825488e+04,1.006086e+00
32177,1.676405e+03,-3.303119,3.855428,6.182644,4.215428e+04,-4.920283e+04,-7.890267e+04,1.006086e+00
32178,1.676405e+03,0.077617,-0.761141,-7.963331,-9.905475e+02,9.713650e+03,1.016277e+05,1.006086e+00
32179,1.676465e+03,1.979661,0.637116,7.724961,-2.526482e+04,-8.131000e+03,-9.858744e+04,1.006086e+00
32180,1.676465e+03,3.782718,2.283459,-6.669097,-4.827578e+04,-2.914194e+04,8.511230e+04,1.006086e+00
32181,1.676541e+03,-1.684000,0.417707,-7.809588,2.149202e+04,-5.330979e+03,9.966973e+04,1.006086e+00
32182,1.676541e+03,-0.883826,-0.036199,7.950946,1.127981e+04,4.619915e+02,-1.014738e+05,1.006086e+00
32183,1.676571e+03,-0.234292,-0.982045,-7.936038,2.990179e+03,1.253344e+04,1.012844e+05,1.006086e+00
32184,1.676571e+03,-0.062501,-0.032338,-7.999690,7.976688e+02,4.127184e+02,1.020968e+05,1.006086e+00
32185,1.676601e+03,-0.394245,0.491677,-7.975138,5.031638e+03,-6.275130e+03,1.017844e+05,1.006086e+00
32186,1.676601e+03,2.455624,7.613582,-0.057227,-3.134042e+04,-9.716995e+04,7.303753e+02,1.006086e+00
32187,1.676677e+03,-6.633113,-4.338526,1.085818,8.465843e+04,5.537261e+04,-1.385829e+04,1.006086e+00
32188,1.676677e+03,3.751361,-0.687951,7.032355,-4.787862e+04,8.780315e+03,-8.975395e+04,1.006086e+00
