i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
3345,2.940937e+02,4.034050,4.663466,5.096913,-1.411640e+04,-1.631892e+04,-1.783568e+04,1.006086e+00
3346,2.941423e+02,-5.141430,-5.069745,3.444326,1.799295e+04,1.774208e+04,-1.205376e+04,1.006086e+00
3347,2.941423e+02,-1.941134,3.281214,7.033181,6.793194e+03,-1.148294e+04,-2.461332e+04,1.006086e+00
3348,2.941423e+02,1.340251,-2.709062,-7.407072,-4.690342e+03,9.480633e+03,2.592179e+04,1.006086e+00
3349,2.941615e+02,-1.377737,3.397109,-7.110661,4.821684e+03,-1.188891e+04,2.488528e+04,1.006086e+00
3350,2.941615e+02,2.357560,-4.022137,-6.501102,-8.250786e+03,1.407633e+04,2.275200e+04,1.006086e+00
3351,2.941615e+02,7.914546,0.746767,0.895716,-2.769865e+04,-2.613471e+03,-3.134751e+03,1.006086e+00
3352,2.945971e+02,-5.009517,-2.451083,5.735585,1.754485e+04,8.584439e+03,-2.008776e+04,1.006086e+00
3353,2.945971e+02,6.909164,0.106475,4.031391,-2.419800e+04,-3.729087e+02,-1.411916e+04,1.006086e+00
3354,2.945971e+02,-4.571929,-2.050539,-6.236405,1.601229e+04,7.181613e+03,2.184179e+04,1.006086e+00
3355,2.947714e+02,0.729213,1.182613,-7.878431,-2.554681e+03,-4.143095e+03,2.760083e+04,1.006086e+00
3356,2.947714e+02,0.002540,0.091929,7.999471,-8.899716e+00,-3.220574e+02,-2.802487e+04,1.006086e+00
3357,2.947714e+02,1.201499,0.543759,7.890547,-4.209261e+03,-1.904972e+03,-2.764327e+04,1.006086e+00
3358,2.948201e+02,3.072733,4.014385,6.200244,-1.076572e+04,-1.406492e+04,-2.172336e+04,1.006086e+00
3359,2.948201e+02,-0.054550,-3.703651,-7.090839,1.911239e+02,1.297622e+04,2.484367e+04,1.006086e+00
3360,2.948201e+02,-0.809158,2.179505,-7.654739,2.834989e+03,-7.636176e+03,2.681937e+04,1.006086e+00
3361,2.950137e+02,7.344097,-2.907331,1.269515,-2.573944e+04,1.018956e+04,-4.449372e+03,1.006086e+00
3362,2.950137e+02,4.571970,-5.876773,-2.925856,-1.602375e+04,2.059680e+04,1.025448e+04,1.006086e+00
3363,2.950137e+02,6.585452,-4.308795,-1.437397,-2.308056e+04,1.510138e+04,5.037761e+03,1.006086e+00
3364,2.952074e+02,-1.157533,-2.577520,-7.484418,4.058229e+03,9.036606e+03,2.623985e+04,1.006086e+00
3365,2.952074e+02,1.392702,-3.987274,-6.794264,-4.882717e+03,1.397911e+04,2.382022e+04,1.006086e+00
3366,2.952074e+02,4.189093,-6.402355,2.336953,-1.468667e+04,2.244621e+04,-8.193196e+03,1.006086e+00
3367,2.952561e+02,1.313352,-3.616386,7.014047,-4.604899e+03,1.267984e+04,-2.459279e+04,1.006086e+00
3368,2.952561e+02,-0.551626,5.826394,-5.454250,1.934122e+03,-2.042862e+04,1.912380e+04,1.006086e+00
3369,2.952561e+02,-0.119069,0.056685,-7.998913,4.174816e+02,-1.987492e+02,2.804595e+04,1.006086e+00
3370,2.954499e+02,5.592018,5.181005,2.426215,-1.961328e+04,-1.817170e+04,-8.509634e+03,1.006086e+00
3371,2.954499e+02,0.693996,3.549529,7.135770,-2.434100e+03,-1.244951e+04,-2.502779e+04,1.006086e+00
3372,2.954499e+02,0.250686,-7.726725,2.057881,-8.792503e+02,2.710049e+04,-7.217749e+03,1.006086e+00
3373,2.954692e+02,0.859826,-1.641340,7.782461,-3.015826e+03,5.756974e+03,-2.729686e+04,1.006086e+00
3374,2.954692e+02,6.596311,-4.088099,-1.943225,-2.313646e+04,1.433894e+04,6.815832e+03,1.006086e+00
3375,2.954692e+02,0.607031,-1.228562,7.881761,-2.129150e+03,4.309162e+03,-2.764515e+04,1.006086e+00
3376,2.958864e+02,2.276871,-6.935876,-3.272535,-7.991727e+03,2.434465e+04,1.148647e+04,1.006086e+00
3377,2.958864e+02,0.820612,-5.267862,-5.964581,-2.880316e+03,1.848999e+04,2.093544e+04,1.006086e+00
3378,2.958864e+02,-4.029545,-5.744207,3.842766,1.414354e+04,2.016194e+04,-1.348796e+04,1.006086e+00
3379,2.959352e+02,5.619916,-5.623339,-0.891402,-1.972731e+04,1.973932e+04,3.129044e+03,1.006086e+00
3380,2.959352e+02,-0.832460,5.411352,5.833033,2.922141e+03,-1.899520e+04,-2.047540e+04,1.006086e+00
3381,2.959352e+02,-2.497529,1.787507,-7.386960,8.766948e+03,-6.274594e+03,2.593007e+04,1.006086e+00
3382,2.963233e+02,-0.986952,-3.979268,-6.869596,3.466719e+03,1.397738e+04,2.412980e+04,1.006086e+00
3383,2.963233e+02,-1.313260,-0.174064,-7.889553,4.612893e+03,6.114085e+02,2.771245e+04,1.006086e+00
3384,2.963233e+02,3.260307,5.025803,5.302047,-1.145199e+04,-1.765339e+04,-1.862371e+04,1.006086e+00
3385,2.963721e+02,-0.596519,-2.696312,7.508267,2.095477e+03,9.471710e+03,-2.637534e+04,1.006086e+00
3386,2.963721e+02,1.760173,-7.759157,0.835030,-6.183207e+03,2.725667e+04,-2.933328e+03,1.006086e+00
3387,2.963721e+02,2.613901,-6.790948,3.324237,-9.182216e+03,2.385551e+04,-1.167751e+04,1.006086e+00
3388,2.963721e+02,7.723105,0.820723,-1.918350,-2.713003e+04,-2.883068e+03,6.738855e+03,1.006086e+00
3389,2.963914e+02,5.019264,5.257687,3.341214,-1.763244e+04,-1.847001e+04,-1.173753e+04,1.006086e+00
3390,2.963914e+02,7.865069,0.564474,-1.349835,-2.762963e+04,-1.982971e+03,4.741909e+03,1.006086e+00
3391,2.963914e+02,-2.230177,-6.870754,-3.437885,7.834508e+03,2.413664e+04,1.207713e+04,1.006086e+00
3392,2.965662e+02,5.288673,5.270142,2.873247,-1.858434e+04,-1.851922e+04,-1.009656e+04,1.006086e+00
3393,2.965662e+02,3.922871,5.660560,4.070521,-1.378493e+04,-1.989115e+04,-1.430377e+04,1.006086e+00
3394,2.965662e+02,6.982299,-2.552154,-2.955335,-2.453573e+04,8.968243e+03,1.038502e+04,1.006086e+00
3395,2.966150e+02,-7.658044,2.282934,0.377589,2.691250e+04,-8.022866e+03,-1.326955e+03,1.006086e+00
3396,2.966150e+02,7.502291,2.310182,1.542300,-2.636514e+04,-8.118624e+03,-5.420073e+03,1.006086e+00
3397,2.966150e+02,1.382953,-4.902414,-6.168774,-4.860084e+03,1.722845e+04,2.167879e+04,1.006086e+00
3398,2.968093e+02,1.018726,-4.714426,6.382507,-3.581258e+03,1.657323e+04,-2.243725e+04,1.006086e+00
3399,2.968093e+02,-2.118472,1.038232,7.644223,7.447340e+03,-3.649832e+03,-2.687273e+04,1.006086e+00
3400,2.968093e+02,-1.236565,-4.938526,6.171051,4.347058e+03,1.736104e+04,-2.169389e+04,1.006086e+00
3401,2.968286e+02,2.757839,-5.899801,-4.646145,-9.695304e+03,2.074101e+04,1.633373e+04,1.006086e+00
3402,2.968286e+02,-3.945797,-1.479122,6.800212,1.387162e+04,5.199918e+03,-2.390644e+04,1.006086e+00
3403,2.968286e+02,-2.776701,2.716065,6.993777,9.761615e+03,-9.548446e+03,-2.458693e+04,1.006086e+00
3404,2.970524e+02,3.724740,-3.637923,6.073864,-1.309942e+04,1.279410e+04,-2.136099e+04,1.006086e+00
3405,2.970524e+02,6.225691,3.685259,-3.414622,-2.189494e+04,-1.296057e+04,1.200878e+04,1.006086e+00
3406,2.970524e+02,-6.972451,3.541117,-1.686835,2.452120e+04,-1.245365e+04,5.932380e+03,1.006086e+00
3407,2.970718e+02,4.140004,-2.421431,-6.402893,-1.456032e+04,8.516133e+03,2.251887e+04,1.006086e+00
3408,2.970718e+02,5.061338,0.045143,6.195225,-1.780064e+04,-1.587657e+02,-2.178851e+04,1.006086e+00
3409,2.970718e+02,-0.638985,-2.007013,-7.717746,2.247298e+03,7.058633e+03,2.714318e+04,1.006086e+00
3410,2.972468e+02,-7.589679,1.806679,-1.769939,2.670064e+04,-6.355933e+03,6.226679e+03,1.006086e+00
3411,2.972468e+02,4.155174,6.544890,-1.974573,-1.461799e+04,-2.302505e+04,6.946588e+03,1.006086e+00
3412,2.972468e+02,-7.665892,2.188241,0.667611,2.696876e+04,-7.698274e+03,-2.348668e+03,1.006086e+00
3413,2.972661e+02,7.995617,-0.264615,-0.009074,-2.812965e+04,9.309524e+02,3.192402e+01,1.006086e+00
3414,2.972661e+02,-0.751065,-6.656078,4.374075,2.642348e+03,2.341697e+04,-1.538858e+04,1.006086e+00
3415,2.972661e+02,6.372897,0.797077,-4.769785,-2.242071e+04,-2.804224e+03,1.678074e+04,1.006086e+00
3416,2.974708e+02,-6.497582,3.020229,-3.558039,2.286723e+04,-1.062923e+04,1.252197e+04,1.006086e+00
3417,2.974708e+02,-1.876856,3.397638,6.995246,6.605304e+03,-1.195746e+04,-2.461868e+04,1.006086e+00
3418,2.974708e+02,-0.104341,4.112685,-6.861117,3.672116e+02,-1.447396e+04,2.414664e+04,1.006086e+00
3419,2.974901e+02,-3.809575,-4.163041,5.670646,1.340765e+04,1.465165e+04,-1.995761e+04,1.006086e+00
3420,2.974901e+02,-1.896316,2.397030,7.393121,6.674006e+03,-8.436248e+03,-2.601979e+04,1.006086e+00
3421,2.974901e+02,-4.216920,0.748401,-6.757032,1.484128e+04,-2.633966e+03,2.378110e+04,1.006086e+00
3422,2.975095e+02,6.232755,-4.703432,1.740831,-2.193664e+04,1.655408e+04,-6.126982e+03,1.006086e+00
3423,2.975095e+02,4.484504,-0.960028,6.554965,-1.578354e+04,3.378890e+03,-2.307068e+04,1.006086e+00
3424,2.975095e+02,1.323981,-0.496114,7.874068,-4.659849e+03,1.746109e+03,-2.771336e+04,1.006086e+00
3425,2.976847e+02,2.119514,3.988375,6.603069,-7.461983e+03,-1.404151e+04,-2.324683e+04,1.006086e+00
3426,2.976847e+02,4.994067,4.661492,-4.162906,-1.758216e+04,-1.641129e+04,1.465597e+04,1.006086e+00
3427,2.976847e+02,1.484695,-7.391595,-2.675818,-5.227031e+03,2.602292e+04,9.420511e+03,1.006086e+00
3428,2.977335e+02,0.396288,-5.106767,-6.145233,-1.395292e+03,1.798041e+04,2.163674e+04,1.006086e+00
3429,2.977335e+02,-5.220392,-1.919825,-5.749937,1.838047e+04,6.759508e+03,2.024495e+04,1.006086e+00
3430,2.977335e+02,5.693629,4.126091,3.815490,-2.004669e+04,-1.452755e+04,-1.343395e+04,1.006086e+00
3431,2.979282e+02,-7.463578,-0.639098,2.808301,2.628709e+04,2.250934e+03,-9.890973e+03,1.006086e+00
3432,2.979282e+02,-0.026436,-0.492342,-7.984792,9.311024e+01,1.734054e+03,2.812283e+04,1.006086e+00
3433,2.979282e+02,-2.455058,1.995045,7.347958,8.646836e+03,-7.026646e+03,-2.587987e+04,1.006086e+00
3434,2.981228e+02,-5.053300,0.643965,6.168425,1.780379e+04,-2.268816e+03,-2.173259e+04,1.006086e+00
3435,2.981228e+02,0.989293,1.477914,-7.799812,-3.485479e+03,-5.206987e+03,2.748030e+04,1.006086e+00
3436,2.981228e+02,-5.480158,1.142736,-5.715070,1.930769e+04,-4.026087e+03,2.013533e+04,1.006086e+00
3437,2.981718e+02,-0.103487,0.029853,-7.999275,3.646353e+02,-1.051871e+02,2.818536e+04,1.006086e+00
3438,2.981718e+02,7.058982,-0.555494,3.723197,-2.487225e+04,1.957277e+03,-1.311864e+04,1.006086e+00
3439,2.981718e+02,5.430923,5.502226,-2.056840,-1.913580e+04,-1.938703e+04,7.247254e+03,1.006086e+00
3440,2.983665e+02,7.716661,-0.722819,-1.982594,-2.719845e+04,2.547677e+03,6.987929e+03,1.006086e+00
3441,2.983665e+02,-1.581941,3.524868,-7.005196,5.575771e+03,-1.242389e+04,2.469079e+04,1.006086e+00
3442,2.983665e+02,2.190862,-7.065047,-3.047169,-7.721999e+03,2.490174e+04,1.074017e+04,1.006086e+00
3443,2.986103e+02,-4.075253,1.928571,6.608550,1.436966e+04,-6.800293e+03,-2.330227e+04,1.006086e+00
3444,2.986103e+02,3.082873,7.090852,2.053222,-1.087045e+04,-2.500290e+04,-7.239823e+03,1.006086e+00
3445,2.986103e+02,-4.864848,2.396905,-5.881165,1.715384e+04,-8.451677e+03,2.073745e+04,1.006086e+00
3446,2.988052e+02,3.528751,-4.810358,5.329951,-1.244671e+04,1.696724e+04,-1.879996e+04,1.006086e+00
3447,2.988052e+02,-1.395322,-7.515135,-2.361319,4.921622e+03,2.650760e+04,8.328915e+03,1.006086e+00
3448,2.988052e+02,4.801945,1.567506,-6.203567,-1.693756e+04,-5.528953e+03,2.188141e+04,1.006086e+00
3449,2.990491e+02,-3.265366,1.431406,7.161597,1.152239e+04,-5.050957e+03,-2.527090e+04,1.006086e+00
3450,2.990491e+02,-3.143500,1.820538,7.127696,1.109237e+04,-6.424076e+03,-2.515128e+04,1.006086e+00
3451,2.990491e+02,-4.540788,-1.715975,-6.358984,1.602294e+04,6.055109e+03,2.243875e+04,1.006086e+00
3452,2.992738e+02,-4.520616,6.596659,-0.219347,1.595775e+04,-2.328617e+04,7.742937e+02,1.006086e+00
3453,2.992738e+02,-0.460180,-0.704017,7.955664,1.624431e+03,2.485176e+03,-2.808345e+04,1.006086e+00
3454,2.992738e+02,-0.153037,5.332974,5.961206,5.402212e+02,-1.882537e+04,-2.104302e+04,1.006086e+00
3455,2.994883e+02,-7.308792,0.464165,3.219644,2.580924e+04,-1.639086e+03,-1.136940e+04,1.006086e+00
3456,2.994883e+02,-5.305687,5.964498,0.523889,1.873575e+04,-2.106219e+04,-1.849988e+03,1.006086e+00
3457,2.994883e+02,0.610941,-0.348961,-7.969001,-2.157389e+03,1.232272e+03,2.814061e+04,1.006086e+00
3458,2.995373e+02,1.076422,-0.420514,-7.916090,-3.801436e+03,1.485067e+03,2.795605e+04,1.006086e+00
3459,2.995373e+02,-1.091994,0.784220,7.886225,3.856431e+03,-2.769511e+03,-2.785058e+04,1.006086e+00
3460,2.995373e+02,-0.107325,0.120158,-7.998378,3.790218e+02,-4.243422e+02,2.824666e+04,1.006086e+00
3461,2.997131e+02,2.319401,-7.151791,-2.733546,-8.193478e+03,2.526430e+04,9.656481e+03,1.006086e+00
3462,2.997131e+02,5.820024,5.246541,-1.612803,-2.055972e+04,-1.853385e+04,5.697364e+03,1.006086e+00
3463,2.997131e+02,-6.096046,-4.648969,2.285895,2.153480e+04,1.642287e+04,-8.075116e+03,1.006086e+00
3464,2.997520e+02,-0.616143,6.441864,4.703484,2.176719e+03,-2.275790e+04,-1.661653e+04,1.006086e+00
3465,2.997520e+02,-2.541078,-0.258930,7.581285,8.977153e+03,9.147504e+02,-2.678326e+04,1.006086e+00
3466,2.997520e+02,-3.608924,-3.444812,-6.253714,1.274965e+04,1.216988e+04,2.209320e+04,1.006086e+00
3467,3.004362e+02,-6.867460,-3.780995,-1.594389,2.428913e+04,1.337278e+04,5.639104e+03,1.006086e+00
3468,3.004362e+02,-5.108482,-3.738980,-4.891159,1.806790e+04,1.322418e+04,1.729926e+04,1.006086e+00
3469,3.004362e+02,-3.720880,-3.598614,-6.099592,1.316017e+04,1.272773e+04,2.157330e+04,1.006086e+00
3470,3.006122e+02,-3.621015,3.471622,6.231861,1.281071e+04,-1.228218e+04,-2.204757e+04,1.006086e+00
3471,3.006122e+02,-0.536144,0.116065,-7.981170,1.896811e+03,-4.106235e+02,2.823641e+04,1.006086e+00
3472,3.006122e+02,1.241361,5.733002,5.439826,-4.391787e+03,-2.028267e+04,-1.924545e+04,1.006086e+00
3473,3.008374e+02,0.322163,-7.557686,2.603380,-1.140202e+03,2.674819e+04,-9.213894e+03,1.006086e+00
3474,3.008374e+02,-0.644439,-7.441044,2.866280,2.280801e+03,2.633537e+04,-1.014435e+04,1.006086e+00
3475,3.008374e+02,-1.081271,7.856334,-1.053032,3.826839e+03,-2.780517e+04,3.726895e+03,1.006086e+00
3476,3.010822e+02,7.919006,-0.878803,-0.719059,-2.803838e+04,3.111530e+03,2.545932e+03,1.006086e+00
3477,3.010822e+02,-5.454269,3.388781,-4.771490,1.931162e+04,-1.199847e+04,1.689414e+04,1.006086e+00
3478,3.010822e+02,3.558764,6.632144,2.711063,-1.260031e+04,-2.348206e+04,-9.598909e+03,1.006086e+00
3479,3.012974e+02,-2.743015,0.322453,-7.508122,9.715509e+03,-1.142097e+03,2.659308e+04,1.006086e+00
3480,3.012974e+02,2.900363,7.349499,-1.254097,-1.027282e+04,-2.603125e+04,4.441896e+03,1.006086e+00
3481,3.012974e+02,3.729487,-5.284314,4.708180,-1.320950e+04,1.871656e+04,-1.667594e+04,1.006086e+00
3482,3.015424e+02,-4.586260,1.857562,-6.286150,1.625071e+04,-6.581990e+03,2.227402e+04,1.006086e+00
3483,3.015424e+02,-4.008257,5.007663,4.780920,1.420265e+04,-1.774389e+04,-1.694046e+04,1.006086e+00
3484,3.015424e+02,1.214359,-0.110736,-7.906521,-4.302897e+03,3.923778e+02,2.801556e+04,1.006086e+00
3485,3.019834e+02,-7.160151,2.944968,2.014794,2.538946e+04,-1.044268e+04,-7.144335e+03,1.006086e+00
3486,3.019834e+02,5.610823,-4.195302,-3.862397,-1.989563e+04,1.487628e+04,1.369582e+04,1.006086e+00
3487,3.019834e+02,7.181911,2.847133,-2.077013,-2.546662e+04,-1.009576e+04,7.364960e+03,1.006086e+00
3488,3.022091e+02,-1.730188,4.325195,6.503779,6.137433e+03,-1.534261e+04,-2.307062e+04,1.006086e+00
3489,3.022091e+02,0.673702,-0.168663,7.969798,-2.389800e+03,5.982905e+02,-2.827097e+04,1.006086e+00
3490,3.022091e+02,-7.079897,-3.722805,0.125630,2.511426e+04,1.320577e+04,-4.456433e+02,1.006086e+00
3491,3.022286e+02,1.375994,4.170469,-6.686840,-4.881170e+03,-1.479423e+04,2.372075e+04,1.006086e+00
3492,3.022286e+02,-6.347979,-2.421641,-4.223602,2.251868e+04,8.590474e+03,1.498271e+04,1.006086e+00
3493,3.022286e+02,-1.565106,2.551175,7.419026,5.552021e+03,-9.049984e+03,-2.631809e+04,1.006086e+00
3494,3.022481e+02,-5.390600,-4.948984,3.232489,1.912311e+04,1.755648e+04,-1.146723e+04,1.006086e+00
3495,3.022481e+02,-0.366409,-0.048773,7.991456,1.299834e+03,1.730228e+02,-2.834963e+04,1.006086e+00
3496,3.022481e+02,4.112173,-3.114553,-6.114703,-1.458790e+04,1.104885e+04,2.169186e+04,1.006086e+00
3497,3.024740e+02,-4.500230,0.066466,6.613888,1.597049e+04,-2.358774e+02,-2.347148e+04,1.006086e+00
3498,3.024740e+02,0.043038,0.007199,-7.999881,-1.527357e+02,-2.554649e+01,2.839012e+04,1.006086e+00
3499,3.024740e+02,-0.122025,5.020367,6.227441,4.330431e+02,-1.781637e+04,-2.210005e+04,1.006086e+00
3500,3.027194e+02,3.266089,-4.496594,5.754416,-1.159545e+04,1.596407e+04,-2.042966e+04,1.006086e+00
3501,3.027194e+02,0.190993,0.081326,7.997306,-6.780744e+02,-2.887278e+02,-2.839249e+04,1.006086e+00
3502,3.027194e+02,5.165026,0.619694,6.077704,-1.833717e+04,-2.200073e+03,-2.157741e+04,1.006086e+00
3503,3.028961e+02,2.122970,-1.604222,7.544499,-7.539288e+03,5.697062e+03,-2.679273e+04,1.006086e+00
3504,3.028961e+02,3.873015,-4.913695,4.985515,-1.375421e+04,1.744997e+04,-1.770502e+04,1.006086e+00
3505,3.028961e+02,-3.183270,-2.270751,-6.979290,1.130472e+04,8.064103e+03,2.478550e+04,1.006086e+00
3506,3.030924e+02,7.899921,0.214542,1.243070,-2.806402e+04,-7.621485e+02,-4.415937e+03,1.006086e+00
3507,3.030924e+02,0.922072,-0.014153,-7.946671,-3.275607e+03,5.027854e+01,2.823010e+04,1.006086e+00
3508,3.030924e+02,-0.524554,-0.792725,7.943326,1.863450e+03,2.816112e+03,-2.821822e+04,1.006086e+00
3509,3.030924e+02,0.673363,2.078404,7.695896,-2.392084e+03,-7.383411e+03,-2.733924e+04,1.006086e+00
3510,3.031120e+02,0.425091,-6.503430,-4.639472,-1.510161e+03,2.310381e+04,1.648199e+04,1.006086e+00
3511,3.031120e+02,-6.701253,-0.329275,4.357153,2.380659e+04,1.169768e+03,-1.547904e+04,1.006086e+00
3512,3.031120e+02,2.186911,0.013183,-7.695274,-7.769128e+03,-4.683270e+01,2.733791e+04,1.006086e+00
3513,3.031613e+02,6.749406,2.778147,-3.275273,-2.397961e+04,-9.870333e+03,1.163654e+04,1.006086e+00
3514,3.031613e+02,4.934868,6.176438,1.224209,-1.753283e+04,-2.194394e+04,-4.349426e+03,1.006086e+00
3515,3.031613e+02,-0.266371,7.995427,-0.046827,9.463753e+02,-2.840653e+04,1.663691e+02,1.006086e+00
3516,3.033381e+02,-4.874218,-3.119996,5.523370,1.732240e+04,1.108810e+04,-1.962941e+04,1.006086e+00
3517,3.033381e+02,-3.033271,6.298736,-3.889112,1.077989e+04,-2.238497e+04,1.382145e+04,1.006086e+00
3518,3.033381e+02,2.905014,4.719987,-5.769109,-1.032408e+04,-1.677428e+04,2.050274e+04,1.006086e+00
3519,3.033772e+02,-4.797978,2.356232,5.952107,1.705255e+04,-8.374312e+03,-2.115446e+04,1.006086e+00
3520,3.033772e+02,-3.121750,3.280916,6.594715,1.109505e+04,-1.166074e+04,-2.343836e+04,1.006086e+00
3521,3.033772e+02,-7.940985,-0.926851,-0.285844,2.822315e+04,3.294134e+03,1.015921e+03,1.006086e+00
3522,3.035839e+02,-0.375040,1.707515,7.806647,1.333388e+03,-6.070768e+03,-2.775515e+04,1.006086e+00
3523,3.035839e+02,3.688834,4.415260,-5.558595,-1.311500e+04,-1.569768e+04,1.976260e+04,1.006086e+00
3524,3.035839e+02,3.575447,-7.126270,-0.657617,-1.271187e+04,2.533619e+04,2.338041e+03,1.006086e+00
3525,3.037804e+02,3.113811,5.534532,4.865504,-1.107419e+04,-1.968342e+04,-1.730404e+04,1.006086e+00
3526,3.037804e+02,7.603599,-2.043142,1.418045,-2.704200e+04,7.266378e+03,-5.043240e+03,1.006086e+00
3527,3.037804e+02,1.205928,3.784871,-6.944097,-4.288849e+03,-1.346079e+04,2.469650e+04,1.006086e+00
3528,3.040264e+02,-2.201217,0.161753,-7.689505,7.831737e+03,-5.755015e+02,2.735859e+04,1.006086e+00
3529,3.040264e+02,-0.384800,4.603461,6.531468,1.369085e+03,-1.637871e+04,-2.323840e+04,1.006086e+00
3530,3.040264e+02,-3.110671,6.861653,-2.690993,1.106750e+04,-2.441316e+04,9.574319e+03,1.006086e+00
3531,3.040460e+02,-0.198754,-0.510105,-7.981246,7.071712e+02,1.814969e+03,2.839749e+04,1.006086e+00
3532,3.040460e+02,2.034470,-2.826581,7.202178,-7.238698e+03,1.005705e+04,-2.562555e+04,1.006086e+00
3533,3.040460e+02,0.983534,7.937135,0.185886,-3.499441e+03,-2.824054e+04,-6.613863e+02,1.006086e+00
3534,3.042426e+02,-2.007125,-1.429669,-7.611011,7.143716e+03,5.088448e+03,2.708894e+04,1.006086e+00
3535,3.042426e+02,-1.966916,5.021789,-5.908712,7.000603e+03,-1.787344e+04,2.103016e+04,1.006086e+00
3536,3.042426e+02,2.298244,2.242631,-7.327256,-8.179858e+03,-7.981921e+03,2.607901e+04,1.006086e+00
3537,3.042921e+02,-0.759853,0.022490,-7.963800,2.704672e+03,-8.005239e+01,2.834689e+04,1.006086e+00
3538,3.042921e+02,-0.034165,0.779163,-7.961893,1.216099e+02,-2.773404e+03,2.834010e+04,1.006086e+00
3539,3.042921e+02,-1.021856,3.522017,7.109937,3.637263e+03,-1.253650e+04,-2.530759e+04,1.006086e+00
3540,3.044692e+02,-1.060585,-1.891627,-7.700449,3.776217e+03,6.735142e+03,2.741747e+04,1.006086e+00
3541,3.044692e+02,-1.898904,-4.799471,6.112221,6.761053e+03,1.708853e+04,-2.176258e+04,1.006086e+00
3542,3.044692e+02,5.981619,-2.362912,-4.757823,-2.129757e+04,8.413154e+03,1.694025e+04,1.006086e+00
3543,3.044888e+02,-4.263407,2.194153,6.403831,1.518036e+04,-7.812538e+03,-2.280159e+04,1.006086e+00
3544,3.044888e+02,-5.243597,4.080997,-4.455351,1.867044e+04,-1.453087e+04,1.586380e+04,1.006086e+00
3545,3.044888e+02,1.134480,-6.804519,-4.051107,-4.039449e+03,2.422829e+04,1.442444e+04,1.006086e+00
3546,3.045383e+02,-3.488078,-3.088284,6.503523,1.242072e+04,1.099709e+04,-2.315844e+04,1.006086e+00
3547,3.045383e+02,4.749337,-5.554292,-3.254787,-1.691195e+04,1.977832e+04,1.158999e+04,1.006086e+00
3548,3.045383e+02,-4.929704,-3.097669,5.486571,1.755422e+04,1.103051e+04,-1.953717e+04,1.006086e+00
3549,3.047155e+02,-6.727620,-4.328162,0.078397,2.396340e+04,1.541666e+04,-2.792448e+02,1.006086e+00
3550,3.047155e+02,6.695393,-4.038781,-1.691143,-2.384860e+04,1.438591e+04,6.023755e+03,1.006086e+00
3551,3.047155e+02,-6.985271,2.616357,2.891480,2.488114e+04,-9.319314e+03,-1.029929e+04,1.006086e+00
3552,3.047351e+02,-1.498715,1.648749,-7.683455,5.338509e+03,-5.872938e+03,2.736891e+04,1.006086e+00
3553,3.047351e+02,-0.716706,1.278757,-7.864548,2.552949e+03,-4.555006e+03,2.801397e+04,1.006086e+00
3554,3.047351e+02,2.351416,1.935502,7.397613,-8.375878e+03,-6.894369e+03,-2.635072e+04,1.006086e+00
3555,3.049124e+02,0.656785,0.114465,7.972172,-2.340187e+03,-4.078495e+02,-2.840559e+04,1.006086e+00
3556,3.049124e+02,6.291012,0.882278,4.862587,-2.241546e+04,-3.143639e+03,-1.732585e+04,1.006086e+00
3557,3.049124e+02,7.234635,-3.411780,0.140758,-2.577768e+04,1.215649e+04,-5.015349e+02,1.006086e+00
3558,3.051784e+02,-7.049585,-3.226505,1.973073,2.512928e+04,1.150135e+04,-7.033309e+03,1.006086e+00
3559,3.051784e+02,-5.186555,0.182325,6.088219,1.848824e+04,-6.499239e+02,-2.170235e+04,1.006086e+00
3560,3.051784e+02,4.663636,6.042998,2.394301,-1.662422e+04,-2.154115e+04,-8.534837e+03,1.006086e+00
3561,3.053558e+02,-5.501500,5.241493,-2.502049,1.961661e+04,-1.868950e+04,8.921515e+03,1.006086e+00
3562,3.053558e+02,1.775009,7.614300,-1.694631,-6.329119e+03,-2.715018e+04,6.042517e+03,1.006086e+00
3563,3.053558e+02,5.191791,-4.131604,4.469357,-1.851228e+04,1.473199e+04,-1.593631e+04,1.006086e+00
3564,3.054249e+02,-1.320528,-1.837891,-7.673224,4.709118e+03,6.554079e+03,2.736338e+04,1.006086e+00
3565,3.054249e+02,-4.433546,2.751838,6.063914,1.581041e+04,-9.813293e+03,-2.162444e+04,1.006086e+00
3566,3.054249e+02,-1.611011,-0.649256,7.809168,5.745005e+03,2.315303e+03,-2.784817e+04,1.006086e+00
3567,3.056220e+02,-0.195660,0.645870,7.971485,6.979667e+02,-2.303971e+03,-2.843618e+04,1.006086e+00
3568,3.056220e+02,-0.668532,7.893609,-1.115348,2.384812e+03,-2.815838e+04,3.978709e+03,1.006086e+00
3569,3.056220e+02,2.788217,-4.562960,5.950230,-9.946230e+03,1.627716e+04,-2.122588e+04,1.006086e+00
3570,3.056220e+02,5.665388,-0.183491,-5.645326,-2.020978e+04,6.545553e+02,2.013822e+04,1.006086e+00
3571,3.056716e+02,5.114322,-0.186104,-6.148908,-1.824548e+04,6.639308e+02,2.193639e+04,1.006086e+00
3572,3.056716e+02,1.456849,-7.773809,-1.202284,-5.197348e+03,2.773327e+04,4.289181e+03,1.006086e+00
