i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
27849,1.461002e+03,-0.418636,1.962205,-7.744320,1.727750e+04,-8.098199e+04,3.196152e+05,1.006086e+00
27850,1.461076e+03,5.754621,3.032205,4.657261,-2.375044e+05,-1.251450e+05,-1.922142e+05,1.006086e+00
27851,1.461112e+03,3.987992,-0.907183,6.875532,-1.645943e+05,3.744168e+04,-2.837702e+05,1.006086e+00
27852,1.461194e+03,-7.155723,-2.407553,-2.645623,2.953426e+05,9.936844e+04,1.091945e+05,1.006086e+00
27853,1.461231e+03,-1.032783,4.573633,-6.481916,4.262724e+04,-1.887728e+05,2.675355e+05,1.006086e+00
27854,1.461239e+03,-3.408553,-6.980123,1.913021,1.406855e+05,2.880994e+05,-7.895852e+04,1.006086e+00
27855,1.461259e+03,4.904480,-0.328900,6.311727,-2.024302e+05,1.357521e+04,-2.605137e+05,1.006086e+00
27856,1.461312e+03,-1.844972,2.765409,7.276578,7.615175e+04,-1.141431e+05,-3.003429e+05,1.006086e+00
27857,1.461349e+03,-2.639878,6.310067,4.148987,1.089631e+05,-2.604531e+05,-1.712528e+05,1.006086e+00
27858,1.461434e+03,-4.996972,-6.194288,-0.813057,2.062601e+05,2.556818e+05,3.356057e+04,1.006086e+00
27859,1.461443e+03,3.518018,6.655891,-2.706042,-1.452137e+05,-2.747361e+05,1.116977e+05,1.006086e+00
27860,1.461451e+03,-4.786212,0.928406,6.342731,1.975617e+05,-3.832204e+04,-2.618105e+05,1.006086e+00
27861,1.461589e+03,-0.270806,-1.110698,7.917892,1.117868e+04,4.584875e+04,-3.268443e+05,1.006086e+00
27862,1.461671e+03,4.033680,3.894330,5.706454,-1.665118e+05,-1.607594e+05,-2.355645e+05,1.006086e+00
27863,1.461691e+03,-1.419870,4.044274,-6.754836,5.861316e+04,-1.669503e+05,2.788440e+05,1.006086e+00
27864,1.461707e+03,-3.388026,-3.675459,-6.245981,1.398607e+05,1.517262e+05,2.578396e+05,1.006086e+00
27865,1.461728e+03,5.403313,-2.299857,-5.432759,-2.230550e+05,9.494076e+04,2.242706e+05,1.006086e+00
27866,1.461765e+03,2.030068,-5.619115,5.320185,-8.380463e+04,2.319665e+05,-2.196262e+05,1.006086e+00
27867,1.461773e+03,2.095762,2.775812,-7.204349,-8.651682e+04,-1.145905e+05,2.974085e+05,1.006086e+00
27868,1.461801e+03,-0.546552,0.727822,7.948054,2.256285e+04,-3.004608e+04,-3.281132e+05,1.006086e+00
27869,1.461846e+03,7.397582,2.882557,-0.983180,-3.053932e+05,-1.190001e+05,4.058847e+04,1.006086e+00
27870,1.461883e+03,-0.699647,2.843921,7.444636,2.888377e+04,-1.174066e+05,-3.073395e+05,1.006086e+00
27871,1.461919e+03,6.458107,3.371002,-3.305933,-2.666157e+05,-1.391680e+05,1.364817e+05,1.006086e+00
27872,1.461940e+03,-0.281801,-1.129315,-7.914874,1.163392e+04,4.662283e+04,3.267589e+05,1.006086e+00
27873,1.461948e+03,1.818474,-2.733030,-7.295458,-7.507438e+04,1.128311e+05,3.011877e+05,1.006086e+00
27874,1.462095e+03,-6.472438,-3.860694,2.683763,2.672233e+05,1.593939e+05,-1.108028e+05,1.006086e+00
27875,1.462123e+03,-4.275517,-6.237667,-2.609879,1.765222e+05,2.575330e+05,1.077534e+05,1.006086e+00
27876,1.462131e+03,-0.581680,1.098761,7.902808,2.401572e+04,-4.536439e+04,-3.262822e+05,1.006086e+00
27877,1.462160e+03,7.918820,-0.444435,1.046310,-3.269464e+05,1.834949e+04,-4.319929e+04,1.006086e+00
27878,1.462262e+03,-2.250427,-6.672175,3.797059,9.291721e+04,2.754855e+05,-1.567757e+05,1.006086e+00
27879,1.462278e+03,1.759523,0.347097,-7.796384,-7.264885e+04,-1.433128e+04,3.219044e+05,1.006086e+00
27880,1.462335e+03,7.862413,1.348380,-0.603601,-3.246370e+05,-5.567426e+04,2.492253e+04,1.006086e+00
27881,1.462372e+03,0.499444,-0.197736,-7.981946,-2.062218e+04,8.164579e+03,3.295766e+05,1.006086e+00
27882,1.462388e+03,0.887938,-7.248527,-3.266561,-3.666341e+04,2.992952e+05,1.348779e+05,1.006086e+00
27883,1.462409e+03,-0.401707,1.331408,-7.878197,1.658679e+04,-5.497486e+04,3.252969e+05,1.006086e+00
27884,1.462425e+03,2.575801,-7.538722,0.730011,-1.063574e+05,3.112814e+05,-3.014288e+04,1.006086e+00
27885,1.462454e+03,2.805616,-6.390305,-3.910564,-1.158479e+05,2.638647e+05,1.614727e+05,1.006086e+00
27886,1.462511e+03,-2.161098,-4.269125,6.411257,8.923655e+04,1.762817e+05,-2.647350e+05,1.006086e+00
27887,1.462519e+03,-5.998911,0.378907,5.279156,2.477090e+05,-1.564597e+04,-2.179887e+05,1.006086e+00
27888,1.462584e+03,-7.028999,-3.615019,-1.234830,2.902503e+05,1.492759e+05,5.099015e+04,1.006086e+00
27889,1.462621e+03,-3.388065,-4.762539,5.462530,1.399060e+05,1.966632e+05,-2.255685e+05,1.006086e+00
27890,1.462629e+03,-7.047935,-0.448923,-3.758334,2.910366e+05,1.853779e+04,1.551962e+05,1.006086e+00
27891,1.462666e+03,3.810948,-4.226126,5.622858,-1.573708e+05,1.745153e+05,-2.321926e+05,1.006086e+00
27892,1.462694e+03,-5.951808,5.058730,-1.727782,2.457788e+05,-2.088993e+05,7.134841e+04,1.006086e+00
27893,1.462731e+03,4.672167,6.332853,-1.437299,-1.929387e+05,-2.615172e+05,5.935374e+04,1.006086e+00
27894,1.462747e+03,3.317805,-6.783748,-2.640630,-1.370106e+05,2.801387e+05,1.090463e+05,1.006086e+00
27895,1.462804e+03,-3.939159,6.506469,2.479694,1.626729e+05,-2.686935e+05,-1.024024e+05,1.006086e+00
27896,1.462812e+03,-3.162955,4.689505,5.657231,1.306189e+05,-1.936600e+05,-2.336237e+05,1.006086e+00
27897,1.462821e+03,-0.746045,-7.929813,-0.749324,3.080913e+04,3.274742e+05,3.094454e+04,1.006086e+00
27898,1.462886e+03,0.909616,-4.161203,6.771779,-3.756490e+04,1.718473e+05,-2.796576e+05,1.006086e+00
27899,1.462906e+03,-0.380622,-6.432276,-4.741408,1.571886e+04,2.656389e+05,1.958097e+05,1.006086e+00
27900,1.462914e+03,3.704356,1.541181,6.921164,-1.529822e+05,-6.364754e+04,-2.858297e+05,1.006086e+00
27901,1.462923e+03,2.058764,-1.658455,-7.550564,-8.502292e+04,6.849091e+04,3.118234e+05,1.006086e+00
27902,1.462943e+03,7.850979,1.092620,1.080884,-3.242322e+05,-4.512339e+04,-4.463868e+04,1.006086e+00
27903,1.462988e+03,2.434020,-7.620174,-0.092175,-1.005225e+05,3.147052e+05,3.806718e+03,1.006086e+00
27904,1.463025e+03,-4.219237,6.745172,-0.837078,1.742522e+05,-2.785720e+05,3.457087e+04,1.006086e+00
27905,1.463033e+03,-5.527457,-2.065595,-5.401901,2.282817e+05,8.530823e+04,2.230963e+05,1.006086e+00
27906,1.463098e+03,-0.474398,-1.097517,7.910146,1.959286e+04,4.532800e+04,-3.266930e+05,1.006086e+00
27907,1.463163e+03,-6.875335,3.949645,1.063048,2.839611e+05,-1.631260e+05,-4.390542e+04,1.006086e+00
27908,1.463179e+03,1.624055,3.974869,6.750027,-6.707618e+04,-1.641687e+05,-2.787873e+05,1.006086e+00
27909,1.463265e+03,-3.138690,2.185089,-7.026664,1.296369e+05,-9.025044e+04,2.902214e+05,1.006086e+00
27910,1.463339e+03,-7.942557,-0.430139,0.854851,3.280586e+05,1.776642e+04,-3.530869e+04,1.006086e+00
27911,1.463412e+03,6.088027,3.944578,3.372866,-2.514656e+05,-1.629306e+05,-1.393160e+05,1.006086e+00
27912,1.463420e+03,1.073520,-5.599843,5.611534,-4.434182e+04,2.313018e+05,-2.317847e+05,1.006086e+00
27913,1.463449e+03,-7.695243,-0.319647,-2.163575,3.178555e+05,1.320319e+04,8.936745e+04,1.006086e+00
27914,1.463522e+03,1.865927,-5.678778,5.316935,-7.707489e+04,2.345704e+05,-2.196239e+05,1.006086e+00
27915,1.463538e+03,2.319085,-5.006894,-5.792482,-9.579382e+04,2.068184e+05,2.392685e+05,1.006086e+00
27916,1.463567e+03,-2.221399,-1.414726,-7.554068,9.175961e+04,5.843826e+04,3.120368e+05,1.006086e+00
27917,1.463640e+03,6.441981,-4.535543,1.389147,-2.661064e+05,1.873550e+05,-5.738313e+04,1.006086e+00
27918,1.463706e+03,3.691580,3.802274,5.992908,-1.524958e+05,-1.570684e+05,-2.475616e+05,1.006086e+00
27919,1.463734e+03,7.910401,1.179379,-0.186055,-3.267746e+05,-4.871953e+04,7.685846e+03,1.006086e+00
27920,1.463742e+03,-7.562153,-0.742743,2.502433,3.123895e+05,3.068244e+04,-1.033745e+05,1.006086e+00
27921,1.463751e+03,-4.823066,-5.018173,-3.944106,1.992395e+05,2.072993e+05,1.629299e+05,1.006086e+00
27922,1.463787e+03,-0.147358,-0.010856,-7.998635,6.087386e+03,4.484727e+02,3.304255e+05,1.006086e+00
27923,1.463816e+03,-2.086879,0.142319,-7.721702,8.621029e+04,-5.879268e+03,3.189884e+05,1.006086e+00
27924,1.463918e+03,-2.119777,6.899368,-3.450400,8.757240e+04,-2.850272e+05,1.425432e+05,1.006086e+00
27925,1.464073e+03,-0.625160,-4.585025,-6.525850,2.582801e+04,1.894269e+05,2.696107e+05,1.006086e+00
27926,1.464138e+03,0.637399,0.235123,7.971100,-2.633425e+04,-9.714152e+03,-3.293275e+05,1.006086e+00
27927,1.464146e+03,-0.398217,4.915422,-6.299210,1.645245e+04,-2.030821e+05,2.602538e+05,1.006086e+00
27928,1.464240e+03,3.948887,-4.304628,-5.465937,-1.631547e+05,1.778527e+05,2.258341e+05,1.006086e+00
27929,1.464256e+03,-0.381492,-1.999698,-7.736645,1.576203e+04,8.262122e+04,3.196538e+05,1.006086e+00
27930,1.464277e+03,-0.242833,-4.518960,6.596971,1.003315e+04,1.867105e+05,-2.725680e+05,1.006086e+00
27931,1.464285e+03,-7.387529,-0.690677,-2.991217,3.052325e+05,2.853687e+04,1.235889e+05,1.006086e+00
27932,1.464342e+03,-6.624718,3.515988,-2.784050,2.737205e+05,-1.452738e+05,1.150316e+05,1.006086e+00
27933,1.464350e+03,1.967640,-4.756103,6.124367,-8.129930e+04,1.965135e+05,-2.530477e+05,1.006086e+00
27934,1.464416e+03,-4.285035,6.059707,2.986373,1.770538e+05,-2.503817e+05,-1.233942e+05,1.006086e+00
27935,1.464424e+03,-7.167041,2.314684,-2.697361,2.961365e+05,-9.564093e+04,1.114528e+05,1.006086e+00
27936,1.464432e+03,-1.790083,5.225343,5.787175,7.396502e+04,-2.159077e+05,-2.391222e+05,1.006086e+00
27937,1.464505e+03,-0.157485,5.127509,6.138717,6.507332e+03,-2.118705e+05,-2.536541e+05,1.006086e+00
27938,1.464534e+03,0.516093,-7.366147,3.077909,-2.132535e+04,3.043749e+05,-1.271816e+05,1.006086e+00
27939,1.464542e+03,-2.113107,0.903344,7.662816,8.731545e+04,-3.732696e+04,-3.166343e+05,1.006086e+00
27940,1.464571e+03,-5.752129,-2.279551,5.071160,2.376854e+05,9.419396e+04,-2.095469e+05,1.006086e+00
27941,1.464579e+03,-0.788491,-1.860681,-7.740552,3.258156e+04,7.688593e+04,3.198505e+05,1.006086e+00
27942,1.464636e+03,-1.295172,7.346810,-2.889102,5.351937e+04,-3.035864e+05,1.193841e+05,1.006086e+00
27943,1.464738e+03,6.467412,-3.589816,-3.047262,-2.672571e+05,1.483443e+05,1.259240e+05,1.006086e+00
27944,1.464754e+03,0.121489,-1.560904,7.845306,-5.020402e+03,6.450261e+04,-3.241984e+05,1.006086e+00
27945,1.464820e+03,1.595813,1.101889,-7.761393,-6.594665e+04,-4.553536e+04,3.207380e+05,1.006086e+00
27946,1.464885e+03,-2.188758,-7.441491,-1.957946,9.045200e+04,3.075250e+05,8.091355e+04,1.006086e+00
27947,1.464922e+03,1.882132,1.306138,-7.664958,-7.778143e+04,-5.397779e+04,3.167639e+05,1.006086e+00
27948,1.464958e+03,-7.590233,1.782307,1.792133,3.136797e+05,-7.365696e+04,-7.406305e+04,1.006086e+00
27949,1.464967e+03,5.352731,3.358438,-4.906033,-2.212116e+05,-1.387937e+05,2.027510e+05,1.006086e+00
27950,1.465048e+03,-6.216247,4.167217,-2.827116,2.569052e+05,-1.722228e+05,1.168391e+05,1.006086e+00
27951,1.465224e+03,-5.847666,-3.415260,4.259202,2.416869e+05,1.411544e+05,-1.760349e+05,1.006086e+00
27952,1.465244e+03,1.786746,-1.223289,-7.701370,-7.384760e+04,5.055949e+04,3.183037e+05,1.006086e+00
27953,1.465334e+03,6.722957,4.336040,-0.024545,-2.778736e+05,-1.792174e+05,1.014511e+03,1.006086e+00
27954,1.465436e+03,-4.281585,-5.000593,-4.545558,1.769728e+05,2.066920e+05,1.878838e+05,1.006086e+00
27955,1.465465e+03,7.320205,-0.367973,-3.206119,-3.025726e+05,1.520975e+04,1.325214e+05,1.006086e+00
27956,1.465509e+03,-4.358007,1.621448,6.509891,1.801361e+05,-6.702178e+04,-2.690833e+05,1.006086e+00
27957,1.465530e+03,7.149123,3.370883,1.235791,-2.955077e+05,-1.393348e+05,-5.108121e+04,1.006086e+00
27958,1.465546e+03,3.694787,-2.610931,6.597847,-1.527242e+05,1.079230e+05,-2.727223e+05,1.006086e+00
27959,1.465722e+03,-7.316071,-3.234254,0.121276,3.024282e+05,1.336960e+05,-5.013230e+03,1.006086e+00
27960,1.465730e+03,2.105175,-0.515672,-7.700800,-8.702297e+04,2.131668e+04,3.183329e+05,1.006086e+00
27961,1.465795e+03,3.189908,7.140493,-1.684593,-1.318662e+05,-2.951777e+05,6.963863e+04,1.006086e+00
27962,1.465816e+03,0.170863,-0.516279,-7.981495,-7.063298e+03,2.134238e+04,3.299458e+05,1.006086e+00
27963,1.465897e+03,1.381659,-2.370782,7.514680,-5.711779e+04,9.800814e+04,-3.106568e+05,1.006086e+00
27964,1.465934e+03,0.710749,4.312261,-6.700689,-2.938274e+04,-1.782711e+05,2.770099e+05,1.006086e+00
27965,1.465942e+03,-6.162997,-2.711463,4.320351,2.547822e+05,1.120936e+05,-1.786060e+05,1.006086e+00
27966,1.466110e+03,2.014981,-1.060947,7.669045,-8.330533e+04,4.386270e+04,-3.170612e+05,1.006086e+00
27967,1.466126e+03,7.888975,-1.061393,0.798448,-3.261556e+05,4.388139e+04,-3.301040e+04,1.006086e+00
27968,1.466191e+03,0.742355,0.413965,7.954718,-3.069204e+04,-1.711501e+04,-3.288810e+05,1.006086e+00
27969,1.466301e+03,-5.525842,-4.864612,-3.130593,2.284698e+05,2.011308e+05,1.294366e+05,1.006086e+00
27970,1.466395e+03,-1.297320,-0.461788,7.880591,5.364030e+04,1.909354e+04,-3.258390e+05,1.006086e+00
27971,1.466403e+03,-5.860148,4.338714,-3.291537,2.423003e+05,-1.793934e+05,1.360956e+05,1.006086e+00
27972,1.466412e+03,-0.058696,0.067289,-7.999502,2.426902e+03,-2.782231e+03,3.307574e+05,1.006086e+00
27973,1.466448e+03,2.058322,1.791774,7.520164,-8.510700e+04,-7.408583e+04,-3.109420e+05,1.006086e+00
27974,1.466477e+03,-0.519934,-7.916551,1.028541,2.149831e+04,3.273349e+05,-4.252829e+04,1.006086e+00
27975,1.466506e+03,-4.233308,-2.899312,6.137841,1.750413e+05,1.198824e+05,-2.537910e+05,1.006086e+00
27976,1.466550e+03,2.811654,1.101171,7.408240,-1.162596e+05,-4.553254e+04,-3.063249e+05,1.006086e+00
27977,1.466653e+03,-2.770266,-5.799428,-4.763639,1.145523e+05,2.398101e+05,1.969796e+05,1.006086e+00
27978,1.466661e+03,-1.107418,1.666017,-7.745838,4.579256e+04,-6.889109e+04,3.202963e+05,1.006086e+00
27979,1.466697e+03,-4.937102,5.744303,-2.574492,2.041555e+05,-2.375343e+05,1.064585e+05,1.006086e+00
27980,1.466718e+03,-1.749510,2.442041,7.414557,7.234497e+04,-1.009822e+05,-3.066035e+05,1.006086e+00
27981,1.466791e+03,5.158532,3.971825,4.649103,-2.133187e+05,-1.642453e+05,-1.922525e+05,1.006086e+00
27982,1.466881e+03,0.882383,-5.735034,5.507339,-3.648996e+04,2.371658e+05,-2.277498e+05,1.006086e+00
27983,1.467057e+03,0.475832,0.619079,7.961804,-1.967866e+04,-2.560284e+04,-3.292711e+05,1.006086e+00
27984,1.467077e+03,1.161890,0.687413,7.885270,-4.805185e+04,-2.842910e+04,-3.261082e+05,1.006086e+00
27985,1.467085e+03,-0.761776,4.412540,-6.629418,3.150457e+04,-1.824883e+05,2.741712e+05,1.006086e+00
27986,1.467159e+03,-3.487096,-0.246236,-7.195800,1.442185e+05,1.018377e+04,2.976023e+05,1.006086e+00
27987,1.467261e+03,6.323235,3.144693,-3.758671,-2.615241e+05,-1.300621e+05,1.554557e+05,1.006086e+00
27988,1.467371e+03,1.797197,-1.410863,-7.666782,-7.433348e+04,5.835439e+04,3.171041e+05,1.006086e+00
27989,1.467400e+03,6.242815,-1.855963,-4.645714,-2.582102e+05,7.676481e+04,1.921522e+05,1.006086e+00
27990,1.467437e+03,2.112989,4.653095,6.154997,-8.739681e+04,-1.924599e+05,-2.545811e+05,1.006086e+00
27991,1.467445e+03,-3.075532,6.531049,3.447681,1.272096e+05,-2.701360e+05,-1.426023e+05,1.006086e+00
27992,1.467518e+03,3.433629,6.670649,2.777163,-1.420247e+05,-2.759170e+05,-1.148714e+05,1.006086e+00
27993,1.467629e+03,4.639403,6.098945,-2.297566,-1.919062e+05,-2.522792e+05,9.503744e+04,1.006086e+00
27994,1.467657e+03,1.720610,3.801768,-6.825398,-7.117271e+04,-1.572594e+05,2.823313e+05,1.006086e+00
27995,1.467776e+03,-5.235062,5.004628,-3.398209,2.165561e+05,-2.070238e+05,1.405719e+05,1.006086e+00
27996,1.467796e+03,-1.262736,2.505133,-7.491983,5.223529e+04,-1.036293e+05,3.099191e+05,1.006086e+00
27997,1.467804e+03,6.788142,-2.588304,3.349896,-2.808043e+05,1.070701e+05,-1.385748e+05,1.006086e+00
27998,1.467833e+03,-2.030552,5.072660,5.843371,8.399840e+04,-2.098422e+05,-2.417244e+05,1.006086e+00
27999,1.467870e+03,-4.875306,2.727558,-5.726414,2.016807e+05,-1.128331e+05,2.368891e+05,1.006086e+00
28000,1.467943e+03,0.993173,-1.849047,-7.719756,-4.108640e+04,7.649294e+04,3.193573e+05,1.006086e+00
28001,1.467980e+03,0.082294,-0.057108,7.999373,-3.404465e+03,2.362537e+03,-3.309289e+05,1.006086e+00
28002,1.467988e+03,0.964955,-3.822059,6.961374,-3.991966e+04,1.581165e+05,-2.879884e+05,1.006086e+00
28003,1.468017e+03,7.203955,2.803579,2.059850,-2.980267e+05,-1.159837e+05,-8.521574e+04,1.006086e+00
28004,1.468054e+03,1.435327,2.064654,-7.594540,-5.938004e+04,-8.541555e+04,3.141891e+05,1.006086e+00
28005,1.468127e+03,0.232602,1.682317,7.817653,-9.623070e+03,-6.959987e+04,-3.234275e+05,1.006086e+00
28006,1.468164e+03,0.852294,7.007926,3.763319,-3.526104e+04,-2.899315e+05,-1.556958e+05,1.006086e+00
28007,1.468229e+03,-4.215035,1.513435,-6.628951,1.743881e+05,-6.261514e+04,2.742587e+05,1.006086e+00
28008,1.468274e+03,0.276358,-0.005385,-7.995223,-1.143391e+04,2.228089e+02,3.307904e+05,1.006086e+00
28009,1.468282e+03,0.848190,-1.721130,7.766485,-3.509269e+04,7.120936e+04,-3.213275e+05,1.006086e+00
28010,1.468311e+03,-0.206230,-5.139356,-6.127356,8.532557e+03,2.126358e+05,2.535133e+05,1.006086e+00
28011,1.468478e+03,-2.227613,5.540686,-5.323395,9.217058e+04,-2.292535e+05,2.202628e+05,1.006086e+00
28012,1.468662e+03,-0.486100,-0.361219,-7.977044,2.011431e+04,1.494686e+04,3.300818e+05,1.006086e+00
28013,1.468838e+03,1.994494,7.725595,-0.580662,-8.253504e+04,-3.196963e+05,2.402865e+04,1.006086e+00
28014,1.468854e+03,-2.329751,-7.610963,0.803428,9.640901e+04,3.149544e+05,-3.324717e+04,1.006086e+00
28015,1.469022e+03,-6.065026,-4.616611,-2.429479,2.509952e+05,1.910540e+05,1.005416e+05,1.006086e+00
28016,1.469038e+03,3.104206,-7.343932,-0.656175,-1.284653e+05,3.039232e+05,2.715531e+04,1.006086e+00
28017,1.469059e+03,2.050405,-5.090530,5.820854,-8.485509e+04,2.106693e+05,-2.408934e+05,1.006086e+00
28018,1.469067e+03,0.037881,-0.098631,-7.999302,-1.567707e+03,4.081825e+03,3.310485e+05,1.006086e+00
28019,1.469096e+03,-0.820066,5.557144,5.696108,3.393847e+04,-2.299828e+05,-2.357338e+05,1.006086e+00
28020,1.469112e+03,2.477895,7.225722,-2.376758,-1.025484e+05,-2.990387e+05,9.836285e+04,1.006086e+00
28021,1.469308e+03,-1.262854,6.103623,5.015076,5.226709e+04,-2.526171e+05,-2.075643e+05,1.006086e+00
28022,1.469316e+03,0.963124,-0.354887,7.933880,-3.986197e+04,1.468812e+04,-3.283688e+05,1.006086e+00
28023,1.469345e+03,6.210700,4.361769,2.530253,-2.570520e+05,-1.805274e+05,-1.047236e+05,1.006086e+00
28024,1.469471e+03,-7.846160,-0.831847,1.321287,3.247554e+05,3.443046e+04,-5.468853e+04,1.006086e+00
28025,1.469492e+03,-1.112351,-1.129532,7.841354,4.604095e+04,4.675205e+04,-3.245588e+05,1.006086e+00
28026,1.469537e+03,-0.473408,-0.384584,7.976715,1.959498e+04,1.591842e+04,-3.301665e+05,1.006086e+00
28027,1.469557e+03,2.780261,7.481181,-0.549620,-1.150794e+05,-3.096579e+05,2.274965e+04,1.006086e+00
28028,1.469684e+03,-6.264451,-2.885938,4.053148,2.593067e+05,1.194587e+05,-1.677734e+05,1.006086e+00
28029,1.469721e+03,-4.950799,-1.664986,6.059490,2.049327e+05,6.892024e+04,-2.508258e+05,1.006086e+00
28030,1.469741e+03,-4.276895,1.319222,6.630823,1.770385e+05,-5.460810e+04,-2.744774e+05,1.006086e+00
28031,1.469917e+03,-6.887255,3.477770,-2.114437,2.851092e+05,-1.439680e+05,8.753058e+04,1.006086e+00
28032,1.469962e+03,4.274472,-5.587137,3.809566,-1.769515e+05,2.312922e+05,-1.577056e+05,1.006086e+00
28033,1.469970e+03,1.858646,0.620006,-7.756354,-7.694310e+04,-2.566662e+04,3.210928e+05,1.006086e+00
28034,1.470028e+03,6.672216,-4.338805,-0.810130,-2.762177e+05,1.796187e+05,3.353794e+04,1.006086e+00
28035,1.470064e+03,7.810405,0.888429,1.486022,-3.233407e+05,-3.677982e+04,-6.151941e+04,1.006086e+00
28036,1.470081e+03,1.817136,-2.223036,-7.467003,-7.522753e+04,9.203132e+04,3.091260e+05,1.006086e+00
28037,1.470109e+03,-1.027396,-5.016705,6.146310,4.253351e+04,2.076883e+05,-2.544532e+05,1.006086e+00
28038,1.470146e+03,-5.924784,5.050616,-1.840711,2.452852e+05,-2.090948e+05,7.620516e+04,1.006086e+00
28039,1.470154e+03,-0.674173,0.847662,-7.926346,2.791075e+04,-3.509317e+04,3.281505e+05,1.006086e+00
28040,1.470183e+03,-5.154488,-5.054952,-3.446551,2.133978e+05,2.092769e+05,1.426885e+05,1.006086e+00
28041,1.470191e+03,5.059807,-6.055644,-1.314356,-2.094785e+05,2.507067e+05,5.441499e+04,1.006086e+00
28042,1.470248e+03,0.419911,-0.592925,7.966939,-1.738485e+04,2.454787e+04,-3.298417e+05,1.006086e+00
28043,1.470256e+03,2.753313,-2.161023,-7.193695,-1.139911e+05,8.946943e+04,2.978292e+05,1.006086e+00
28044,1.470330e+03,2.048458,-4.320885,-6.413562,-8.481119e+04,1.788952e+05,2.655372e+05,1.006086e+00
28045,1.470359e+03,4.409410,1.814952,-6.423633,-1.825622e+05,-7.514419e+04,2.659567e+05,1.006086e+00
28046,1.470367e+03,-1.774338,-1.645918,7.625135,7.346285e+04,6.814589e+04,-3.157032e+05,1.006086e+00
28047,1.470404e+03,-4.110726,-4.566034,5.123794,1.701984e+05,1.890497e+05,-2.121429e+05,1.006086e+00
28048,1.470424e+03,-3.807258,-2.834826,6.439608,1.576349e+05,1.173725e+05,-2.666241e+05,1.006086e+00
28049,1.470440e+03,0.946941,0.231492,-7.940385,-3.920714e+04,-9.584676e+03,3.287638e+05,1.006086e+00
28050,1.470469e+03,-0.032191,3.458542,7.213699,1.332829e+03,-1.431989e+05,-2.986790e+05,1.006086e+00
28051,1.470571e+03,3.386865,3.205366,-6.500367,-1.402360e+05,-1.327209e+05,2.691532e+05,1.006086e+00
28052,1.470616e+03,-7.050920,3.666219,-0.918346,2.919538e+05,-1.518052e+05,3.802547e+04,1.006086e+00
28053,1.470637e+03,7.330809,3.075303,-0.895402,-3.035452e+05,-1.273384e+05,3.707572e+04,1.006086e+00
28054,1.470800e+03,6.808057,1.695045,-3.844109,-2.819154e+05,-7.019024e+04,1.591810e+05,1.006086e+00
28055,1.470821e+03,-0.003983,0.008678,-7.999994,1.649157e+02,-3.593568e+02,3.312747e+05,1.006086e+00
28056,1.470837e+03,-4.310908,-6.736727,0.180488,1.785130e+05,2.789651e+05,-7.473924e+03,1.006086e+00
28057,1.470858e+03,-6.028040,3.046290,-4.287522,2.496204e+05,-1.261465e+05,1.775458e+05,1.006086e+00
28058,1.470894e+03,5.758676,-3.600617,4.227672,-2.384691e+05,1.491030e+05,-1.750696e+05,1.006086e+00
28059,1.470931e+03,0.084837,-2.287354,7.665560,-3.513182e+03,9.472143e+04,-3.174379e+05,1.006086e+00
28060,1.470947e+03,-2.458501,6.978273,-3.042939,1.018094e+05,-2.889783e+05,1.260116e+05,1.006086e+00
28061,1.470968e+03,2.762137,-7.311926,-1.704797,-1.143841e+05,3.027974e+05,7.059809e+04,1.006086e+00
28062,1.470976e+03,0.763264,2.300643,7.623940,-3.160795e+04,-9.527321e+04,-3.157192e+05,1.006086e+00
28063,1.471005e+03,-0.550819,-5.224565,-6.033284,2.281049e+04,2.163595e+05,2.498501e+05,1.006086e+00
28064,1.471033e+03,-0.979023,7.911676,-0.668503,4.054366e+04,-3.276411e+05,2.768429e+04,1.006086e+00
28065,1.471042e+03,-3.268554,-4.272150,5.921595,1.353589e+05,1.769203e+05,-2.452279e+05,1.006086e+00
28066,1.471050e+03,-2.417077,-3.141977,-6.948793,1.000974e+05,1.301174e+05,2.877675e+05,1.006086e+00
28067,1.471078e+03,7.113173,-0.594175,-3.612441,-2.945777e+05,2.460655e+04,1.496020e+05,1.006086e+00
28068,1.471086e+03,-3.967701,6.641630,2.036199,1.643148e+05,-2.750505e+05,-8.432532e+04,1.006086e+00
28069,1.471123e+03,-5.240598,-2.920713,5.292029,2.170321e+05,1.209573e+05,-2.191621e+05,1.006086e+00
28070,1.471160e+03,4.938640,-6.088907,-1.592181,-2.045295e+05,2.521669e+05,6.593881e+04,1.006086e+00
28071,1.471197e+03,-6.905703,3.828495,-1.286039,2.859973e+05,-1.585558e+05,5.326088e+04,1.006086e+00
28072,1.471226e+03,-0.103298,-0.625536,7.974838,4.278079e+03,2.590662e+04,-3.302784e+05,1.006086e+00
28073,1.471234e+03,-2.237976,-0.939441,7.622920,9.268618e+04,3.890711e+04,-3.157046e+05,1.006086e+00
28074,1.471262e+03,-0.548828,-0.017463,-7.981133,2.273003e+04,7.232353e+02,3.305432e+05,1.006086e+00
28075,1.471291e+03,5.439788,5.826451,-0.679102,-2.252942e+05,-2.413082e+05,2.812568e+04,1.006086e+00
28076,1.471307e+03,-0.958234,-0.164794,7.940695,3.968640e+04,6.825123e+03,-3.288735e+05,1.006086e+00
